"","cod_municipio_ibge","total","total_abertas","media_tempo_horas","dias"
"1986",2913200,1697,208,172.136666666667,7.17236111111111
"1987",2913309,264,38,NA,NA
"1988",2913408,595,82,NA,NA
"1989",2913457,343,45,23.8133333333333,0.992222222222222
"1990",2913507,855,126,NA,NA
"1991",2913606,16606,2863,404.996315789474,16.8748464912281
"1992",2913705,1457,279,150.864666666667,6.28602777777778
"1993",2913804,172,35,NA,NA
"1994",2913903,3037,454,94.082,3.92008333333333
"1995",2914000,2954,796,98.58125,4.10755208333333
"1996",2914109,442,66,NA,NA
"1997",2914208,172,19,NA,NA
"1998",2914307,300,37,NA,NA
"1999",2914406,825,155,49.2015384615385,2.0500641025641
"2000",2914505,1203,207,248.138888888889,10.3391203703704
"2001",2914604,6071,970,148.162647058824,6.17344362745098
"2002",2914653,1608,239,NA,NA
"2003",2914703,4278,588,141.2244,5.88435
"2004",2914802,20703,3236,401.04380952381,16.7101587301587
"2005",2914901,2424,450,330.085714285714,13.7535714285714
"2006",2915007,458,60,NA,NA
"2007",2915106,377,47,NA,NA
"2008",2915205,729,116,70.79,2.94958333333333
"2009",2915304,352,51,NA,NA
"2010",2915353,601,120,56.4405882352941,2.35169117647059
"2011",2915403,211,37,NA,NA
"2012",2915502,1057,191,41.2544444444444,1.71893518518519
"2013",2915601,4184,676,137.934375,5.747265625
"2014",2915700,262,56,NA,NA
"2015",2915809,1128,129,NA,NA
"2016",2915908,333,71,NA,NA
"2017",2916005,997,136,24.055,1.00229166666667
"2018",2916104,984,204,222.495,9.270625
"2019",2916203,456,91,NA,NA
"2020",2916302,351,53,NA,NA
"2021",2916401,4545,661,221.302173913043,9.22092391304348
"2022",2916500,574,112,127.055,5.29395833333333
"2023",2916609,335,73,NA,NA
"2024",2916708,196,37,NA,NA
"2025",2916807,911,157,NA,NA
"2026",2916856,882,141,216.106666666667,9.00444444444444
"2027",2916906,571,85,NA,NA
"2028",2917003,1030,120,17.785,0.741041666666667
"2029",2917102,1124,147,74.275,3.09479166666667
"2030",2917201,915,103,24.566,1.02358333333333
"2031",2917300,1535,263,29.826,1.24275
"2032",2917334,267,38,NA,NA
"2033",2917359,386,58,32.5288888888889,1.35537037037037
"2034",2917409,392,59,158.57,6.60708333333333
"2035",2917508,6804,1354,116.677222222222,4.86155092592593
"2036",2917607,3154,459,148.657647058824,6.19406862745098
"2037",2917706,1668,270,43.8791666666667,1.82829861111111
"2038",2917805,464,71,NA,NA
"2039",2917904,368,42,NA,NA
"2040",2918001,11597,1872,187.982,7.83258333333333
"2041",2918100,1274,252,85.0572727272727,3.54405303030303
"2042",2918209,563,84,NA,NA
"2043",2918308,454,73,NA,NA
"2044",2918357,788,148,NA,NA
"2045",2918407,15211,2587,242.821,10.1175416666667
"2046",2918456,220,29,NA,NA
"2047",2918506,371,67,NA,NA
"2048",2918555,298,61,NA,NA
"2049",2918605,267,33,NA,NA
"2050",2918704,132,18,NA,NA
"2051",2918753,325,54,NA,NA
"2052",2918803,678,112,NA,NA
"2053",2918902,166,30,NA,NA
"2054",2919009,108,31,NA,NA
"2055",2919058,252,28,NA,NA
"2056",2919108,143,16,NA,NA
"2057",2919157,699,135,NA,NA
"2058",2919207,32991,6261,965.7371875,40.2390494791667
"2059",2919306,952,117,NA,NA
"2060",2919405,732,82,101.715,4.238125
"2061",2919504,3232,385,46.555,1.93979166666667
"2062",2919553,14216,2840,385.759811320755,16.0733254716981
"2063",2919603,354,67,NA,NA
"2064",2919702,643,93,NA,NA
"2065",2919801,1719,248,208.631578947368,8.69298245614035
"2066",2919900,179,36,NA,NA
"2067",2919926,1362,272,NA,NA
"2068",2919959,267,38,NA,NA
"2069",2920007,396,51,NA,NA
"2070",2920106,566,100,NA,NA
"2071",2920205,408,85,NA,NA
"2072",2920304,376,58,100.94,4.20583333333333
"2073",2920403,425,55,80.21,3.34208333333333
"2074",2920452,235,33,NA,NA
"2075",2920502,1420,204,80.3216666666667,3.34673611111111
"2076",2920601,1071,185,NA,NA
"2077",2920700,1861,356,3.655,0.152291666666667
"2078",2920809,290,32,NA,NA
"2079",2920908,452,65,NA,NA
"2080",2921005,4140,791,142.65875,5.94411458333333
"2081",2921054,206,32,NA,NA
"2082",2921104,1402,191,47.6664285714286,1.98610119047619
"2083",2921203,1388,159,39.015,1.625625
"2084",2921302,480,98,NA,NA
"2085",2921401,484,117,NA,NA
"2086",2921450,239,37,NA,NA
"2087",2921500,1116,176,NA,NA
"2088",2921609,196,28,NA,NA
"2089",2921708,1889,354,126.381666666667,5.26590277777778
"2090",2921807,547,85,NA,NA
"2091",2921906,681,96,97.2466666666667,4.05194444444444
"2092",2922003,2822,461,132.987,5.541125
"2093",2922052,296,46,889.093333333333,37.0455555555556
"2094",2922102,673,69,NA,NA
"2095",2922201,212,32,NA,NA
"2096",2922250,248,33,NA,NA
"2097",2922300,1408,211,10.9533333333333,0.456388888888889
"2098",2922409,915,129,237.75,9.90625
"2099",2922508,1806,336,125.8425,5.2434375
"2100",2922607,362,101,NA,NA
"2101",2922656,314,37,NA,NA
"2102",2922706,427,49,NA,NA
"2103",2922730,498,75,23.0066666666667,0.958611111111111
"2104",2922755,180,39,NA,NA
"2105",2922805,218,33,NA,NA
"2106",2922854,186,14,NA,NA
"2107",2922904,775,119,66.6891666666667,2.77871527777778
"2108",2923001,2656,413,67.4291666666667,2.80954861111111
"2109",2923035,345,71,995.535,41.480625
"2110",2923050,230,32,NA,NA
"2111",2923100,689,101,35.9690909090909,1.49871212121212
"2112",2923209,1021,171,NA,NA
"2113",2923308,196,26,NA,NA
"2114",2923357,977,148,84.47625,3.51984375
"2115",2923407,726,106,NA,NA
"2116",2923506,741,110,46.08,1.92
"2117",2923605,1477,218,100.166315789474,4.17359649122807
"2118",2923704,681,105,NA,NA
"2119",2923803,776,120,124.014615384615,5.16727564102564
"2120",2923902,361,35,48.966,2.04025
"2121",2924009,7108,1136,177.063939393939,7.37766414141414
"2122",2924058,618,88,NA,NA
"2123",2924108,143,26,NA,NA
"2124",2924207,169,22,NA,NA
"2125",2924306,682,94,9.29,0.387083333333333
"2126",2924405,780,144,71.4317647058824,2.97632352941176
"2127",2924504,419,72,NA,NA
"2128",2924603,743,150,3.945,0.164375
"2129",2924652,451,87,NA,NA
"2130",2924678,255,42,143.53,5.98041666666667
"2131",2924702,653,211,NA,NA
"2132",2924801,751,93,NA,NA
"2133",2924900,216,27,NA,NA
"2134",2925006,1063,209,NA,NA
"2135",2925105,3270,597,249.9285,10.4136875
"2136",2925204,2453,427,204.696,8.529
"2137",2925253,584,94,NA,NA
"2138",2925303,18513,3769,291.040806451613,12.1267002688172
"2139",2925402,428,60,NA,NA
"2140",2925501,2142,365,70.0321052631579,2.91800438596491
"2141",2925600,291,44,NA,NA
"2142",2925709,407,71,79.6883333333333,3.32034722222222
"2143",2925758,1150,170,41.965,1.74854166666667
"2144",2925808,925,122,149.773333333333,6.24055555555555
"2145",2925907,498,70,NA,NA
"2146",2925931,276,35,NA,NA
"2147",2925956,472,80,NA,NA
"2148",2926004,2061,353,70.473125,2.93638020833333
"2149",2926103,691,73,28.98,1.2075
"2150",2926202,583,87,NA,NA
"2151",2926301,2248,269,286.885,11.9535416666667
"2152",2926400,872,116,0.81,0.03375
"2153",2926509,200,26,NA,NA
"2154",2926608,2844,510,125.815263157895,5.24230263157895
"2155",2926657,205,46,NA,NA
"2156",2926707,778,95,NA,NA
"2157",2926806,446,56,NA,NA
"2158",2926905,373,30,NA,NA
"2159",2927002,1488,246,132.088888888889,5.5037037037037
"2160",2927101,300,44,NA,NA
"2161",2927200,1245,188,NA,NA
"2162",2927309,503,112,NA,NA
"2163",2927408,295809,66705,2921.10693069307,121.712788778878
"2164",2927507,766,109,77.3,3.22083333333333
"2165",2927606,350,44,NA,NA
"2166",2927705,2375,447,0.05,0.00208333333333333
"2167",2927804,198,42,173.005,7.20854166666667
"2168",2927903,432,54,106.79,4.44958333333333
"2169",2928000,1668,226,25.1947619047619,1.04978174603175
"2170",2928059,363,65,NA,NA
"2171",2928109,2092,238,138.58125,5.77421875
"2172",2928208,985,122,64.875,2.703125
"2173",2928307,209,40,NA,NA
"2174",2928406,908,152,NA,NA
"2175",2928505,347,61,417.133333333333,17.3805555555556
"2176",2928604,2726,420,211.84875,8.82703125
"2177",2928703,10223,1768,248.173404255319,10.3405585106383
"2178",2928802,2406,361,83.1155555555556,3.46314814814815
"2179",2928901,1650,275,99.836875,4.15986979166667
"2180",2928950,489,70,55.5,2.3125
"2181",2929008,390,62,NA,NA
"2182",2929057,894,141,100.148,4.17283333333333
"2183",2929107,1436,213,NA,NA
"2184",2929206,1441,302,1329.905,55.4127083333333
"2185",2929255,495,93,NA,NA
"2186",2929305,2373,410,141.124,5.88016666666667
"2187",2929354,169,23,NA,NA
"2188",2929370,330,62,NA,NA
"2189",2929404,366,52,NA,NA
"2190",2929503,2020,370,148.28,6.17833333333333
"2191",2929602,866,122,NA,NA
"2192",2929701,452,70,NA,NA
"2193",2929750,580,98,NA,NA
"2194",2929800,494,72,102.2875,4.26197916666667
"2195",2929909,2580,376,220.920869565217,9.20503623188406
"2196",2930006,286,44,NA,NA
"2197",2930105,5500,856,86.0216129032258,3.58423387096774
"2198",2930154,963,162,61.745,2.57270833333333
"2199",2930204,781,134,83.9342857142857,3.4972619047619
"2200",2930303,539,78,NA,NA
"2201",2930402,448,69,NA,NA
"2202",2930501,5012,818,225.62,9.40083333333333
"2203",2930600,667,104,NA,NA
"2204",2930709,11589,2077,164.332592592593,6.84719135802469
"2205",2930758,194,37,NA,NA
"2206",2930766,307,52,NA,NA
"2207",2930774,1109,196,46.2242857142857,1.9260119047619
"2208",2930808,445,61,109.748,4.57283333333333
"2209",2930907,388,50,NA,NA
"2210",2931004,1037,156,NA,NA
"2211",2931053,891,119,NA,NA
"2212",2931103,410,57,NA,NA
"2213",2931202,652,104,NA,NA
"2214",2931301,392,66,NA,NA
"2215",2931350,14530,2514,122.958085106383,5.12325354609929
"2216",2931400,408,46,1.11,0.04625
"2217",2931509,582,103,44.979,1.874125
"2218",2931608,378,68,NA,NA
"2219",2931707,517,106,NA,NA
"2220",2931806,469,116,159.916666666667,6.66319444444444
"2221",2931905,1902,317,72.8636842105263,3.03598684210526
"2222",2932002,1119,213,277.8425,11.5767708333333
"2223",2932101,765,128,NA,NA
"2224",2932200,1230,182,460.505,19.1877083333333
"2225",2932309,861,130,NA,NA
"2226",2932408,368,57,298.45,12.4354166666667
"2227",2932457,415,98,NA,NA
"2228",2932507,1024,174,178.432857142857,7.43470238095238
"2229",2932606,738,132,63.0875,2.62864583333333
"2230",2932705,1622,340,230.45,9.60208333333333
"2231",2932804,845,134,NA,NA
"2232",2932903,6210,964,325.787647058824,13.5744852941176
"2233",2933000,1686,215,40.2466666666667,1.67694444444444
"2234",2933059,413,57,NA,NA
"2235",2933109,372,48,NA,NA
"2236",2933158,567,89,50.4228571428571,2.10095238095238
"2237",2933174,336,51,NA,NA
"2238",2933208,2650,507,150.524375,6.27184895833333
"2239",2933257,218,49,NA,NA
"2240",2933307,38855,6971,731.658615384615,30.4857756410256
"2241",2933406,371,55,NA,NA
"2242",2933455,359,47,NA,NA
"2243",2933505,590,95,27.97,1.16541666666667
"2244",2933604,1912,400,76.6690909090909,3.19454545454545
"2245",3100104,531,72,NA,NA
"2246",3100203,2780,463,NA,NA
"2247",3100302,1059,165,NA,NA
"2248",3100401,249,42,86,3.58333333333333
"2249",3100500,456,77,254.31,10.59625
"2250",3100609,455,52,NA,NA
"2251",3100708,134,17,NA,NA
"2252",3100807,290,44,105.70125,4.40421875
"2253",3100906,1416,174,42.0318181818182,1.75132575757576
"2254",3101003,459,54,NA,NA
"2255",3101102,2018,338,130.413571428571,5.43389880952381
"2256",3101201,716,103,NA,NA
"2257",3101300,290,57,NA,NA
"2258",3101409,225,31,NA,NA
"2259",3101508,4731,537,69.74,2.90583333333333
"2260",3101607,9124,1455,195.389130434783,8.14121376811594
"2261",3101631,503,79,NA,NA
"2262",3101706,2996,580,75.0953846153846,3.12897435897436
"2263",3101805,601,91,NA,NA
"2264",3101904,2101,336,68.4794117647059,2.85330882352941
"2265",3102001,879,115,NA,NA
"2266",3102050,471,59,NA,NA
"2267",3102100,577,82,NA,NA
"2268",3102209,248,25,NA,NA
"2269",3102308,1148,159,NA,NA
"2270",3102407,191,31,67.55,2.81458333333333
"2271",3102506,206,26,NA,NA
"2272",3102605,3846,600,90.9021951219512,3.78759146341463
"2273",3102704,453,55,66.92,2.78833333333333
"2274",3102803,1096,158,NA,NA
"2275",3102852,298,53,51.1071428571429,2.12946428571429
"2276",3102902,802,133,NA,NA
"2277",3103009,487,80,NA,NA
"2278",3103108,90,16,NA,NA
"2279",3103207,159,24,NA,NA
"2280",3103306,189,27,NA,NA
"2281",3103405,2462,327,88.8009090909091,3.70003787878788
"2282",3103504,12343,2121,195.303396226415,8.13764150943396
"2283",3103603,271,43,NA,NA
"2284",3103702,341,57,NA,NA
"2285",3103751,696,133,19.2466666666667,0.801944444444444
"2286",3103801,212,32,32.8685714285714,1.36952380952381
"2287",3103900,2926,348,NA,NA
"2288",3104007,12657,2572,341.750952380952,14.239623015873
"2289",3104106,787,132,92.0476923076923,3.83532051282051
"2290",3104205,5651,986,255.44525,10.6435520833333
"2291",3104304,1260,155,156.191111111111,6.50796296296296
"2292",3104403,304,86,174.246,7.26025
"2293",3104452,150,29,NA,NA
"2294",3104502,1091,222,113.789565217391,4.74123188405797
"2295",3104601,1390,176,63.1591666666667,2.63163194444444
"2296",3104700,569,65,NA,NA
"2297",3104809,313,46,NA,NA
"2298",3104908,2239,325,76.6236842105263,3.19265350877193
"2299",3105004,733,129,127.368571428571,5.30702380952381
"2300",3105103,2242,372,86.9888461538462,3.62453525641026
"2301",3105202,159,37,NA,NA
"2302",3105301,576,101,NA,NA
"2303",3105400,2734,473,100.456551724138,4.18568965517241
"2304",3105509,270,30,NA,NA
"2305",3105608,11268,2031,110.274897959184,4.59478741496599
"2306",3105707,374,79,152.85,6.36875
"2307",3105905,1588,239,55.8426086956522,2.32677536231884
"2308",3106002,737,128,NA,NA
"2309",3106101,406,48,NA,NA
"2310",3106200,394961,74779,2239.24594594595,93.3019144144144
"2311",3106309,1702,301,NA,NA
"2312",3106408,587,90,NA,NA
"2313",3106507,490,46,111.115,4.62979166666667
"2314",3106606,155,22,NA,NA
"2315",3106655,168,30,62.73,2.61375
"2316",3106705,45947,9564,366.364545454545,15.2651893939394
"2317",3106804,182,16,NA,NA
"2318",3106903,1576,247,NA,NA
"2319",3107000,188,40,NA,NA
"2320",3107109,4084,672,69.9480487804878,2.91450203252033
"2321",3107208,611,83,NA,NA
"2322",3107307,3311,524,133.605172413793,5.56688218390805
"2323",3107406,5598,997,106.94725,4.45613541666667
"2324",3107505,796,122,NA,NA
"2325",3107604,305,57,122.125555555556,5.08856481481481
"2326",3107703,508,60,40.5781818181818,1.69075757575758
"2327",3107802,815,148,NA,NA
"2328",3107901,703,142,202.504,8.43766666666667
"2329",3108008,1277,232,NA,NA
"2330",3108107,549,71,NA,NA
"2331",3108206,608,99,59.931,2.497125
"2332",3108255,232,35,43.19,1.79958333333333
"2333",3108305,1838,289,NA,NA
"2334",3108404,1604,251,41.9814285714286,1.74922619047619
"2335",3108503,245,42,46.78125,1.94921875
"2336",3108552,1139,193,84.8106666666667,3.53377777777778
"2337",3108602,1863,271,152.437058823529,6.35154411764706
"2338",3108701,212,36,NA,NA
"2339",3108800,170,18,NA,NA
"2340",3108909,1163,162,NA,NA
"2341",3109006,4375,801,NA,NA
"2342",3109105,970,126,141.232857142857,5.88470238095238
"2343",3109204,657,82,75.785,3.15770833333333
"2344",3109253,180,26,NA,NA
"2345",3109303,2005,389,70.6976923076923,2.94573717948718
"2346",3109402,1498,242,140.699615384615,5.86248397435897
"2347",3109451,435,92,NA,NA
"2348",3109501,788,116,32.1905,1.34127083333333
"2349",3109600,463,75,NA,NA
"2350",3109709,930,166,NA,NA
"2351",3109808,231,36,NA,NA
"2352",3109907,1043,176,123.642,5.15175
"2353",3110004,4016,629,NA,NA
"2354",3110103,298,43,NA,NA
"2355",3110202,265,39,107.945,4.49770833333333
"2356",3110301,1357,230,29.5866666666667,1.23277777777778
"2357",3110400,197,39,NA,NA
"2358",3110509,2960,505,NA,NA
"2359",3110608,3676,615,74.8769767441861,3.11987403100775
"2360",3110707,1217,170,55.16,2.29833333333333
"2361",3110806,207,25,NA,NA
"2362",3110905,1730,292,52.97,2.20708333333333
"2363",3111002,1723,277,103.116956521739,4.29653985507246
"2364",3111101,1911,331,75.6585185185185,3.15243827160494
"2365",3111150,74,11,NA,NA
"2366",3111200,5618,893,122.120238095238,5.08834325396825
"2367",3111309,1474,340,50.6515384615385,2.11048076923077
"2368",3111408,657,112,98.995,4.12479166666667
"2369",3111507,1270,194,39.9695652173913,1.66539855072464
"2370",3111606,1841,303,67.3095238095238,2.80456349206349
"2371",3111705,197,32,NA,NA
"2372",3111804,918,128,NA,NA
"2373",3111903,420,65,NA,NA
"2374",3112000,1061,187,NA,NA
"2375",3112059,234,35,NA,NA
"2376",3112109,286,39,89.01,3.70875
"2377",3112208,309,40,NA,NA
"2378",3112307,3562,606,97.6706451612903,4.06961021505376
"2379",3112406,407,47,NA,NA
"2380",3112505,1216,189,85.5976923076923,3.56657051282051
"2381",3112604,1321,245,NA,NA
"2382",3112653,434,74,NA,NA
"2383",3112703,763,128,104.133846153846,4.33891025641026
"2384",3112802,1734,260,45.8423076923077,1.91009615384615
"2385",3112901,460,86,NA,NA
"2386",3113008,555,112,NA,NA
"2387",3113107,131,25,NA,NA
"2388",3113206,2112,280,NA,NA
"2389",3113305,3226,491,67.7896875,2.8245703125
"2390",3113404,9811,1635,183.025510204082,7.62606292517007
"2391",3113503,667,87,43.7336363636364,1.82223484848485
"2392",3113602,587,101,NA,NA
"2393",3113701,1264,170,NA,NA
"2394",3113800,233,50,NA,NA
"2395",3113909,952,135,NA,NA
"2396",3114006,1027,147,NA,NA
"2397",3114105,1147,186,NA,NA
"2398",3114204,2713,522,62.2133333333333,2.59222222222222
"2399",3114303,3182,521,37.0044,1.54185
"2400",3114402,2218,322,73.9978571428571,3.08324404761905
"2401",3114501,2112,280,98.6506896551724,4.11044540229885
"2402",3114550,682,88,NA,NA
"2403",3114600,464,63,NA,NA
"2404",3114709,279,46,NA,NA
"2405",3114808,370,61,211.1025,8.7959375
"2406",3114907,144,30,126.685,5.27854166666667
"2407",3115003,161,22,NA,NA
"2408",3115102,1741,288,116.9645,4.87352083333333
"2409",3115201,229,41,33.1533333333333,1.38138888888889
"2410",3115300,6386,984,83.1281818181818,3.46367424242424
"2411",3115359,574,90,83.76125,3.49005208333333
"2412",3115409,189,29,NA,NA
"2413",3115458,373,83,93.8181818181818,3.90909090909091
"2414",3115474,157,13,20.87,0.869583333333333
"2415",3115508,2579,390,101.16962962963,4.2154012345679
"2416",3115607,81,21,NA,NA
"2417",3115706,551,87,NA,NA
"2418",3115805,683,121,NA,NA
"2419",3115904,364,65,NA,NA
"2420",3116001,292,43,NA,NA
"2421",3116100,430,57,NA,NA
"2422",3116159,661,107,49.0236363636364,2.04265151515151
"2423",3116209,231,34,NA,NA
"2424",3116308,217,31,NA,NA
"2425",3116407,211,30,NA,NA
"2426",3116506,327,47,NA,NA
"2427",3116605,3784,687,142.189117647059,5.92454656862745
"2428",3116704,842,160,NA,NA
"2429",3116803,434,86,NA,NA
"2430",3116902,234,34,NA,NA
"2431",3117009,260,25,NA,NA
"2432",3117108,731,95,NA,NA
"2433",3117207,149,15,NA,NA
"2434",3117306,1870,311,86.4768,3.6032
"2435",3117405,168,25,NA,NA
"2436",3117504,1643,312,65.7094285714286,2.73789285714286
"2437",3117603,608,100,NA,NA
"2438",3117702,1042,184,63.0358333333333,2.62649305555556
"2439",3117801,1216,184,62.4627272727273,2.60261363636364
"2440",3117836,146,21,NA,NA
"2441",3117876,1191,189,182.926086956522,7.62192028985507
"2442",3117900,1253,225,59.4905555555556,2.47877314814815
"2443",3118007,4858,863,110.000652173913,4.58336050724638
"2444",3118106,239,29,NA,NA
"2445",3118205,457,65,38.1542857142857,1.5897619047619
"2446",3118304,13217,2528,207.78641509434,8.65776729559748
"2447",3118403,1842,290,108.264285714286,4.51101190476191
"2448",3118502,84,11,NA,NA
"2449",3118601,82659,16672,1380.06656565657,57.5027735690236
"2450",3118700,755,139,NA,NA
"2451",3118809,1049,183,70.3908333333333,2.93295138888889
"2452",3118908,618,84,166.50875,6.93786458333333
"2453",3119005,230,46,NA,NA
"2454",3119104,2118,352,95.211875,3.96716145833333
"2455",3119203,777,157,NA,NA
"2456",3119302,2748,406,85.7525,3.57302083333333
"2457",3119401,11658,1968,128.129591836735,5.33873299319728
"2458",3119500,404,66,NA,NA
"2459",3119609,231,43,NA,NA
"2460",3119708,273,47,44.3216666666667,1.84673611111111
"2461",3119807,240,35,NA,NA
"2462",3119906,323,80,NA,NA
"2463",3119955,893,146,NA,NA
"2464",3120003,189,37,103.19125,4.29963541666667
"2465",3120102,472,90,183.204285714286,7.63351190476191
"2466",3120151,179,18,57.74,2.40583333333333
"2467",3120201,843,137,87.6714285714286,3.65297619047619
