sig_uf (municipio_ibge.csv);ano_deferimento;Municipio-UF;Nom Municipio;nom_nj_agrupada;sig_uf;Idt Capital;mes_deferimento;Nom Regiao;qtd_empresas;qtd_horas_viabilidade_soma;Tempo Médio Viabilidade;vlr_horas_viabilidade_soma;vlr_qtd_empresas;cod_municipio_ibge;cod_municipio_ibge (municipio_ibge.csv);cod_nj_agrupada;cod_nj_agrupada (natureza_juridica_agrupada.csv);Número de registros;opcao_mei;qtd_horas_abertura_media;qtd_horas_abertura_soma;qtd_horas_registro_media;qtd_horas_registro_soma;qtd_horas_viabilidade_media;Soma Tempos;Tempo Médio de Abertura;Tempo Médio Registro;tip_porte;vlr_horas_abertura_media;vlr_horas_abertura_soma;vlr_horas_registro_media;vlr_horas_registro_soma;vlr_horas_viabilidade_media;vlr_latitude;vlr_longitude
MT;2023;Paranaíta - MT;Paranaíta;Empresário Individual;MT;Não;Março;Centro-Oeste;1;0.07000000000000001;0;0,07;1;5106299;5106299;14;14;1;Não;0.22;0.22;0.15;0.15;0.07000000000000001;0;0 Dia(s) 0 Hora(s);0;1;0,22;0,22;0,15;0,15;0,07;-9.565179824829102;-56.64522933959961
MT;2023;Pedra Preta - MT;Pedra Preta;Empresário Individual;MT;Não;Março;Centro-Oeste;1;0.01;0;0,01;1;5106372;5106372;14;14;1;Não;0.01;0.01;0;0;0.01;0;0 Dia(s) 0 Hora(s);0;1;0,01;0,01;0;0;0,01;-16.79027938842773;-54.25191879272461
MT;2023;Poconé - MT;Poconé;Empresário Individual;MT;Não;Março;Centro-Oeste;1;0.3;0;0,3;1;5106505;5106505;14;14;1;Não;0.42;0.42;0.12;0.12;0.3;0;0 Dia(s) 0 Hora(s);0;1;0,42;0,42;0,12;0,12;0,3;-16.80018043518066;-56.96685028076172
MT;2023;Pontal do Araguaia - MT;Pontal do Araguaia;Empresário Individual;MT;Não;Março;Centro-Oeste;1;2.67;3;2,67;1;5106653;5106653;14;14;1;Não;2.67;2.67;0;0;2.67;3;0 Dia(s) 3 Hora(s);0;1;2,67;2,67;0;0;2,67;-15.9171895980835;-52.66450119018555
MT;2023;Vila Rica - MT;Vila Rica;Empresário Individual;MT;Não;Março;Centro-Oeste;1;0.08;0;0,08;1;5108600;5108600;14;14;1;Não;0.24;0.24;0.16;0.16;0.08;0;0 Dia(s) 0 Hora(s);0;1;0,24;0,24;0,16;0,16;0,08;-10.01628017425537;-51.44049072265625
MT;2023;Cláudia - MT;Cláudia;Empresário Individual;MT;Não;Março;Centro-Oeste;2;1.96;1;1,96;2;5103056;5103056;14;14;1;Não;0.98;1.96;0;0;0.98;1;0 Dia(s) 1 Hora(s);0;1;0,98;1,96;0;0;0,98;-11.47988986968994;-55.06621932983398
MT;2023;Guarantã do Norte - MT;Guarantã do Norte;Empresário Individual;MT;Não;Março;Centro-Oeste;2;26.08;13;26,08;2;5104104;5104104;14;14;1;Não;13.04;26.08;0;0;13.04;13;0 Dia(s) 13 Hora(s);0;1;13,04;26,08;0;0;13,04;-9.77985954284668;-54.5726318359375
MT;2023;Arenápolis - MT;Arenápolis;Empresário Individual;MT;Não;Março;Centro-Oeste;3;132.87;44;132,87;3;5101308;5101308;14;14;1;Não;44.29;132.87;0;0;44.29;44;1 Dia(s) 20 Hora(s);0;1;44,29;132,87;0;0;44,29;-14.50391006469727;-56.87305068969727
MT;2023;Barra do Garças - MT;Barra do Garças;Empresário Individual;MT;Não;Março;Centro-Oeste;3;21.84;7;21,84;3;5101803;5101803;14;14;1;Não;11.96333333333333;35.89;4.683333333333334;14.05;7.28;12;0 Dia(s) 12 Hora(s);5;1;11,963333333;35,89;4,683333333;14,05;7,28;-15.35713005065918;-52.65988159179688
MT;2023;Chapada dos Guimarães - MT;Chapada dos Guimarães;Empresário Individual;MT;Não;Março;Centro-Oeste;3;25.62;9;25,62;3;5103007;5103007;14;14;1;Não;8.539999999999999;25.62;0;0;8.539999999999999;9;0 Dia(s) 9 Hora(s);0;1;8,54;25,62;0;0;8,54;-15.10054016113281;-55.5022087097168
MT;2023;Confresa - MT;Confresa;Empresário Individual;MT;Não;Março;Centro-Oeste;3;30.29;10;30,29;3;5103353;5103353;14;14;1;Não;10.09666666666667;30.29;0;0;10.09666666666667;10;0 Dia(s) 10 Hora(s);0;1;10,096666667;30,29;0;0;10,096666667;-10.40760040283203;-51.73757171630859
MT;2023;Porto Esperidião - MT;Porto Esperidião;Empresário Individual;MT;Não;Março;Centro-Oeste;3;42.77;14;42,77;3;5106828;5106828;14;14;1;Não;14.32;42.96;0.06333333333333334;0.19;14.25666666666667;14;0 Dia(s) 14 Hora(s);0;1;14,32;42,96;0,063333333;0,19;14,256666667;-15.89266014099121;-58.84999847412109
MT;2023;Porto dos Gaúchos - MT;Porto dos Gaúchos;Empresário Individual;MT;Não;Março;Centro-Oeste;3;62.37;21;62,37;3;5106802;5106802;14;14;1;Não;20.82333333333334;62.47000000000001;0.03333333333333333;0.1;20.79;21;0 Dia(s) 21 Hora(s);0;1;20,823333333;62,47;0,033333333;0,1;20,79;-11.77309989929199;-56.69364166259766
MT;2023;Sapezal - MT;Sapezal;Empresário Individual;MT;Não;Março;Centro-Oeste;3;20.34;7;20,34;3;5107875;5107875;14;14;1;Não;7.386666666666667;22.16;0.6066666666666667;1.82;6.78;7;0 Dia(s) 7 Hora(s);1;1;7,386666667;22,16;0,606666667;1,82;6,78;-12.95864963531494;-58.6015510559082
MT;2023;Canarana - MT;Canarana;Empresário Individual;MT;Não;Março;Centro-Oeste;4;72.88;18;72,88;4;5102702;5102702;14;14;1;Não;18.22;72.88;0;0;18.22;18;0 Dia(s) 18 Hora(s);0;1;18,22;72,88;0;0;18,22;-13.19196033477783;-52.62582015991211
MT;2023;Alta Floresta - MT;Alta Floresta;Empresário Individual;MT;Não;Março;Centro-Oeste;5;2.17;0;2,17;5;5100250;5100250;14;14;1;Não;0.46;2.3;0.026;0.13;0.434;0;0 Dia(s) 0 Hora(s);0;1;0,46;2,3;0,026;0,13;0,434;-10.04207038879395;-56.4026985168457
MT;2023;Barra do Bugres - MT;Barra do Bugres;Empresário Individual;MT;Não;Março;Centro-Oeste;5;20.75;4;20,75;5;5101704;5101704;14;14;1;Não;4.25;21.25;0.1;0.5;4.15;4;0 Dia(s) 4 Hora(s);0;1;4,25;21,25;0,1;0,5;4,15;-15.17607975006104;-57.23081970214844
MT;2023;Sinop - MT;Sinop;Empresário Individual;MT;Não;Março;Centro-Oeste;8;126.43;16;126,43;8;5107909;5107909;14;14;1;Não;15.8225;126.58;0.01875;0.15;15.80375;16;0 Dia(s) 16 Hora(s);0;1;15,8225;126,58;0,01875;0,15;15,80375;-11.74330043792725;-55.4062385559082
MT;2023;Tangará da Serra - MT;Tangará da Serra;Empresário Individual;MT;Não;Março;Centro-Oeste;9;221.11;25;221,11;9;5107958;5107958;14;14;1;Não;24.63888888888889;221.75;0.07111111111111111;0.64;24.56777777777777;25;1 Dia(s) 1 Hora(s);0;1;24,638888889;221,75;0,071111111;0,64;24,567777778;-14.43424987792969;-58.38166046142578
GO;2023;Aragoiânia - GO;Aragoiânia;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;6.73;7;6,73;1;5201801;5201801;18;18;1;Não;8.24;8.24;1.51;1.51;6.73;8;0 Dia(s) 8 Hora(s);2;1;8,24;8,24;1,51;1,51;6,73;-16.9395809173584;-49.42287826538086
GO;2023;Bom Jardim de Goiás - GO;Bom Jardim de Goiás;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;47.76;48;47,76;1;5203401;5203401;18;18;1;Não;47.76;47.76;0;0;47.76;48;2 Dia(s) 0 Hora(s);0;1;47,76;47,76;0;0;47,76;-16.19359970092773;-52.08641815185547
GO;2023;Buriti Alegre - GO;Buriti Alegre;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;68.19;68;68,19;1;5203906;5203906;18;18;1;Não;68.19;68.19;0;0;68.19;68;2 Dia(s) 20 Hora(s);0;1;68,19;68,19;0;0;68,19;-18.13607978820801;-48.98453903198242
GO;2023;Campinorte - GO;Campinorte;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;49.25;49;49,25;1;5204706;5204706;18;18;1;Não;52.07;52.07;2.82;2.82;49.25;52;2 Dia(s) 4 Hora(s);3;1;52,07;52,07;2,82;2,82;49,25;-14.01235961914062;-48.86117935180664
GO;2023;Cezarina - GO;Cezarina;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;24.87;25;24,87;1;5205455;5205455;18;18;1;Não;24.88;24.88;0.01;0.01;24.87;25;1 Dia(s) 1 Hora(s);0;1;24,88;24,88;0,01;0,01;24,87;-17.1045093536377;-49.7647590637207
GO;2023;Fazenda Nova - GO;Fazenda Nova;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;1.79;2;1,79;1;5207600;5207600;18;18;1;Não;1.93;1.93;0.14;0.14;1.79;2;0 Dia(s) 2 Hora(s);0;1;1,93;1,93;0,14;0,14;1,79;-16.17812919616699;-50.77050018310547
GO;2023;Inaciolândia - GO;Inaciolândia;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;3.72;4;3,72;1;5209937;5209937;18;18;1;Não;6.130000000000001;6.130000000000001;2.41;2.41;3.72;6;0 Dia(s) 6 Hora(s);2;1;6,13;6,13;2,41;2,41;3,72;-18.49880981445312;-49.92813873291016
GO;2023;Itarumã - GO;Itarumã;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;24.9;25;24,9;1;5211305;5211305;18;18;1;Não;24.95;24.95;0.05;0.05;24.9;25;1 Dia(s) 1 Hora(s);0;1;24,95;24,95;0,05;0,05;24,9;-18.89060020446777;-51.24098968505859
GO;2023;Jandaia - GO;Jandaia;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;4.02;4;4,02;1;5211701;5211701;18;18;1;Não;4.059999999999999;4.059999999999999;0.04;0.04;4.02;4;0 Dia(s) 4 Hora(s);0;1;4,06;4,06;0,04;0,04;4,02;-17.12849998474121;-50.19488906860352
GO;2023;Maurilândia - GO;Maurilândia;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;4.98;5;4,98;1;5213004;5213004;18;18;1;Não;5.11;5.11;0.13;0.13;4.98;5;0 Dia(s) 5 Hora(s);0;1;5,11;5,11;0,13;0,13;4,98;-18.04372978210449;-50.32833862304688
GO;2023;Pires do Rio - GO;Pires do Rio;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;116.35;116;116,35;1;5217401;5217401;18;18;1;Não;126.8;126.8;10.45;10.45;116.35;127;5 Dia(s) 7 Hora(s);10;1;126,8;126,8;10,45;10,45;116,35;-17.3093204498291;-48.28551864624023
GO;2023;Porteirão - GO;Porteirão;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;15.35;15;15,35;1;5218052;5218052;18;18;1;Não;16.5;16.5;1.15;1.15;15.35;17;0 Dia(s) 17 Hora(s);1;1;16,5;16,5;1,15;1,15;15,35;-17.92217063903809;-50.13832855224609
GO;2023;Rubiataba - GO;Rubiataba;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;21.8;22;21,8;1;5218904;5218904;18;18;1;Não;21.82;21.82;0.02;0.02;21.8;22;0 Dia(s) 22 Hora(s);0;1;21,82;21,82;0,02;0,02;21,8;-15.19752979278564;-49.89485931396484
GO;2023;Teresina de Goiás - GO;Teresina de Goiás;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;142.58;143;142,58;1;5221080;5221080;18;18;1;Não;143.65;143.65;1.07;1.07;142.58;144;6 Dia(s) 0 Hora(s);1;1;143,65;143,65;1,07;1,07;142,58;-13.69373989105225;-47.24689865112305
GO;2023;Trombas - GO;Trombas;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;20.29;20;20,29;1;5221452;5221452;18;18;1;Não;20.31;20.31;0.02;0.02;20.29;20;0 Dia(s) 20 Hora(s);0;1;20,31;20,31;0,02;0,02;20,29;-13.4263801574707;-48.71921920776367
GO;2023;Três Ranchos - GO;Três Ranchos;Sociedade Limitada;GO;Não;Março;Centro-Oeste;1;18.82;19;18,82;1;5221304;5221304;18;18;1;Não;18.83;18.83;0.01;0.01;18.82;19;0 Dia(s) 19 Hora(s);0;1;18,83;18,83;0,01;0,01;18,82;-18.36796951293945;-47.79645156860352
GO;2023;Carmo do Rio Verde - GO;Carmo do Rio Verde;Sociedade Limitada;GO;Não;Março;Centro-Oeste;2;70.12;35;70,12;2;5205000;5205000;18;18;1;Não;35.735;71.47;0.675;1.35;35.06;36;1 Dia(s) 12 Hora(s);1;1;35,735;71,47;0,675;1,35;35,06;-15.41942024230957;-49.73823928833008
GO;2023;Firminópolis - GO;Firminópolis;Sociedade Limitada;GO;Não;Março;Centro-Oeste;2;35.3;18;35,3;2;5207808;5207808;18;18;1;Não;19.095;38.19;1.445;2.89;17.65;19;0 Dia(s) 19 Hora(s);1;1;19,095;38,19;1,445;2,89;17,65;-16.6258602142334;-50.34946823120117
GO;2023;Nova Crixás - GO;Nova Crixás;Sociedade Limitada;GO;Não;Março;Centro-Oeste;2;116.7;58;116,7;2;5214838;5214838;18;18;1;Não;66.44499999999999;132.89;8.095000000000001;16.19;58.34999999999999;66;2 Dia(s) 18 Hora(s);8;1;66,445;132,89;8,095;16,19;58,35;-14.02822971343994;-50.50339889526367
GO;2023;Orizona - GO;Orizona;Sociedade Limitada;GO;Não;Março;Centro-Oeste;2;15.53;8;15,53;2;5215306;5215306;18;18;1;Não;8.23;16.46;0.465;0.9299999999999999;7.765000000000001;8;0 Dia(s) 8 Hora(s);0;1;8,23;16,46;0,465;0,93;7,765;-17.02071952819824;-48.19834899902344
GO;2023;Ouro Verde de Goiás - GO;Ouro Verde de Goiás;Sociedade Limitada;GO;Não;Março;Centro-Oeste;2;41.05;21;41,05;2;5215405;5215405;18;18;1;Não;20.535;41.07;0.01;0.02;20.525;21;0 Dia(s) 21 Hora(s);0;1;20,535;41,07;0,01;0,02;20,525;-16.2455997467041;-49.21837997436523
GO;2023;Santo Antônio do Descoberto - GO;Santo Antônio do Descoberto;Sociedade Limitada;GO;Não;Março;Centro-Oeste;2;44.75;22;44,75;2;5219753;5219753;18;18;1;Não;22.5;45;0.125;0.25;22.375;23;0 Dia(s) 23 Hora(s);0;1;22,5;45;0,125;0,25;22,375;-16.07168006896973;-48.23781967163086
GO;2023;Edéia - GO;Edéia;Sociedade Limitada;GO;Não;Março;Centro-Oeste;3;12.44;4;12,44;3;5207402;5207402;18;18;1;Não;4.156666666666667;12.47;0.01;0.03;4.146666666666667;4;0 Dia(s) 4 Hora(s);0;1;4,156666667;12,47;0,01;0,03;4,146666667;-17.50632095336914;-49.98085021972656
GO;2023;São João D'Aliança - GO;São João D'Aliança;Sociedade Limitada;GO;Não;Março;Centro-Oeste;3;34.87;12;34,87;3;5220009;5220009;18;18;1;Não;13.69;41.07;2.066666666666667;6.2;11.62333333333333;14;0 Dia(s) 14 Hora(s);2;1;13,69;41,07;2,066666667;6,2;11,623333333;-14.43113040924072;-47.34872055053711
GO;2023;Uruaçu - GO;Uruaçu;Sociedade Limitada;GO;Não;Março;Centro-Oeste;3;129.52;43;129,52;3;5221601;5221601;18;18;1;Não;43.18666666666667;129.56;0.01333333333333333;0.04;43.17333333333334;43;1 Dia(s) 19 Hora(s);0;1;43,186666667;129,56;0,013333333;0,04;43,173333333;-14.32536029815674;-49.04623031616211
GO;2023;Anicuns - GO;Anicuns;Sociedade Limitada;GO;Não;Março;Centro-Oeste;4;27.07;7;27,07;4;5201306;5201306;18;18;1;Não;6.777499999999999;27.11;0.01;0.04;6.767499999999999;7;0 Dia(s) 7 Hora(s);0;1;6,7775;27,11;0,01;0,04;6,7675;-16.40716934204102;-49.98881149291992
GO;2023;Itapuranga - GO;Itapuranga;Sociedade Limitada;GO;Não;Março;Centro-Oeste;4;36.48999999999999;9;36,49;4;5211206;5211206;18;18;1;Não;9.199999999999999;36.8;0.07750000000000001;0.3100000000000001;9.122499999999999;9;0 Dia(s) 9 Hora(s);0;1;9,2;36,8;0,0775;0,31;9,1225;-15.57001972198486;-49.91753005981445
GO;2023;Minaçu - GO;Minaçu;Sociedade Limitada;GO;Não;Março;Centro-Oeste;4;9.01;2;9,01;4;5213087;5213087;18;18;1;Não;2.3275;9.309999999999999;0.075;0.3;2.2525;2;0 Dia(s) 2 Hora(s);0;1;2,3275;9,31;0,075;0,3;2,2525;-13.49532032012939;-48.37142181396484
GO;2023;Paraúna - GO;Paraúna;Sociedade Limitada;GO;Não;Março;Centro-Oeste;5;47.39;9;47,39;5;5216403;5216403;18;18;1;Não;13.794;68.97;4.316000000000001;21.58;9.478;14;0 Dia(s) 14 Hora(s);4;1;13,794;68,97;4,316;21,58;9,478;-17.05122947692871;-50.62987899780273
GO;2023;Pirenópolis - GO;Pirenópolis;Sociedade Limitada;GO;Não;Março;Centro-Oeste;5;259.78;52;259,78;5;5217302;5217302;18;18;1;Não;51.97799999999999;259.89;0.022;0.11;51.956;52;2 Dia(s) 4 Hora(s);0;1;51,978;259,89;0,022;0,11;51,956;-15.82596015930176;-49.03020858764648
GO;2023;Morrinhos - GO;Morrinhos;Sociedade Limitada;GO;Não;Março;Centro-Oeste;6;98.03;16;98,03;6;5213806;5213806;18;18;1;Não;16.475;98.84999999999999;0.1366666666666667;0.8200000000000001;16.33833333333333;16;0 Dia(s) 16 Hora(s);0;1;16,475;98,85;0,136666667;0,82;16,338333333;-17.80001068115234;-49.1355094909668
GO;2023;Santa Helena de Goiás - GO;Santa Helena de Goiás;Sociedade Limitada;GO;Não;Março;Centro-Oeste;6;62.99;10;62,99;6;5219308;5219308;18;18;1;Não;12.40833333333333;74.45;1.91;11.46;10.49833333333333;12;0 Dia(s) 12 Hora(s);2;1;12,408333333;74,45;1,91;11,46;10,498333333;-17.78714942932129;-50.60813903808594
GO;2023;Cidade Ocidental - GO;Cidade Ocidental;Sociedade Limitada;GO;Não;Março;Centro-Oeste;7;121.49;17;121,49;7;5205497;5205497;18;18;1;Não;17.44142857142857;122.09;0.08571428571428572;0.6;17.35571428571429;17;0 Dia(s) 17 Hora(s);0;1;17,441428571;122,09;0,085714286;0,6;17,355714286;-16.15403938293457;-47.79821014404297
GO;2023;Mineiros - GO;Mineiros;Sociedade Limitada;GO;Não;Março;Centro-Oeste;11;165.9;15;165,9;11;5213103;5213103;18;18;1;Não;15.21272727272728;167.34;0.1309090909090909;1.44;15.08181818181818;15;0 Dia(s) 15 Hora(s);0;1;15,212727273;167,34;0,130909091;1,44;15,081818182;-17.55887031555176;-52.74296188354492
GO;2023;Goianira - GO;Goianira;Sociedade Limitada;GO;Não;Março;Centro-Oeste;20;184.41;9;184,41;20;5208806;5208806;18;18;1;Não;9.263999999999999;185.28;0.0435;0.8700000000000001;9.220499999999999;9;0 Dia(s) 9 Hora(s);0;1;9,264;185,28;0,0435;0,87;9,2205;-16.50164031982422;-49.41416931152344
GO;2023;Cristalina - GO;Cristalina;Sociedade Limitada;GO;Não;Março;Centro-Oeste;24;269.85;11;269,85;24;5206206;5206206;18;18;1;Não;14.81916666666667;355.66;3.575416666666667;85.81;11.24375;15;0 Dia(s) 15 Hora(s);4;1;14,819166667;355,66;3,575416667;85,81;11,24375;-16.70306015014648;-47.56412124633789
GO;2023;Trindade - GO;Trindade;Sociedade Limitada;GO;Não;Março;Centro-Oeste;25;220.02;9;220,02;25;5221403;5221403;18;18;1;Não;9.493600000000001;237.34;0.6928;17.32;8.800799999999999;9;0 Dia(s) 9 Hora(s);1;1;9,4936;237,34;0,6928;17,32;8,8008;-16.65070915222168;-49.53662109375
GO;2023;Rio Verde - GO;Rio Verde;Sociedade Limitada;GO;Não;Março;Centro-Oeste;69;199.42;3;199,42;69;5218805;5218805;18;18;1;Não;4.918840579710144;339.4;2.028695652173913;139.98;2.890144927536232;5;0 Dia(s) 5 Hora(s);2;1;4,918840580;339,4;2,028695652;139,98;2,890144928;-17.71920967102051;-51.15773010253906
MS;2023;Corguinho - MS;Corguinho;Sociedade Limitada;MS;Não;Março;Centro-Oeste;1;20.49;20;20,49;1;5003108;5003108;18;18;1;Não;20.64;20.64;0.15;0.15;20.49;21;0 Dia(s) 21 Hora(s);0;1;20,64;20,64;0,15;0,15;20,49;-19.80995941162109;-55.09091186523438
MS;2023;Japorã - MS;Japorã;Sociedade Limitada;MS;Não;Março;Centro-Oeste;1;47.48;47;47,48;1;5004809;5004809;18;18;1;Não;47.48;47.48;0;0;47.48;47;1 Dia(s) 23 Hora(s);0;1;47,48;47,48;0;0;47,48;-23.82382965087891;-54.52310180664062
MS;2023;Jaraguari - MS;Jaraguari;Sociedade Limitada;MS;Não;Março;Centro-Oeste;1;2.6;3;2,6;1;5004908;5004908;18;18;1;Não;2.6;2.6;0;0;2.6;3;0 Dia(s) 3 Hora(s);0;1;2,6;2,6;0;0;2,6;-20.24860000610352;-54.32881927490234
MS;2023;Rochedo - MS;Rochedo;Sociedade Limitada;MS;Não;Março;Centro-Oeste;1;53.81;54;53,81;1;5007505;5007505;18;18;1;Não;53.81;53.81;0;0;53.81;54;2 Dia(s) 6 Hora(s);0;1;53,81;53,81;0;0;53,81;-19.97723960876465;-54.6716194152832
MS;2023;Aparecida do Taboado - MS;Aparecida do Taboado;Sociedade Limitada;MS;Não;Março;Centro-Oeste;2;3.69;2;3,69;2;5001003;5001003;18;18;1;Não;1.845;3.69;0;0;1.845;2;0 Dia(s) 2 Hora(s);0;1;1,845;3,69;0;0;1,845;-20.07316017150879;-51.33409118652344
MS;2023;Bataguassu - MS;Bataguassu;Sociedade Limitada;MS;Não;Março;Centro-Oeste;3;20.89;7;20,89;3;5001904;5001904;18;18;1;Não;6.963333333333334;20.89;0;0;6.963333333333334;7;0 Dia(s) 7 Hora(s);0;1;6,963333333;20,89;0;0;6,963333333;-21.86515045166016;-52.41754150390625
MS;2023;Mundo Novo - MS;Mundo Novo;Sociedade Limitada;MS;Não;Março;Centro-Oeste;3;9.380000000000001;3;9,38;3;5005681;5005681;18;18;1;Não;8.470000000000001;25.41;5.343333333333334;16.03;3.126666666666667;8;0 Dia(s) 8 Hora(s);5;1;8,47;25,41;5,343333333;16,03;3,126666667;-23.9410400390625;-54.25936889648438
MS;2023;Nova Alvorada do Sul - MS;Nova Alvorada do Sul;Sociedade Limitada;MS;Não;Março;Centro-Oeste;3;38.36;13;38,36;3;5006002;5006002;18;18;1;Não;13.07666666666667;39.23;0.29;0.87;12.78666666666667;13;0 Dia(s) 13 Hora(s);0;1;13,076666667;39,23;0,29;0,87;12,786666667;-21.45808029174805;-54.37104034423828
MS;2023;Ivinhema - MS;Ivinhema;Sociedade Limitada;MS;Não;Março;Centro-Oeste;4;96.02000000000001;24;96,02;4;5004700;5004700;18;18;1;Não;24.3425;97.37;0.3375;1.35;24.005;24;1 Dia(s) 0 Hora(s);0;1;24,3425;97,37;0,3375;1,35;24,005;-22.3596305847168;-53.83480834960938
MS;2023;Caarapó - MS;Caarapó;Sociedade Limitada;MS;Não;Março;Centro-Oeste;5;103.99;21;103,99;5;5002407;5002407;18;18;1;Não;20.886;104.43;0.08799999999999999;0.44;20.798;21;0 Dia(s) 21 Hora(s);0;1;20,886;104,43;0,088;0,44;20,798;-22.6270809173584;-54.91300964355469
MS;2023;Fátima do Sul - MS;Fátima do Sul;Sociedade Limitada;MS;Não;Março;Centro-Oeste;5;50;10;50;5;5003801;5003801;18;18;1;Não;13.504;67.52;3.504;17.52;10;14;0 Dia(s) 14 Hora(s);4;1;13,504;67,52;3,504;17,52;10;-22.3443603515625;-54.37065887451172
MS;2023;Jardim - MS;Jardim;Sociedade Limitada;MS;Não;Março;Centro-Oeste;5;7.42;1;7,42;5;5005004;5005004;18;18;1;Não;1.488;7.44;0.004;0.02;1.484;1;0 Dia(s) 1 Hora(s);0;1;1,488;7,44;0,004;0,02;1,484;-21.60951042175293;-56.31900024414062
MS;2023;Rio Verde de Mato Grosso - MS;Rio Verde de Mato Grosso;Sociedade Limitada;MS;Não;Março;Centro-Oeste;6;62.36;10;62,36;6;5007406;5007406;18;18;1;Não;12.825;76.95;2.431666666666667;14.59;10.39333333333333;13;0 Dia(s) 13 Hora(s);2;1;12,825;76,95;2,431666667;14,59;10,393333333;-18.78669929504395;-54.97443008422852
MS;2023;Bonito - MS;Bonito;Sociedade Limitada;MS;Não;Março;Centro-Oeste;8;230.82;29;230,82;8;5002209;5002209;18;18;1;Não;29.075;232.6;0.2225;1.78;28.8525;29;1 Dia(s) 5 Hora(s);0;1;29,075;232,6;0,2225;1,78;28,8525;-20.96150970458984;-56.53348159790039
MS;2023;Chapadão do Sul - MS;Chapadão do Sul;Sociedade Limitada;MS;Não;Março;Centro-Oeste;21;271.17;13;271,17;21;5002951;5002951;18;18;1;Não;15.5647619047619;326.86;2.651904761904762;55.69;12.91285714285714;16;0 Dia(s) 16 Hora(s);3;1;15,564761905;326,86;2,651904762;55,69;12,912857143;-19.0823802947998;-52.71488952636719
MS;2023;Naviraí - MS;Naviraí;Sociedade Limitada;MS;Não;Março;Centro-Oeste;21;196.33;9;196,33;21;5005707;5005707;18;18;1;Não;10.37190476190476;217.81;1.022857142857143;21.48;9.349047619047619;10;0 Dia(s) 10 Hora(s);1;1;10,371904762;217,81;1,022857143;21,48;9,349047619;-23.10161972045898;-53.97145843505859
MT;2023;Brasnorte - MT;Brasnorte;Sociedade Limitada;MT;Não;Março;Centro-Oeste;1;12.92;13;12,92;1;5101902;5101902;18;18;1;Não;13.77;13.77;0.85;0.85;12.92;14;0 Dia(s) 14 Hora(s);1;1;13,77;13,77;0,85;0,85;12,92;-12.09698963165283;-58.18321990966797
MT;2023;Diamantino - MT;Diamantino;Sociedade Limitada;MT;Não;Março;Centro-Oeste;1;18.47;18;18,47;1;5103502;5103502;18;18;1;Não;18.64;18.64;0.17;0.17;18.47;19;0 Dia(s) 19 Hora(s);0;1;18,64;18,64;0,17;0,17;18,47;-14.13687038421631;-57.20534133911133
MT;2023;Nossa Senhora do Livramento - MT;Nossa Senhora do Livramento;Sociedade Limitada;MT;Não;Março;Centro-Oeste;1;16.75;17;16,75;1;5106109;5106109;18;18;1;Não;16.75;16.75;0;0;16.75;17;0 Dia(s) 17 Hora(s);0;1;16,75;16,75;0;0;16,75;-15.9332103729248;-56.34991836547852
MT;2023;Pedra Preta - MT;Pedra Preta;Sociedade Limitada;MT;Não;Março;Centro-Oeste;1;70.25;70;70,25;1;5106372;5106372;18;18;1;Não;70.25;70.25;0;0;70.25;70;2 Dia(s) 22 Hora(s);0;1;70,25;70,25;0;0;70,25;-16.79027938842773;-54.25191879272461
MT;2023;Pontal do Araguaia - MT;Pontal do Araguaia;Sociedade Limitada;MT;Não;Março;Centro-Oeste;1;1.6;2;1,6;1;5106653;5106653;18;18;1;Não;1.6;1.6;0;0;1.6;2;0 Dia(s) 2 Hora(s);0;1;1,6;1,6;0;0;1,6;-15.9171895980835;-52.66450119018555
MT;2023;Porto Esperidião - MT;Porto Esperidião;Sociedade Limitada;MT;Não;Março;Centro-Oeste;1;15.82;16;15,82;1;5106828;5106828;18;18;1;Não;16.42;16.42;0.6;0.6;15.82;16;0 Dia(s) 16 Hora(s);1;1;16,42;16,42;0,6;0,6;15,82;-15.89266014099121;-58.84999847412109
MT;2023;Ribeirãozinho - MT;Ribeirãozinho;Sociedade Limitada;MT;Não;Março;Centro-Oeste;1;149.38;149;149,38;1;5107198;5107198;18;18;1;Não;149.38;149.38;0;0;149.38;149;6 Dia(s) 5 Hora(s);0;1;149,38;149,38;0;0;149,38;-16.45988082885742;-52.72983169555664
