"","cod_municipio_ibge","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada"
"1426","251410",11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"1427","251420",23,0,0,0,0,22,0,0,0,0,0,0,0,0,1
"1428","251430",14,0,0,0,0,13,0,0,0,0,0,0,0,0,1
"1429","251440",12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"1430","251445",14,0,0,0,0,13,0,0,0,0,0,0,0,0,1
"1431","251450",88,0,0,0,0,79,0,0,0,0,0,0,0,0,9
"1432","251455",8,0,0,0,0,6,0,0,0,0,0,0,0,0,2
"1433","251460",21,0,0,0,0,20,0,0,0,0,0,0,0,0,1
"1434","251465",9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"1435","251470",45,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"1436","251480",14,0,0,0,0,12,0,0,0,0,0,0,0,0,2
"1437","251490",35,0,0,0,0,32,0,0,2,0,0,0,0,0,1
"1438","251500",11,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1439","251510",81,0,0,0,0,75,0,0,0,0,0,0,0,0,6
"1440","251520",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"1441","251530",336,0,0,1,0,311,0,0,0,0,0,0,0,0,24
"1442","251540",44,0,0,0,0,40,0,0,0,0,0,0,0,0,4
"1443","251550",99,0,0,0,0,95,0,0,0,0,0,0,0,0,4
"1444","251560",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"1445","251570",4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"1446","251580",29,0,0,0,0,26,0,0,0,0,0,0,0,0,3
"1447","251590",14,0,0,0,0,11,0,0,0,0,0,0,0,0,3
"1448","251593",38,0,0,0,0,38,0,0,0,0,0,0,0,0,0
"1449","251597",25,0,0,0,0,23,0,0,0,0,0,0,0,0,2
"1450","251600",284,0,1,1,0,263,0,0,1,0,0,0,0,0,18
"1451","251610",154,0,0,0,0,141,0,0,0,0,0,0,0,0,13
"1452","251615",8,0,0,0,0,7,0,0,0,0,0,0,0,0,1
"1453","251620",560,1,1,2,0,463,0,0,1,0,0,0,0,0,92
"1454","251630",117,0,1,0,0,108,0,0,0,0,0,0,0,0,8
"1455","251640",31,0,0,0,0,28,0,0,1,0,0,0,0,0,2
"1456","251650",67,0,1,0,0,62,0,0,0,0,0,0,0,0,4
"1457","251660",70,0,0,0,0,65,0,0,0,0,0,0,0,0,5
"1458","251670",69,0,1,0,0,61,0,0,0,0,0,0,0,0,7
"1459","251675",9,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"1460","251680",36,0,0,0,0,35,0,0,0,0,0,0,0,0,1
"1461","251690",143,0,0,1,0,132,0,0,1,0,0,0,0,0,9
"1462","251700",30,0,0,0,0,29,0,0,0,0,0,0,0,0,1
"1463","251710",11,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1464","251720",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"1465","251740",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"1466","260005",1017,0,0,10,0,925,0,0,4,0,0,0,0,0,78
"1467","260010",426,0,0,2,0,400,0,0,1,0,0,0,0,0,23
"1468","260020",46,0,0,0,0,39,0,0,2,0,0,0,0,0,5
"1469","260030",101,0,0,1,0,88,0,0,0,0,0,0,0,0,12
"1470","260040",132,0,0,0,0,121,0,0,0,0,0,0,0,0,11
"1471","260050",110,0,1,1,0,99,0,0,0,0,0,0,0,0,9
"1472","260060",56,0,0,0,0,53,0,0,0,0,0,0,0,0,3
"1473","260070",162,0,0,0,0,143,0,0,0,0,0,0,0,0,19
"1474","260080",153,0,0,0,0,46,0,0,0,0,0,0,98,0,9
"1475","260090",100,0,0,1,0,93,0,0,0,0,0,0,0,0,6
"1476","260100",27,0,0,0,0,25,0,0,0,0,0,0,0,0,2
"1477","260105",114,0,0,0,0,108,0,0,0,0,0,0,0,0,6
"1478","260110",483,0,0,2,0,418,0,0,1,0,0,0,0,0,62
"1479","260120",850,0,0,3,0,759,0,0,3,0,0,0,0,0,85
"1480","260130",48,0,0,0,0,46,0,0,0,0,0,0,0,0,2
"1481","260140",279,0,1,2,0,245,0,0,1,0,0,0,0,0,30
"1482","260150",27,0,0,0,0,26,0,0,0,0,0,0,0,0,1
"1483","260160",82,0,0,1,0,71,0,0,0,0,0,0,0,0,10
"1484","260170",575,0,0,5,0,515,0,0,1,0,0,0,0,0,54
"1485","260180",39,0,0,0,0,36,0,0,0,0,0,0,0,0,3
"1486","260190",494,0,0,1,0,430,0,0,2,0,0,0,0,0,61
"1487","260200",120,0,0,1,0,112,0,0,0,0,0,0,0,0,7
"1488","260210",158,0,1,1,0,130,0,0,0,0,0,0,0,0,26
"1489","260220",120,0,0,1,0,103,0,0,0,0,0,0,0,0,16
"1490","260230",297,0,0,0,0,271,0,0,0,0,0,0,0,0,26
"1491","260240",32,0,0,0,0,29,0,0,0,0,0,0,0,0,3
"1492","260250",29,0,0,0,0,28,0,0,0,0,0,0,0,0,1
"1493","260260",286,0,0,1,0,268,0,0,0,0,0,0,0,0,17
"1494","260270",30,0,0,0,0,29,0,0,0,0,0,0,0,0,1
"1495","260280",144,0,0,2,0,129,0,0,1,0,0,0,0,0,12
"1496","260290",2161,0,1,18,0,1892,0,0,18,0,0,0,0,0,232
"1497","260300",159,0,0,0,0,149,0,0,0,0,0,0,0,0,10
"1498","260310",50,0,0,0,0,44,0,0,0,0,0,0,0,0,6
"1499","260320",45,0,0,0,0,37,0,0,0,0,0,0,0,0,8
"1500","260330",17,0,0,0,0,16,0,0,0,0,0,0,0,0,1
"1501","260340",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"1502","260345",2065,0,1,13,0,1871,0,0,6,0,0,0,0,0,174
"1503","260350",80,0,0,1,0,74,0,0,0,0,0,0,0,0,5
"1504","260360",35,0,0,0,0,31,0,0,0,0,0,0,0,0,4
"1505","260370",51,0,1,0,0,47,0,0,0,0,0,0,0,0,3
"1506","260380",41,0,0,0,0,38,0,0,0,0,0,0,0,0,3
"1507","260390",75,0,0,0,0,63,0,0,0,0,0,0,0,0,12
"1508","260392",22,0,0,0,0,20,0,0,0,0,0,0,0,0,2
"1509","260400",782,0,1,4,0,649,0,0,5,0,0,0,0,0,123
"1510","260410",5253,0,3,38,0,4370,0,0,14,1,0,0,120,0,707
"1511","260415",30,0,0,0,0,27,0,0,0,0,0,0,0,0,3
"1512","260420",172,0,0,2,0,155,0,0,1,0,0,0,0,0,14
"1513","260430",41,0,0,0,0,39,0,0,0,0,0,0,0,0,2
"1514","260440",71,0,0,0,0,66,0,0,0,0,0,0,0,0,5
"1515","260450",117,0,0,1,0,107,0,0,0,0,0,0,0,0,9
"1516","260460",162,0,0,0,0,150,0,0,0,0,0,0,0,0,12
"1517","260470",26,0,0,0,0,25,0,0,0,0,0,0,0,0,1
"1518","260480",97,0,0,0,0,93,0,0,0,0,0,0,0,0,4
"1519","260490",38,0,0,0,0,29,0,0,0,0,0,0,0,0,9
"1520","260500",183,0,0,0,0,168,0,0,0,0,0,0,0,0,15
"1521","260510",156,0,0,1,0,137,0,0,3,0,0,0,0,0,15
"1522","260515",45,0,0,0,0,38,0,0,0,0,0,0,0,0,7
"1523","260520",493,0,0,3,0,451,0,0,1,0,0,0,0,0,38
"1524","260530",132,0,0,0,0,121,0,0,0,0,0,0,0,0,11
"1525","260540",128,0,0,0,0,112,0,0,0,0,0,0,0,0,16
"1526","260545",96,0,0,0,0,58,0,0,0,0,0,0,1,0,37
"1527","260550",44,0,0,0,0,38,0,0,0,0,0,0,0,0,6
"1528","260560",85,0,1,0,0,71,0,0,1,0,0,0,0,0,12
"1529","260570",132,0,1,0,0,118,0,0,0,0,0,0,0,0,13
"1530","260580",36,0,0,0,0,32,0,0,0,0,0,0,0,0,4
"1531","260590",83,0,0,0,0,81,0,0,0,0,0,0,0,0,2
"1532","260600",1290,0,2,7,0,1092,0,0,2,0,0,0,0,0,187
"1533","260610",133,0,0,0,0,124,0,0,0,0,0,0,0,0,9
"1534","260620",806,0,0,5,0,654,0,0,3,0,0,0,1,0,143
"1535","260630",43,0,0,0,0,42,0,0,0,0,0,0,0,0,1
"1536","260640",858,0,1,9,0,727,0,0,0,0,0,0,0,0,121
"1537","260650",32,0,0,0,0,24,0,0,0,0,0,0,0,0,8
"1538","260660",89,0,0,0,0,81,0,0,0,0,0,0,0,0,8
"1539","260670",15,0,0,0,0,14,0,0,0,0,0,0,0,0,1
"1540","260680",1124,4,0,4,0,987,0,0,1,0,0,0,0,0,128
"1541","260690",42,0,0,0,0,37,0,0,0,0,0,0,0,0,5
"1542","260700",50,0,0,0,0,47,0,0,0,0,0,0,0,0,3
"1543","260710",6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"1544","260720",1284,0,1,7,0,1104,0,0,6,1,0,0,1,0,164
"1545","260730",112,0,0,1,0,100,0,0,0,0,0,0,0,0,11
"1546","260740",13,0,0,0,0,10,0,0,0,0,0,0,0,0,3
"1547","260750",58,0,0,0,0,55,0,0,1,0,0,0,0,0,2
"1548","260760",201,0,0,1,0,188,0,0,0,0,0,0,0,0,12
"1549","260765",209,0,0,2,0,181,0,0,0,0,0,0,0,0,26
"1550","260770",60,0,0,0,0,54,0,0,0,0,0,0,0,0,6
"1551","260775",197,0,0,1,0,188,0,0,0,0,0,0,0,0,8
"1552","260780",64,0,0,1,0,61,0,0,0,0,0,0,0,0,2
"1553","260790",9540,1,3,52,0,8694,0,0,26,2,0,0,2,0,760
"1554","260795",33,0,0,0,0,32,0,0,0,0,0,0,0,0,1
"1555","260800",46,0,0,0,0,39,0,0,0,0,0,0,0,0,7
"1556","260805",49,0,1,0,0,46,0,0,0,0,0,0,0,0,2
"1557","260810",97,0,0,0,0,88,0,0,0,0,0,0,0,0,9
"1558","260820",54,0,0,0,0,49,0,0,0,0,0,0,0,0,5
"1559","260825",27,0,0,0,0,20,0,0,0,0,0,0,0,0,7
"1560","260830",56,0,0,0,0,49,0,0,0,0,0,0,0,0,7
"1561","260840",25,0,0,0,0,23,0,0,0,0,0,0,0,0,2
"1562","260845",75,0,0,0,0,70,0,0,1,0,0,0,0,0,4
"1563","260850",108,0,0,0,0,102,0,0,0,0,0,0,0,0,6
"1564","260860",16,0,0,0,0,15,0,0,0,0,0,0,0,0,1
"1565","260870",38,0,0,0,0,35,0,0,0,0,0,0,0,0,3
"1566","260875",113,0,0,1,0,93,0,0,0,0,0,0,0,0,19
"1567","260880",235,0,0,2,0,211,0,0,0,0,0,0,0,0,22
"1568","260890",527,0,1,3,0,457,0,0,0,0,0,0,0,0,66
"1569","260900",110,0,0,1,0,99,0,0,1,0,0,0,0,0,9
"1570","260910",57,0,0,0,0,54,0,0,0,0,0,0,0,0,3
"1571","260915",23,0,0,0,0,22,0,0,0,0,0,0,0,0,1
"1572","260920",27,0,0,0,0,27,0,0,0,0,0,0,0,0,0
"1573","260930",43,0,0,1,0,39,0,0,0,0,0,0,0,0,3
"1574","260940",521,0,0,4,0,439,0,0,3,0,0,0,0,0,75
"1575","260950",223,0,0,1,0,197,0,0,2,0,0,0,1,0,22
"1576","260960",5621,3,2,45,0,5034,0,0,6,0,0,0,4,0,527
"1577","260970",90,0,0,1,0,82,0,0,0,0,0,0,0,0,7
"1578","260980",40,0,0,0,0,36,0,0,0,0,0,0,0,0,4
"1579","260990",308,0,1,0,0,270,0,0,0,0,0,0,0,0,37
"1580","261000",477,0,0,2,0,421,0,0,2,0,0,0,0,0,52
"1581","261010",11,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1582","261020",72,0,0,0,0,65,0,0,0,0,0,0,0,0,7
"1583","261030",64,0,0,0,0,55,0,0,3,0,0,0,0,0,6
"1584","261040",43,0,0,0,0,41,0,0,0,0,0,0,0,0,2
"1585","261050",116,0,0,0,0,100,0,0,0,0,0,0,0,0,16
"1586","261060",364,0,1,2,0,330,0,0,0,0,0,0,0,0,31
"1587","261070",4741,0,0,12,0,4380,0,0,9,0,0,0,4,0,336
"1588","261080",55,0,0,0,0,51,0,0,0,0,0,0,0,0,4
"1589","261090",391,0,0,3,0,354,0,0,1,0,0,0,0,0,33
"1590","261100",203,0,1,2,0,181,0,0,1,0,0,0,0,0,18
"1591","261110",5421,0,5,33,1,4699,0,0,18,1,0,0,3,0,661
"1592","261120",44,0,0,0,0,40,0,0,0,0,0,0,0,0,4
"1593","261130",150,0,0,0,0,124,0,0,0,0,0,0,0,0,26
"1594","261140",66,0,0,0,0,62,0,0,0,0,0,0,0,0,4
"1595","261150",49,0,0,0,0,47,0,0,0,0,0,0,0,0,2
"1596","261153",20,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"1597","261160",28297,15,9,299,1,22863,0,0,147,0,0,0,32,0,4931
"1598","261170",108,0,0,0,0,97,0,0,0,0,0,0,0,0,11
"1599","261180",239,0,1,1,0,215,0,0,2,0,0,0,0,0,20
"1600","261190",119,0,0,0,0,103,0,0,1,0,0,0,0,0,15
"1601","261200",67,0,0,2,0,59,0,0,0,0,0,0,0,0,6
"1602","261210",15,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1603","261220",789,0,0,2,0,751,0,0,1,0,0,0,0,0,35
"1604","261230",84,0,0,0,0,79,0,0,0,0,0,0,0,0,5
"1605","261240",90,0,0,0,0,86,0,0,0,0,0,0,0,0,4
"1606","261245",21,0,0,0,0,20,0,0,0,0,0,0,0,0,1
"1607","261247",98,0,0,0,0,97,0,0,0,0,0,0,0,0,1
"1608","261250",1164,0,0,7,0,991,0,0,3,0,0,0,0,0,163
"1609","261255",22,0,0,0,0,21,0,0,0,0,0,0,0,0,1
"1610","261260",146,0,1,0,0,132,0,0,1,0,0,0,0,0,12
"1611","261270",29,0,0,0,0,25,0,0,0,0,0,0,0,0,4
"1612","261280",63,0,0,1,0,60,0,0,0,0,0,0,0,0,2
"1613","261290",19,0,0,0,0,18,0,0,0,0,0,0,0,0,1
"1614","261300",160,0,1,0,0,132,0,0,0,0,0,0,0,0,27
"1615","261310",180,0,1,0,0,172,0,0,0,0,0,0,0,0,7
"1616","261320",65,0,0,0,0,59,0,0,0,0,0,0,0,0,6
"1617","261330",57,0,0,0,0,52,0,0,0,0,0,0,0,0,5
"1618","261340",165,0,2,0,0,147,0,0,0,0,0,0,0,0,16
"1619","261350",149,0,0,1,0,134,0,0,0,0,0,0,0,0,14
"1620","261360",226,0,0,1,0,198,0,0,2,0,0,0,0,0,25
"1621","261370",1180,0,0,1,0,1073,0,0,1,0,0,0,0,0,105
"1622","261380",63,0,0,0,0,57,0,0,0,0,0,0,0,0,6
"1623","261390",1065,0,2,5,0,955,0,0,9,0,0,0,0,0,94
"1624","261400",42,0,0,0,0,41,0,0,0,0,0,0,0,0,1
"1625","261410",162,0,0,0,0,153,0,0,1,0,0,0,0,0,8
"1626","261420",199,0,0,0,0,186,0,0,0,0,0,0,0,0,13
"1627","261430",38,0,0,1,0,35,0,0,0,0,0,0,0,0,2
"1628","261440",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"1629","261450",466,0,0,4,0,395,0,0,0,0,0,0,0,0,67
"1630","261460",188,0,0,0,0,173,0,0,0,0,0,0,0,0,15
"1631","261470",36,0,0,0,0,33,0,0,0,0,0,0,0,0,3
"1632","261480",74,0,0,0,0,69,0,0,2,0,0,0,0,0,3
"1633","261485",263,0,0,0,0,243,0,0,0,0,0,0,1,0,19
"1634","261500",171,0,0,1,0,156,0,0,0,0,0,0,0,0,14
"1635","261510",21,0,0,0,0,17,0,0,0,0,0,0,0,0,4
"1636","261520",28,0,0,0,0,24,0,0,1,0,0,0,0,0,3
"1637","261530",323,0,0,3,0,282,0,0,0,0,0,0,0,0,38
"1638","261540",445,0,0,2,0,375,0,0,1,0,0,0,0,0,67
"1639","261550",64,0,0,2,0,59,0,0,0,0,0,0,0,0,3
"1640","261560",238,0,0,3,0,202,0,0,1,0,0,0,0,0,32
"1641","261570",145,0,1,0,0,136,0,0,0,0,0,0,0,0,8
"1642","261580",52,0,0,0,0,49,0,0,0,0,0,0,0,0,3
"1643","261590",27,0,0,0,0,25,0,0,0,0,0,0,0,0,2
"1644","261600",94,0,1,0,0,80,0,0,0,0,0,0,0,0,13
"1645","261610",29,0,0,0,0,28,0,0,0,0,0,0,0,0,1
"1646","261618",7,0,0,0,0,5,0,0,0,0,0,0,0,0,2
"1647","261620",112,0,0,0,0,107,0,0,0,0,0,0,0,0,5
"1648","261630",150,0,0,0,0,143,0,0,0,0,0,0,0,0,7
"1649","261640",1033,0,1,5,0,871,0,0,3,0,0,0,0,0,153
"1650","261650",47,0,0,0,0,45,0,0,0,0,0,0,0,0,2
"1651","270010",47,0,0,0,0,43,0,0,0,0,0,0,0,0,4
"1652","270020",54,0,0,2,0,44,0,0,0,0,0,0,0,0,8
"1653","270030",2583,0,0,22,1,2199,0,0,3,0,0,0,0,0,358
"1654","270040",155,0,1,1,0,139,0,0,1,0,0,0,0,0,13
"1655","270050",98,0,0,0,0,92,0,0,0,0,0,0,0,0,6
"1656","270060",124,0,0,1,0,102,0,0,0,0,0,0,0,0,21
"1657","270070",78,0,0,0,0,67,0,0,0,0,0,0,0,0,11
"1658","270080",11,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1659","270090",6,0,0,0,0,4,0,0,0,0,0,0,0,0,2
"1660","270100",203,0,0,2,0,194,0,0,0,0,0,0,0,0,7
"1661","270110",44,0,0,0,0,42,0,0,0,0,0,0,0,0,2
"1662","270120",44,0,0,0,0,41,0,0,0,0,0,0,0,0,3
"1663","270130",115,0,0,2,0,101,0,0,0,0,0,0,0,0,12
"1664","270135",21,0,0,0,0,19,0,0,0,0,0,0,0,0,2
"1665","270140",477,0,0,2,0,456,0,0,0,0,0,0,0,0,19
"1666","270150",20,0,0,0,0,18,0,0,0,0,0,0,0,0,2
"1667","270160",40,0,0,2,0,36,0,0,0,0,0,0,0,0,2
"1668","270170",71,0,0,2,0,64,0,0,0,0,0,0,0,0,5
"1669","270180",44,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"1670","270190",19,0,0,0,0,18,0,0,0,0,0,0,0,0,1
"1671","270200",35,0,0,0,0,26,0,0,0,0,0,0,0,0,9
"1672","270210",65,0,0,0,0,60,0,0,0,0,0,0,0,0,5
"1673","270220",51,0,0,1,1,46,0,0,0,0,0,0,0,0,3
"1674","270230",432,0,2,1,0,405,0,0,1,0,0,0,0,0,23
"1675","270235",121,0,0,2,0,99,0,0,2,0,0,0,0,0,18
"1676","270240",446,0,1,5,0,386,0,0,3,0,0,0,0,0,51
"1677","270250",40,0,0,1,0,38,0,0,0,0,0,0,0,0,1
"1678","270255",32,0,0,0,0,28,0,0,0,0,0,0,0,0,4
"1679","270260",62,0,1,1,0,55,0,0,0,0,0,0,0,0,5
"1680","270270",27,0,0,0,0,25,0,0,0,0,0,0,0,0,2
"1681","270280",42,0,0,0,0,42,0,0,0,0,0,0,0,0,0
"1682","270290",106,0,0,1,0,95,0,0,0,0,0,0,0,0,10
"1683","270300",58,0,0,0,0,53,0,0,0,0,0,0,0,0,5
"1684","270310",86,0,0,0,0,80,0,0,0,0,0,0,0,0,6
"1685","270320",73,0,0,1,0,67,0,0,0,0,0,0,0,0,5
"1686","270330",33,0,0,0,0,27,0,0,0,0,0,0,0,0,6
"1687","270340",13,0,0,1,0,12,0,0,0,0,0,0,0,0,0
"1688","270350",15,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1689","270360",96,0,0,0,0,78,0,0,0,0,0,0,0,0,18
"1690","270370",18,0,0,1,0,14,0,0,0,0,0,0,0,0,3
"1691","270375",87,0,0,0,0,84,0,0,0,0,0,0,0,0,3
"1692","270380",100,0,0,1,0,98,0,0,0,0,0,0,0,0,1
"1693","270390",14,0,0,0,0,13,0,0,0,0,0,0,0,0,1
"1694","270400",104,0,0,0,0,95,0,0,0,0,0,0,0,0,9
"1695","270410",230,0,0,1,0,221,0,0,0,0,0,0,0,0,8
"1696","270420",102,0,0,0,0,88,0,0,0,0,0,0,0,0,14
"1697","270430",14112,4,6,94,7,11778,0,0,44,0,0,0,13,0,2166
"1698","270440",68,0,0,0,0,62,0,0,0,0,0,0,0,0,6
"1699","270450",355,0,2,0,0,302,0,0,0,0,0,0,0,0,51
"1700","270460",35,0,0,0,0,34,0,0,0,0,0,0,0,0,1
"1701","270470",671,0,1,5,0,587,0,0,1,0,0,0,0,0,77
"1702","270480",69,0,0,0,0,61,0,0,0,0,0,0,0,0,8
"1703","270490",24,0,0,0,0,19,0,0,0,0,0,0,0,0,5
"1704","270500",46,0,0,0,0,40,0,0,0,0,0,0,0,0,6
"1705","270510",130,0,0,0,0,113,0,0,0,0,0,0,0,0,17
"1706","270520",83,0,0,2,1,67,0,0,0,0,0,0,0,0,13
"1707","270530",14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"1708","270540",22,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"1709","270550",151,0,0,3,0,140,0,0,0,0,0,0,0,0,8
"1710","270560",30,0,0,0,0,28,0,0,0,0,0,0,0,0,2
"1711","270570",185,0,1,1,0,167,0,0,0,0,0,0,0,0,16
"1712","270580",45,0,0,1,0,42,0,0,0,0,0,0,0,0,2
"1713","270590",12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"1714","270600",35,0,0,0,0,33,0,0,0,0,0,0,0,0,2
"1715","270610",61,0,0,0,0,59,0,0,0,0,0,0,0,0,2
"1716","270620",21,0,0,0,0,19,0,0,0,0,0,0,0,0,2
"1717","270630",459,0,0,1,1,397,0,0,0,0,0,0,0,0,60
"1718","270640",105,0,0,1,0,95,0,0,0,0,0,0,0,0,9
"1719","270642",81,0,0,0,0,81,0,0,0,0,0,0,0,0,0
"1720","270644",104,0,0,1,0,86,0,0,0,0,0,0,0,0,17
"1721","270650",82,0,0,0,0,77,0,0,0,0,0,0,0,0,5
"1722","270660",41,0,0,1,0,38,0,0,0,0,0,0,0,0,2
"1723","270670",659,0,0,2,1,612,0,0,0,0,0,0,0,0,44
"1724","270680",74,0,1,1,0,66,0,0,0,0,0,0,0,0,6
"1725","270690",412,0,0,1,0,381,0,0,0,0,0,0,0,0,30
"1726","270700",7,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"1727","270710",157,0,0,4,0,129,0,0,1,0,0,0,0,0,23
"1728","270720",29,0,0,0,0,26,0,0,0,0,0,0,0,0,3
"1729","270730",125,0,0,0,0,113,0,0,0,0,0,0,0,0,12
"1730","270740",57,0,0,0,0,49,0,0,0,0,0,0,0,0,8
"1731","270750",54,0,0,0,0,50,0,0,0,0,0,0,0,0,4
"1732","270760",81,0,0,1,0,79,0,0,0,0,0,0,0,0,1
"1733","270770",790,0,0,9,0,717,0,0,1,0,0,0,1,0,62
"1734","270780",40,0,0,0,0,36,0,0,0,0,0,0,0,0,4
"1735","270790",36,0,0,1,0,34,0,0,0,0,0,0,0,0,1
"1736","270800",303,0,0,0,1,263,0,0,1,0,0,0,0,0,38
"1737","270810",29,0,0,1,0,24,0,0,0,0,0,0,0,0,4
"1738","270820",9,0,0,1,0,7,0,0,0,0,0,0,0,0,1
"1739","270830",102,0,1,0,0,94,0,0,0,0,0,0,0,0,7
"1740","270840",124,0,0,1,0,111,0,0,0,0,0,0,0,0,12
"1741","270850",141,0,1,0,0,123,0,0,0,0,0,0,0,0,17
"1742","270860",500,0,0,2,0,446,0,0,1,0,0,0,0,0,51
"1743","270870",98,0,0,2,0,84,0,0,0,0,0,0,0,0,12
"1744","270880",134,0,1,1,0,115,0,0,0,0,0,0,0,0,17
"1745","270890",231,0,0,0,0,212,0,0,0,0,0,0,0,0,19
"1746","270895",47,0,0,0,0,44,0,0,0,0,0,0,0,0,3
"1747","270900",27,0,0,1,0,24,0,0,0,0,0,0,0,0,2
"1748","270910",136,0,0,1,0,128,0,0,0,0,0,0,0,0,7
"1749","270915",185,0,0,1,0,166,0,0,0,0,0,0,0,0,18
"1750","270920",44,0,0,0,0,43,0,0,0,0,0,0,0,0,1
"1751","270930",465,0,0,3,0,419,0,0,1,0,0,0,0,0,42
"1752","270940",94,0,0,2,0,77,0,0,0,0,0,0,0,0,15
"1753","280010",8,0,0,0,0,7,0,0,0,0,0,0,0,0,1
"1754","280020",86,0,0,0,0,78,0,0,0,0,0,0,0,0,8
"1755","280030",10572,1,10,112,0,8257,0,0,39,0,0,0,1,0,2152
"1756","280040",40,0,0,0,0,36,0,0,0,0,0,0,0,0,4
"1757","280050",54,0,0,1,0,46,0,0,0,0,0,0,0,0,7
"1758","280060",333,0,0,3,0,285,0,0,1,0,0,0,0,0,44
"1759","280067",121,0,0,0,0,106,0,0,0,0,0,0,0,0,15
"1760","280070",22,0,0,0,0,14,0,0,0,0,0,0,0,0,8
"1761","280100",88,0,1,0,0,73,0,0,0,0,0,0,0,0,14
"1762","280110",4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"1763","280120",177,0,1,4,0,138,0,0,1,0,0,0,0,0,33
"1764","280130",208,0,1,1,0,184,0,0,0,0,0,0,0,0,22
"1765","280140",69,0,1,3,0,47,0,0,0,0,0,0,0,0,18
"1766","280150",152,0,0,0,0,133,0,0,0,0,0,0,0,0,19
"1767","280160",24,0,0,0,0,23,0,0,0,0,0,0,0,0,1
"1768","280170",82,0,0,0,0,75,0,0,0,0,0,0,0,0,7
"1769","280190",15,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1770","280200",22,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"1771","280210",717,0,3,1,0,659,0,0,2,0,0,0,0,0,52
"1772","280220",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"1773","280230",90,0,0,0,0,72,0,0,0,0,0,0,0,0,18
"1774","280240",21,0,0,0,0,18,0,0,0,0,0,0,0,0,3
"1775","280250",13,0,0,0,0,10,0,0,0,0,0,0,0,0,3
"1776","280260",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"1777","280270",28,0,0,0,0,24,0,0,0,0,0,0,0,0,4
"1778","280280",41,0,0,0,0,37,0,0,0,0,0,0,0,0,4
"1779","280290",713,0,0,3,0,553,0,0,2,0,0,0,0,0,155
"1780","280300",171,0,1,0,0,138,0,0,0,0,0,0,0,0,32
"1781","280310",23,0,0,0,0,21,0,0,0,0,0,0,0,0,2
"1782","280320",190,0,1,1,0,170,0,0,1,0,0,0,0,0,17
"1783","280330",77,0,0,3,0,67,0,0,0,0,0,0,0,0,7
"1784","280340",50,0,0,0,0,48,0,0,0,0,0,0,0,0,2
"1785","280350",707,0,0,3,1,549,0,0,2,0,0,0,0,0,152
"1786","280360",130,0,0,0,0,110,0,0,0,0,0,0,0,0,20
"1787","280370",17,0,0,0,0,15,0,0,0,0,0,0,0,0,2
"1788","280380",32,0,0,0,0,25,0,0,0,0,0,0,0,0,7
"1789","280390",41,0,0,0,0,37,0,0,0,0,0,0,0,0,4
"1790","280400",59,0,0,0,0,53,0,0,0,0,0,0,0,0,6
"1791","280410",85,0,1,2,0,74,0,0,0,0,0,0,0,0,8
"1792","280420",69,0,0,0,0,54,0,0,0,0,0,0,0,0,15
"1793","280430",29,0,0,0,0,26,0,0,1,0,0,0,0,0,2
