ibge;municipio;Masculino;Feminino;Total;perc_masc;perc_feminino
210130;BACURI;9283;9443;18726;0,495727865;0,504272135
170215;ARAGUANA;2903;2953;5856;0,495730874;0,504269126
110025;PRESIDENTE MEDICI;9005;9160;18165;0,495733554;0,504266446
240830;NOVA CRUZ;18617;18937;37554;0,495739468;0,504260532
522200;VIANOPOLIS;6984;7104;14088;0,495741056;0,504258944
353860;PIRACAIA;13691;13926;27617;0,495745374;0,504254626
350210;ANDRADINA;28379;28866;57245;0,495746353;0,504253647
314070;MATEUS LEME;15681;15950;31631;0,495747842;0,504252158
210275;CAPINZAL DO NORTE;5422;5515;10937;0,495748377;0,504251623
270560;NOVO LINO;6364;6473;12837;0,49575446;0,50424554
500290;CASSILANDIA;10938;11125;22063;0,495762136;0,504237864
270850;SAO LUIS DO QUITUNDE;17265;17560;34825;0,495764537;0,504235463
431342;NOVO MACHADO;1582;1609;3191;0,495769351;0,504230649
421640;SAO JOAO DO SUL;3635;3697;7332;0,495771959;0,504228041
421120;MORRO DA FUMACA;8971;9124;18095;0,495772313;0,504227687
316280;SAO JOAO EVANGELISTA;7814;7947;15761;0,495780725;0,504219275
330080;CACHOEIRAS DE MACACU;29575;30077;59652;0,495792262;0,504207738
312750;GONZAGA;3066;3118;6184;0,495795602;0,504204398
260100;ANGELIM;5603;5698;11301;0,495796832;0,504203168
220515;JACOBINA DO PIAUI;2835;2883;5718;0,495802728;0,504197272
510720;RIO BRANCO;2552;2595;5147;0,495822809;0,504177191
314585;ORATORIOS;2316;2355;4671;0,495825305;0,504174695
320290;ITARANA;5173;5260;10433;0,495830538;0,504169462
351590;FLOREAL;1430;1454;2884;0,495839112;0,504160888
280170;CRISTINAPOLIS;9015;9166;18181;0,495847313;0,504152687
350395;ASPASIA;900;915;1815;0,495867769;0,504132231
431040;INDEPENDENCIA;3002;3052;6054;0,495870499;0,504129501
350490;BANANAL;5474;5565;11039;0,49587825;0,50412175
430850;FREDERICO WESTPHALEN;15707;15968;31675;0,495880032;0,504119968
290580;CAMAMU;17576;17868;35444;0,495880826;0,504119174
310500;BALDIM;3858;3922;7780;0,495886889;0,504113111
231080;PEREIRO;8111;8245;16356;0,495903644;0,504096356
355400;TATUI;61559;62575;124134;0,495907648;0,504092352
353910;PIRAPORA DO BOM JESUS;9647;9806;19453;0,495913227;0,504086773
520160;ARACU;1711;1739;3450;0,495942029;0,504057971
430558;COLINAS;1223;1243;2466;0,49594485;0,50405515
432250;VACARIA;33187;33729;66916;0,495950146;0,504049854
411885;PEROBAL;3072;3122;6194;0,495963836;0,504036164
251650;TAPEROA;7690;7815;15505;0,495969042;0,504030958
431265;NAO-ME-TOQUE;8871;9015;17886;0,495974505;0,504025495
240500;JACANA;4633;4708;9341;0,495985441;0,504014559
431180;MARAU;22579;22944;45523;0,495991037;0,504008963
352660;LAVRINHAS;3651;3710;7361;0,495992392;0,504007608
352790;LUTECIA;1301;1322;2623;0,49599695;0,50400305
110006;COLORADO DO OESTE;7546;7667;15213;0,496023138;0,503976862
320460;SANTA TERESA;11832;12021;23853;0,496038234;0,503961766
431960;SAO SEPE;11653;11839;23492;0,496041206;0,503958794
510626;NOVO MUNDO;4735;4810;9545;0,496071241;0,503928759
522180;URUTAI;1516;1540;3056;0,496073298;0,503926702
170755;FATIMA;1897;1927;3824;0,496077406;0,503922594
315590;RIO PRETO;2725;2768;5493;0,496085928;0,503914072
316900;TOCANTINS;8319;8450;16769;0,496093983;0,503906017
410347;CAFEZAL DO SUL;1972;2003;3975;0,496100629;0,503899371
432290;VIADUTOS;2296;2332;4628;0,496110631;0,503889369
354515;SALTINHO;4216;4282;8498;0,496116733;0,503883267
410460;CAPITAO LEONIDAS MARQUES;7882;8005;15887;0,49612891;0,50387109
421185;OURO VERDE;1090;1107;2197;0,496131088;0,503868912
354320;RIBEIRAO DO SUL;2251;2286;4537;0,496142826;0,503857174
231170;RERIUTABA;9069;9210;18279;0,496143115;0,503856885
231060;PENAFORTE;4568;4639;9207;0,496144238;0,503855762
350450;AVARE;45543;46249;91792;0,496154349;0,503845651
220820;PIO IX;9175;9317;18492;0,496160502;0,503839498
520710;DIORAMA;1229;1248;2477;0,496164715;0,503835285
430860;GARIBALDI;17760;18034;35794;0,496172543;0,503827457
170360;BRASILANDIA DO TOCANTINS;1102;1119;2221;0,496172895;0,503827105
521250;LUZIANIA;106502;108143;214645;0,496177409;0,503822591
315800;SANTA MARIA DE ITABIRA;5392;5475;10867;0,496181099;0,503818901
410390;CAMPINA DA LAGOA;6891;6997;13888;0,496183756;0,503816244
291090;FIRMINO ALVES;2799;2842;5641;0,496188619;0,503811381
510675;PONTES E LACERDA;22878;23227;46105;0,496215161;0,503784839
354760;SANTA ROSA DE VITERBO;13378;13582;26960;0,496216617;0,503783383
411980;PLANALTO;6642;6743;13385;0,49622712;0,50377288
251230;PRINCESA ISABEL;11785;11964;23749;0,49623142;0,50376858
353390;OLIMPIA;27530;27947;55477;0,496241686;0,503758314
350040;AGUAS DA PRATA;4100;4162;8262;0,496247882;0,503752118
210515;IGARAPE DO MEIO;7181;7289;14470;0,496268141;0,503731859
251615;SOSSEGO;1802;1829;3631;0,496282016;0,503717984
430495;CASEIROS;1602;1626;3228;0,496282528;0,503717472
314880;PEDRA DO ANTA;1469;1491;2960;0,496283784;0,503716216
420420;CHAPECO;112950;114637;227587;0,496293725;0,503706275
261030;PARANATAMA;5761;5847;11608;0,496295658;0,503704342
314960;PEQUI;2212;2245;4457;0,496297958;0,503702042
411725;NOVA PRATA DO IGUACU;5231;5309;10540;0,49629981;0,50370019
110180;VALE DO PARAISO;3221;3269;6490;0,496302003;0,503697997
521200;JAUPACI;1411;1432;2843;0,496306718;0,503693282
355240;SUMARE;143867;146008;289875;0,496307029;0,503692971
311410;CARMO DE MINAS;7460;7571;15031;0,496307631;0,503692369
421970;XAXIM;14519;14735;29254;0,496308197;0,503691803
230170;AURORA;12193;12374;24567;0,496316197;0,503683803
420207;BALNEARIO GAIVOTA;5726;5811;11537;0,4963162;0,5036838
311870;COQUEIRAL;4516;4583;9099;0,496318277;0,503681723
172120;TOCANTINOPOLIS;11326;11494;22820;0,496319018;0,503680982
210375;DAVINOPOLIS;6414;6509;12923;0,496324383;0,503675617
290210;ARACI;27250;27653;54903;0,496329891;0,503670109
510380;FIGUEIROPOLIS D'OESTE;1693;1718;3411;0,496335386;0,503664614
354830;SANTO EXPEDITO;1568;1591;3159;0,496359607;0,503640393
310020;ABAETE;11547;11716;23263;0,496367622;0,503632378
412090;QUEDAS DO IGUACU;17228;17479;34707;0,496384015;0,503615985
410105;ANAHY;1377;1397;2774;0,496395097;0,503604903
220213;CAMPO GRANDE DO PIAUI;2972;3015;5987;0,496408886;0,503591114
420675;IBIAM;969;983;1952;0,496413934;0,503586066
270135;CAMPESTRE;3461;3511;6972;0,496414228;0,503585772
240370;FELIPE GUERRA;2983;3026;6009;0,496422034;0,503577966
431475;POCO DAS ANTAS;1045;1060;2105;0,496437055;0,503562945
230580;IPU;20924;21224;42148;0,496441112;0,503558888
310340;ARACUAI;18227;18488;36715;0,496445594;0,503554406
410753;ENTRE RIOS DO OESTE;2309;2342;4651;0,496452376;0,503547624
210637;MARANHAOZINHO;8318;8436;16754;0,496478453;0,503521547
355170;SERTAOZINHO;63764;64668;128432;0,496480628;0,503519372
412855;VERA CRUZ DO OESTE;4165;4224;8389;0,49648349;0,50351651
412840;URAI;5577;5656;11233;0,496483575;0,503516425
421820;TIMBO;22691;23012;45703;0,496488196;0,503511804
355070;SAO SEBASTIAO;45497;46140;91637;0,496491592;0,503508408
240580;JOAO CAMARA;17556;17804;35360;0,496493213;0,503506787
354470;SAGRES;1205;1222;2427;0,496497734;0,503502266
431975;SAO VENDELINO;1136;1152;2288;0,496503497;0,503496503
311310;CARANAIBA;1564;1586;3150;0,496507937;0,503492063
510180;BARRA DO GARCAS;30636;31066;61702;0,49651551;0,50348449
210570;LAGO DA PEDRA;25302;25657;50959;0,496516808;0,503483192
430660;DOM PEDRITO;18978;19244;38222;0,496520329;0,503479671
261600;VENTUROSA;9352;9483;18835;0,496522432;0,503477568
520650;CROMINIA;1717;1741;3458;0,496529786;0,503470214
260470;CORRENTES;9100;9227;18327;0,496535167;0,503464833
430750;ESPUMOSO;7743;7851;15594;0,49653713;0,50346287
291510;ITAGI;6028;6112;12140;0,496540362;0,503459638
316920;TOMBOS;3815;3868;7683;0,496550827;0,503449173
310290;ANTONIO CARLOS;5696;5775;11471;0,496556534;0,503443466
270360;JAPARATINGA;4193;4251;8444;0,496565609;0,503434391
431970;SAO VALENTIM;1599;1621;3220;0,496583851;0,503416149
312310;DORES DE GUANHAES;2552;2587;5139;0,496594668;0,503405332
312430;ESPINOSA;15694;15909;31603;0,496598424;0,503401576
221090;SOCORRO DO PIAUI;2263;2294;4557;0,496598639;0,503401361
313350;ITAPECERICA;10806;10954;21760;0,496599265;0,503400735
251590;SERRARIA;2998;3039;6037;0,496604274;0,503395726
291720;ITUACU;9483;9612;19095;0,496622152;0,503377848
251396;SAO DOMINGOS;1549;1570;3119;0,496633536;0,503366464
291990;MACURURE;3850;3902;7752;0,496646027;0,503353973
421050;MARAVILHA;13143;13320;26463;0,496655708;0,503344292
431350;OSORIO;23251;23564;46815;0,496657054;0,503342946
241420;TIBAU DO SUL;7298;7396;14694;0,496665306;0,503334694
170030;AGUIARNOPOLIS;3501;3548;7049;0,496666194;0,503333806
410850;GENERAL CARNEIRO;6785;6876;13661;0,496669351;0,503330649
520425;CACHOEIRA DOURADA;3972;4025;7997;0,496686257;0,503313743
230290;CAPISTRANO;8856;8974;17830;0,49669097;0,50330903
240340;EQUADOR;3012;3052;6064;0,496701847;0,503298153
411540;MARMELEIRO;7156;7251;14407;0,496702992;0,503297008
230850;MOMBACA;21814;22103;43917;0,496709702;0,503290298
240620;LAGOA D'ANTA;3403;3448;6851;0,496715808;0,503284192
220150;BATALHA;13387;13564;26951;0,496716263;0,503283737
520910;GOIATUBA;17041;17266;34307;0,496720786;0,503279214
292180;MORTUGABA;5992;6071;12063;0,496725524;0,503274476
351780;GUARACAI;4102;4156;8258;0,496730443;0,503269557
411605;MISSAL;5318;5388;10706;0,496730805;0,503269195
411770;PALMEIRA;16943;17166;34109;0,496731068;0,503268932
420620;GRAVATAL;5788;5864;11652;0,496738757;0,503261243
430080;ANTONIO PRADO;6478;6563;13041;0,496741047;0,503258953
411750;PAICANDU;20988;21263;42251;0,496745639;0,503254361
330090;CAMBUCI;7710;7811;15521;0,496746344;0,503253656
230940;NOVO ORIENTE;14275;14462;28737;0,496746355;0,503253645
432146;TIO HUGO;1529;1549;3078;0,496751137;0,503248863
316560;SENADOR CORTES;994;1007;2001;0,496751624;0,503248376
420400;CATANDUVAS;5517;5589;11106;0,496758509;0,503241491
431075;IVORA;921;933;1854;0,496763754;0,503236246
231340;TIANGUA;38306;38805;77111;0,496764405;0,503235595
260560;FLORES;11233;11379;22612;0,496771626;0,503228374
110148;SAO FELIPE D'OESTE;2465;2497;4962;0,496775494;0,503224506
110120;MINISTRO ANDREAZZA;4700;4761;9461;0,496776239;0,503223761
354270;RESTINGA;3856;3906;7762;0,496779181;0,503220819
210350;COLINAS;20589;20854;41443;0,496802838;0,503197162
293200;UAUA;11919;12072;23991;0,496811304;0,503188696
355600;URUPES;6938;7027;13965;0,496813462;0,503186538
431810;SAO FRANCISCO DE ASSIS;8983;9098;18081;0,496819866;0,503180134
410780;FLORAI;2426;2457;4883;0,496825722;0,503174278
430607;CRISTAL DO SUL;1411;1429;2840;0,496830986;0,503169014
355330;TAMBAU;11554;11701;23255;0,496839389;0,503160611
260105;ARACOIABA;10402;10534;20936;0,496847535;0,503152465
220667;MORRO DO CHAPEU DO PIAUI;3391;3434;6825;0,496849817;0,503150183
313835;LEME DO PRADO;2446;2477;4923;0,496851513;0,503148487
315250;POUSO ALEGRE;76662;77631;154293;0,496859871;0,503140129
330450;RIO DAS FLORES;4671;4730;9401;0,496862036;0,503137964
312590;FERROS;4758;4818;9576;0,496867168;0,503132832
160060;SANTANA;62013;62795;124808;0,496867188;0,503132812
291070;EUCLIDES DA CUNHA;30365;30747;61112;0,496874591;0,503125409
292300;NOVA VICOSA;21947;22223;44170;0,496875707;0,503124293
412250;RONCADOR;4694;4753;9447;0,496877316;0,503122684
430597;COXILHA;1357;1374;2731;0,496887587;0,503112413
240350;ESPIRITO SANTO;5199;5264;10463;0,496893816;0,503106184
312730;GALILEIA;3361;3403;6764;0,496895328;0,503104672
313830;LEANDRO FERREIRA;1601;1621;3222;0,496896338;0,503103662
420120;ANTONIO CARLOS;4329;4383;8712;0,496900826;0,503099174
432070;SOBRADINHO;7474;7567;15041;0,49690845;0,50309155
354925;SAO JOAO DE IRACEMA;965;977;1942;0,496910402;0,503089598
320140;CASTELO;18861;19095;37956;0,496917483;0,503082517
431673;SANTA CECILIA DO SUL;810;820;1630;0,496932515;0,503067485
311545;CATUJI;3084;3122;6206;0,496938447;0,503061553
354070;PORTO FERREIRA;28250;28598;56848;0,496939206;0,503060794
280320;ITAPORANGA D'AJUDA;17420;17634;35054;0,496947567;0,503052433
240290;CORONEL JOAO PESSOA;2444;2474;4918;0,49694998;0,50305002
150640;SANTA CRUZ DO ARARI;5216;5280;10496;0,49695122;0,50304878
420870;JACINTO MACHADO;5137;5200;10337;0,496952694;0,503047306
260510;CUSTODIA;18702;18931;37633;0,496957458;0,503042542
351200;COLINA;9244;9357;18601;0,496962529;0,503037471
292350;PALMEIRAS;4534;4589;9123;0,496985641;0,503014359
260720;IPOJUCA;49252;49849;99101;0,496987921;0,503012079
350850;CACAPAVA;47588;48164;95752;0,49699223;0,50300777
260750;ITAIBA;13055;13213;26268;0,496992538;0,503007462
330225;ITATIAIA;16060;16252;32312;0,497028968;0,502971032
352680;LENCOIS PAULISTA;34561;34972;69533;0,497044569;0,502955431
421190;PALHOCA;88813;89866;178679;0,497053375;0,502946625
411120;ITAPEJARA D'OESTE;6074;6146;12220;0,49705401;0,50294599
353050;MOCOCA;34333;34739;69072;0,497061038;0,502938962
316930;TRES CORACOES;40045;40516;80561;0,497076749;0,502923251
411100;ITAMBARACA;3239;3277;6516;0,497084101;0,502915899
210005;ACAILANDIA;56561;57222;113783;0,497095348;0,502904652
292600;REMANSO;20542;20782;41324;0,497096118;0,502903882
316990;UBA;58655;59340;117995;0,497097335;0,502902665
313560;JEQUITAI;3682;3725;7407;0,49709734;0,50290266
355720;CHAVANTES;6173;6245;12418;0,497100982;0,502899018
315130;PIRAUBA;5335;5397;10732;0,497111442;0,502888558
411900;PEROLA D'OESTE;3098;3134;6232;0,497111682;0,502888318
351630;FRANCISCO MORATO;89169;90203;179372;0,497117722;0,502882278
351660;GALIA;3191;3228;6419;0,497117931;0,502882069
316490;SAO SEBASTIAO DO RIO VERDE;1123;1136;2259;0,497122621;0,502877379
430693;ENTRE-IJUIS;4151;4199;8350;0,497125749;0,502874251
355715;ZACARIAS;1384;1400;2784;0,497126437;0,502873563
521290;MARZAGAO;1125;1138;2263;0,497127707;0,502872293
270420;LIMOEIRO DE ANADIA;14369;14535;28904;0,497128425;0,502871575
312610;FORMIGA;33783;34173;67956;0,497130496;0,502869504
353740;PEREIRA BARRETO;12769;12916;25685;0,497138408;0,502861592
251272;PEDRO REGIS;3052;3087;6139;0,497149373;0,502850627
316553;SARZEDO;16928;17122;34050;0,497151248;0,502848752
220870;REDENCAO DO GURGUEIA;4382;4432;8814;0,497163603;0,502836397
520850;GOIANDIRA;2809;2841;5650;0,497168142;0,502831858
241000;PILOES;1939;1961;3900;0,497179487;0,502820513
351140;CERQUEIRA CESAR;10138;10253;20391;0,497180128;0,502819872
230120;ARACOIABA;13225;13375;26600;0,497180451;0,502819549
251330;SANTA HELENA;2910;2943;5853;0,497180933;0,502819067
352880;MARACAI;6995;7074;14069;0,497192409;0,502807591
291730;ITUBERA;14354;14516;28870;0,497194319;0,502805681
170290;AXIXA DO TOCANTINS;4881;4936;9817;0,497198737;0,502801263
251680;TRIUNFO;4710;4763;9473;0,497202576;0,502797424
421690;SAO LOURENCO DO OESTE;12182;12319;24501;0,497204196;0,502795804
412215;RIO BONITO DO IGUACU;6583;6657;13240;0,497205438;0,502794562
431217;MATO QUEIMADO;801;810;1611;0,497206704;0,502793296
210232;BURITICUPU;36592;37003;73595;0,497207691;0,502792309
211020;SANTA RITA;19258;19474;38732;0,497211608;0,502788392
290360;BIRITINGA;7950;8039;15989;0,497216837;0,502783163
260570;FLORESTA;16651;16837;33488;0,497222886;0,502777114
210594;LAGO DOS RODRIGUES;4396;4445;8841;0,49722882;0,50277118
251160;PILOES;3241;3277;6518;0,497238417;0,502761583
230800;MASSAPE;19562;19779;39341;0,497242063;0,502757937
250950;MONTADAS;2887;2919;5806;0,49724423;0,50275577
430513;CERRO BRANCO;2347;2373;4720;0,497245763;0,502754237
210580;LAGO DO JUNCO;5420;5480;10900;0,497247706;0,502752294
431349;NOVO BARREIRO;2081;2104;4185;0,497252091;0,502747909
210190;BEQUIMAO;10600;10717;21317;0,497255711;0,502744289
290050;ERICO CARDOSO;5228;5285;10513;0,497289071;0,502710929
510320;COLIDER;16836;17019;33855;0,497297297;0,502702703
351510;EMBU-GUACU;35011;35391;70402;0,497301213;0,502698787
290390;BOM JESUS DA LAPA;34887;35264;70151;0,497312939;0,502687061
210460;GOVERNADOR EUGENIO BARROS;7312;7391;14703;0,497313473;0,502686527
431130;LAGOA VERMELHA;13801;13950;27751;0,497315412;0,502684588
432195;TRINDADE DO SUL;2875;2906;5781;0,497318803;0,502681197
352000;IGARACU DO TIETE;12344;12477;24821;0,497320817;0,502679183
355700;VOTORANTIM;61902;62566;124468;0,497332648;0,502667352
410302;BOA ESPERANCA DO IGUACU;1212;1225;2437;0,497332786;0,502667214
210540;ITAPECURU MIRIM;34432;34801;69233;0,497335086;0,502664914
350070;AGUDOS;18691;18891;37582;0,497339152;0,502660848
211250;TUTOIA;29805;30122;59927;0,497355115;0,502644885
292290;NOVA SOURE;13452;13595;27047;0,497356454;0,502643546
310750;BOM JARDIM DE MINAS;3205;3239;6444;0,497361887;0,502638113
210370;CURURUPU;16194;16365;32559;0,497373998;0,502626002
230340;CARNAUBAL;8835;8928;17763;0,497382199;0,502617801
354240;REGENTE FEIJO;10208;10315;20523;0,497393169;0,502606831
260415;CASINHAS;7160;7235;14395;0,497394929;0,502605071
210160;BARRA DO CORDA;44216;44679;88895;0,497395804;0,502604196
220865;QUEIMADA NOVA;4497;4544;9041;0,49740073;0,50259927
230125;ARARENDA;5463;5520;10983;0,497405081;0,502594919
310740;BOM DESPACHO;25585;25851;51436;0,497414262;0,502585738
500215;BODOQUENA;3881;3921;7802;0,497436555;0,502563445
351150;CERQUILHO;25186;25445;50631;0,497442278;0,502557722
410490;CASTRO;35879;36246;72125;0,497455806;0,502544194
220385;FLORESTA DO PIAUI;1274;1287;2561;0,497461929;0,502538071
350920;CAJAMAR;39317;39717;79034;0,497469444;0,502530556
355350;TAPIRAI;3843;3882;7725;0,497475728;0,502524272
355385;TAQUARIVAI;2969;2999;5968;0,497486595;0,502513405
354600;SANTA BRANCA;7425;7500;14925;0,497487437;0,502512563
510515;JUINA;20492;20698;41190;0,497499393;0,502500607
352980;MINEIROS DO TIETE;6479;6544;13023;0,497504415;0,502495585
260740;ITACURUBA;2494;2519;5013;0,497506483;0,502493517
290420;BOTUPORA;5000;5050;10050;0,497512438;0,502487562
312260;DOM JOAQUIM;2207;2229;4436;0,497520289;0,502479711
353290;NOVA EUROPA;5731;5788;11519;0,497525827;0,502474173
291185;HELIOPOLIS;6441;6505;12946;0,497528194;0,502471806
351350;CUBATAO;65933;66588;132521;0,497528694;0,502471306
260250;BREJINHO;3726;3763;7489;0,49752971;0,50247029
521220;JUSSARA;9088;9178;18266;0,497536406;0,502463594
240360;EXTREMOZ;14569;14713;29282;0,497541152;0,502458848
351960;IBITINGA;30426;30724;61150;0,497563369;0,502436631
261280;SANTA TEREZINHA;5928;5986;11914;0,497565889;0,502434111
431275;NOVA ALVORADA;1840;1858;3698;0,497566252;0,502433748
431301;NOVA CANDELARIA;1332;1345;2677;0,497571909;0,502428091
315550;RIO PARANAIBA;6148;6208;12356;0,49757203;0,50242797
270140;CAMPO ALEGRE;28858;29139;57997;0,497577461;0,502422539
260270;BUENOS AIRES;6580;6644;13224;0,497580157;0,502419843
230700;JAGUARUANA;16898;17062;33960;0,497585395;0,502414605
310420;ARCOS;20231;20427;40658;0,49758965;0,50241035
355360;TAPIRATIBA;6439;6501;12940;0,497604328;0,502395672
431175;MANOEL VIANA;3640;3675;7315;0,497607656;0,502392344
171610;PARAISO DO TOCANTINS;26135;26386;52521;0,49761048;0,50238952
230725;JIJOCA DE JERICOACOARA;10127;10224;20351;0,497616825;0,502383175
231410;VICOSA DO CEARA;30811;31105;61916;0,497625816;0,502374184
172020;SAO MIGUEL DO TOCANTINS;6193;6252;12445;0,49762957;0,50237043
320330;MANTENOPOLIS;7790;7863;15653;0,497668179;0,502331821
500060;AMAMBAI;20030;20217;40247;0,497676845;0,502323155
220672;NAZARIA;4296;4336;8632;0,49768304;0,50231696
316447;SAO SEBASTIAO DO ANTA;3333;3364;6697;0,497685531;0,502314469
220320;CURIMATA;5704;5757;11461;0,497687811;0,502312189
412320;SANTA CECILIA DO PAVAO;1619;1634;3253;0,497694436;0,502305564
280580;RIACHAO DO DANTAS;9861;9952;19813;0,497703528;0,502296472
230240;BOA VIAGEM;27215;27465;54680;0,497713972;0,502286028
353360;NUPORANGA;3744;3778;7522;0,497739963;0,502260037
320335;MARILANDIA;6516;6575;13091;0,497746543;0,502253457
251278;RIACHO DE SANTO ANTONIO;995;1004;1999;0,497748874;0,502251126
353820;PINHALZINHO;7747;7817;15564;0,497751221;0,502248779
431270;NONOAI;5761;5813;11574;0,497753586;0,502246414
150060;ALTAMIRA;58397;58923;117320;0,497758268;0,502241732
420360;CAMPOS NOVOS;18348;18513;36861;0,497761862;0,502238138
210880;PIRAPEMAS;9365;9449;18814;0,49776762;0,50223238
250640;GURINHEM;7031;7094;14125;0,497769912;0,502230088
317170;VIRGINIA;4307;4345;8652;0,497803976;0,502196024
353540;PANORAMA;7937;8007;15944;0,497804817;0,502195183
314290;MONTE AZUL;10227;10317;20544;0,497809579;0,502190421
291150;GONGOGI;3411;3441;6852;0,497810858;0,502189142
430355;CAMARGO;1369;1381;2750;0,497818182;0,502181818
241150;SANTO ANTONIO;12158;12264;24422;0,497829826;0,502170174
312790;GRUPIARA;690;696;1386;0,497835498;0,502164502
420917;JUPIA;1037;1046;2083;0,497839654;0,502160346
420470;CUNHA PORA;5551;5599;11150;0,497847534;0,502152466
220530;JERUMENHA;2212;2231;4443;0,497861805;0,502138195
421500;RIO NEGRINHO;21251;21433;42684;0,497868054;0,502131946
320280;ITAPEMIRIM;17404;17553;34957;0,49786881;0,50213119
310860;BRASILIA DE MINAS;16161;16299;32460;0,497874307;0,502125693
421570;SANTO AMARO DA IMPERATRIZ;11903;12004;23907;0,497887648;0,502112352
260730;IPUBI;15691;15824;31515;0,497889894;0,502110106
