codigo_municipio_ibge,municipio,mes_referencia,valor_medio_recebido_familia
351880,GUARULHOS,11/2022,60491
351880,GUARULHOS,08/2022,60484
351880,GUARULHOS,10/2022,60476
351880,GUARULHOS,04/2022,19932
351880,GUARULHOS,07/2022,40553
351880,GUARULHOS,02/2022,19984
351880,GUARULHOS,05/2022,19945
351880,GUARULHOS,06/2022,19657
351880,GUARULHOS,01/2022,19377
351880,GUARULHOS,09/2022,60459
351880,GUARULHOS,03/2022,19927
351885,GUATAPARÁ,06/2022,24913
351885,GUATAPARÁ,02/2022,26185
351885,GUATAPARÁ,05/2022,25734
351885,GUATAPARÁ,01/2022,25079
351885,GUATAPARÁ,09/2022,61058
351885,GUATAPARÁ,11/2022,60962
351885,GUATAPARÁ,08/2022,61200
351885,GUATAPARÁ,12/2022,60933
351885,GUATAPARÁ,03/2022,26003
351885,GUATAPARÁ,10/2022,61386
351885,GUATAPARÁ,07/2022,41333
351885,GUATAPARÁ,04/2022,25991
351890,GUZOLÂNDIA,12/2022,60251
351890,GUZOLÂNDIA,10/2022,60346
351890,GUZOLÂNDIA,07/2022,40375
351890,GUZOLÂNDIA,04/2022,18512
351890,GUZOLÂNDIA,02/2022,18300
351890,GUZOLÂNDIA,09/2022,60344
351890,GUZOLÂNDIA,03/2022,18614
351890,GUZOLÂNDIA,05/2022,19084
351890,GUZOLÂNDIA,06/2022,18657
351890,GUZOLÂNDIA,01/2022,18086
351890,GUZOLÂNDIA,11/2022,60344
351890,GUZOLÂNDIA,08/2022,60338
351900,HERCULÂNDIA,12/2022,60347
351900,HERCULÂNDIA,11/2022,60340
351900,HERCULÂNDIA,08/2022,60305
351900,HERCULÂNDIA,09/2022,60296
351900,HERCULÂNDIA,10/2022,60349
351900,HERCULÂNDIA,07/2022,40234
351900,HERCULÂNDIA,04/2022,18984
351900,HERCULÂNDIA,05/2022,18793
351900,HERCULÂNDIA,03/2022,19109
351900,HERCULÂNDIA,02/2022,18935
351900,HERCULÂNDIA,06/2022,18277
351900,HERCULÂNDIA,01/2022,18284
351905,HOLAMBRA,03/2022,25462
351905,HOLAMBRA,01/2022,24458
351905,HOLAMBRA,02/2022,25414
351905,HOLAMBRA,05/2022,25894
351905,HOLAMBRA,06/2022,25687
351905,HOLAMBRA,08/2022,60948
351905,HOLAMBRA,11/2022,60661
351905,HOLAMBRA,12/2022,60534
351905,HOLAMBRA,07/2022,41270
351905,HOLAMBRA,09/2022,60803
351905,HOLAMBRA,04/2022,25727
351905,HOLAMBRA,10/2022,60771
351907,HORTOLÂNDIA,06/2022,23735
351907,HORTOLÂNDIA,09/2022,60921
351907,HORTOLÂNDIA,04/2022,23939
351907,HORTOLÂNDIA,10/2022,60928
351907,HORTOLÂNDIA,05/2022,24025
351907,HORTOLÂNDIA,07/2022,41068
351907,HORTOLÂNDIA,02/2022,23987
351907,HORTOLÂNDIA,03/2022,23972
351907,HORTOLÂNDIA,01/2022,23025
351907,HORTOLÂNDIA,08/2022,60947
351907,HORTOLÂNDIA,12/2022,60851
351907,HORTOLÂNDIA,11/2022,60847
351910,IACANGA,08/2022,60851
351910,IACANGA,11/2022,60648
351910,IACANGA,12/2022,60579
351910,IACANGA,04/2022,22421
351910,IACANGA,07/2022,40950
351910,IACANGA,06/2022,22096
351910,IACANGA,10/2022,60852
351910,IACANGA,03/2022,22486
351910,IACANGA,09/2022,60782
351910,IACANGA,05/2022,22352
351910,IACANGA,01/2022,21476
351910,IACANGA,02/2022,22436
351920,IACRI,01/2022,19679
351920,IACRI,05/2022,20520
351920,IACRI,02/2022,20056
351920,IACRI,03/2022,20347
351920,IACRI,08/2022,60440
351920,IACRI,11/2022,60448
351920,IACRI,12/2022,60427
351920,IACRI,06/2022,19808
351920,IACRI,10/2022,60488
351920,IACRI,09/2022,60435
351920,IACRI,07/2022,40425
351920,IACRI,04/2022,20273
351925,IARAS,09/2022,61311
351925,IARAS,03/2022,23255
351925,IARAS,06/2022,23238
351925,IARAS,07/2022,41487
351925,IARAS,04/2022,23184
351925,IARAS,10/2022,61314
351925,IARAS,05/2022,23340
351925,IARAS,01/2022,21763
351925,IARAS,02/2022,22764
351925,IARAS,12/2022,61112
351925,IARAS,08/2022,61409
351925,IARAS,11/2022,61163
351930,IBATÉ,12/2022,60324
351930,IBATÉ,11/2022,60384
351930,IBATÉ,08/2022,60434
351930,IBATÉ,07/2022,40560
351930,IBATÉ,10/2022,60469
351930,IBATÉ,06/2022,20208
351930,IBATÉ,03/2022,20838
351930,IBATÉ,04/2022,20788
351930,IBATÉ,09/2022,60358
351930,IBATÉ,02/2022,21102
351930,IBATÉ,01/2022,20531
351930,IBATÉ,05/2022,20695
351940,IBIRÁ,02/2022,21904
351940,IBIRÁ,05/2022,22174
351940,IBIRÁ,01/2022,21171
351940,IBIRÁ,03/2022,22049
351940,IBIRÁ,04/2022,21923
351940,IBIRÁ,12/2022,60698
351940,IBIRÁ,08/2022,60788
351940,IBIRÁ,11/2022,60797
351940,IBIRÁ,09/2022,60782
351940,IBIRÁ,10/2022,60801
351940,IBIRÁ,07/2022,40965
351940,IBIRÁ,06/2022,22110
351950,IBIRAREMA,07/2022,41199
351950,IBIRAREMA,09/2022,60943
351950,IBIRAREMA,10/2022,60946
351950,IBIRAREMA,02/2022,23621
351950,IBIRAREMA,01/2022,22760
351950,IBIRAREMA,05/2022,23756
351950,IBIRAREMA,06/2022,23356
351950,IBIRAREMA,03/2022,23700
351950,IBIRAREMA,04/2022,23757
351950,IBIRAREMA,11/2022,60966
351950,IBIRAREMA,12/2022,60960
351950,IBIRAREMA,08/2022,61005
351960,IBITINGA,08/2022,60155
351960,IBITINGA,04/2022,18180
351960,IBITINGA,11/2022,60386
351960,IBITINGA,12/2022,60295
351960,IBITINGA,01/2022,17597
351960,IBITINGA,06/2022,17535
351960,IBITINGA,10/2022,60377
351960,IBITINGA,07/2022,40187
351960,IBITINGA,09/2022,60189
351960,IBITINGA,05/2022,17890
351960,IBITINGA,02/2022,17856
351960,IBITINGA,03/2022,18032
351970,IBIÚNA,03/2022,23888
351970,IBIÚNA,01/2022,23157
351970,IBIÚNA,05/2022,23339
351970,IBIÚNA,02/2022,23896
351970,IBIÚNA,06/2022,23217
351970,IBIÚNA,11/2022,61091
351970,IBIÚNA,04/2022,23645
351970,IBIÚNA,12/2022,61045
351970,IBIÚNA,08/2022,61209
351970,IBIÚNA,09/2022,61135
351970,IBIÚNA,10/2022,61159
351970,IBIÚNA,07/2022,41376
351980,ICÉM,09/2022,60444
351980,ICÉM,10/2022,60667
351980,ICÉM,06/2022,20937
351980,ICÉM,07/2022,40536
351980,ICÉM,01/2022,20998
351980,ICÉM,03/2022,21756
351980,ICÉM,05/2022,21302
351980,ICÉM,02/2022,21787
351980,ICÉM,04/2022,21720
351980,ICÉM,12/2022,60472
351980,ICÉM,11/2022,60403
351980,ICÉM,08/2022,60503
351990,IEPÊ,12/2022,60978
351990,IEPÊ,04/2022,22074
351990,IEPÊ,08/2022,60719
351990,IEPÊ,11/2022,60900
351990,IEPÊ,07/2022,40736
351990,IEPÊ,06/2022,21901
351990,IEPÊ,09/2022,60762
351990,IEPÊ,10/2022,60814
351990,IEPÊ,05/2022,22041
351990,IEPÊ,03/2022,22201
351990,IEPÊ,02/2022,22152
351990,IEPÊ,01/2022,21277
352000,IGARAÇU DO TIETÊ,02/2022,24114
352000,IGARAÇU DO TIETÊ,01/2022,23186
352000,IGARAÇU DO TIETÊ,05/2022,24361
352000,IGARAÇU DO TIETÊ,03/2022,24509
352000,IGARAÇU DO TIETÊ,08/2022,61016
352000,IGARAÇU DO TIETÊ,04/2022,24485
352000,IGARAÇU DO TIETÊ,12/2022,60926
352000,IGARAÇU DO TIETÊ,11/2022,61444
352000,IGARAÇU DO TIETÊ,10/2022,61051
352000,IGARAÇU DO TIETÊ,09/2022,60949
352000,IGARAÇU DO TIETÊ,07/2022,41194
352000,IGARAÇU DO TIETÊ,06/2022,23966
352010,IGARAPAVA,09/2022,60504
352010,IGARAPAVA,07/2022,40498
352010,IGARAPAVA,03/2022,18789
352010,IGARAPAVA,10/2022,60590
352010,IGARAPAVA,01/2022,18090
352010,IGARAPAVA,05/2022,18487
352010,IGARAPAVA,02/2022,18561
352010,IGARAPAVA,06/2022,18169
352010,IGARAPAVA,11/2022,60512
352010,IGARAPAVA,04/2022,18680
352010,IGARAPAVA,12/2022,60523
352010,IGARAPAVA,08/2022,60578
352020,IGARATÁ,08/2022,60728
352020,IGARATÁ,12/2022,60823
352020,IGARATÁ,04/2022,21805
352020,IGARATÁ,11/2022,60669
352020,IGARATÁ,10/2022,60643
352020,IGARATÁ,09/2022,60631
352020,IGARATÁ,07/2022,40813
352020,IGARATÁ,06/2022,22847
352020,IGARATÁ,01/2022,20712
352020,IGARATÁ,02/2022,21473
352020,IGARATÁ,03/2022,21832
352020,IGARATÁ,05/2022,22315
352030,IGUAPE,02/2022,21443
352030,IGUAPE,01/2022,20629
352030,IGUAPE,05/2022,21866
352030,IGUAPE,03/2022,21460
352030,IGUAPE,04/2022,21486
352030,IGUAPE,11/2022,60766
352030,IGUAPE,12/2022,60788
352030,IGUAPE,08/2022,60840
352030,IGUAPE,09/2022,60804
352030,IGUAPE,10/2022,62142
352030,IGUAPE,07/2022,40970
352030,IGUAPE,06/2022,21658
352040,ILHABELA,10/2022,60514
352040,ILHABELA,09/2022,60483
352040,ILHABELA,07/2022,40547
352040,ILHABELA,01/2022,18239
352040,ILHABELA,06/2022,18760
352040,ILHABELA,05/2022,18909
352040,ILHABELA,02/2022,18723
352040,ILHABELA,12/2022,60601
352040,ILHABELA,04/2022,18774
352040,ILHABELA,11/2022,60632
352040,ILHABELA,08/2022,60495
352040,ILHABELA,03/2022,18751
352042,ILHA COMPRIDA,04/2022,21335
352042,ILHA COMPRIDA,12/2022,60753
352042,ILHA COMPRIDA,03/2022,21246
352042,ILHA COMPRIDA,08/2022,60861
352042,ILHA COMPRIDA,11/2022,60767
352042,ILHA COMPRIDA,07/2022,40993
352042,ILHA COMPRIDA,01/2022,20053
352042,ILHA COMPRIDA,05/2022,21527
352042,ILHA COMPRIDA,10/2022,61009
352042,ILHA COMPRIDA,09/2022,60782
352042,ILHA COMPRIDA,06/2022,21480
352042,ILHA COMPRIDA,02/2022,20965
352044,ILHA SOLTEIRA,06/2022,18788
352044,ILHA SOLTEIRA,02/2022,19558
352044,ILHA SOLTEIRA,04/2022,19340
352044,ILHA SOLTEIRA,03/2022,19446
352044,ILHA SOLTEIRA,11/2022,60237
352044,ILHA SOLTEIRA,08/2022,60342
352044,ILHA SOLTEIRA,12/2022,60344
352044,ILHA SOLTEIRA,01/2022,19275
352044,ILHA SOLTEIRA,09/2022,60320
352044,ILHA SOLTEIRA,07/2022,40421
352044,ILHA SOLTEIRA,05/2022,19113
352044,ILHA SOLTEIRA,10/2022,60391
352050,INDAIATUBA,07/2022,40251
352050,INDAIATUBA,09/2022,60218
352050,INDAIATUBA,05/2022,17559
352050,INDAIATUBA,10/2022,60249
352050,INDAIATUBA,06/2022,17335
352050,INDAIATUBA,01/2022,17216
352050,INDAIATUBA,03/2022,17671
352050,INDAIATUBA,12/2022,60175
352050,INDAIATUBA,08/2022,60226
352050,INDAIATUBA,11/2022,60162
352050,INDAIATUBA,02/2022,17554
352050,INDAIATUBA,04/2022,17552
352060,INDIANA,04/2022,21651
352060,INDIANA,03/2022,21527
352060,INDIANA,12/2022,60542
352060,INDIANA,08/2022,60760
352060,INDIANA,11/2022,61140
352060,INDIANA,07/2022,40868
352060,INDIANA,05/2022,22157
352060,INDIANA,09/2022,60705
352060,INDIANA,10/2022,60775
352060,INDIANA,01/2022,20851
352060,INDIANA,02/2022,21568
352060,INDIANA,06/2022,21925
352070,INDIAPORÃ,01/2022,20061
352070,INDIAPORÃ,06/2022,21191
352070,INDIAPORÃ,02/2022,21158
352070,INDIAPORÃ,04/2022,21000
352070,INDIAPORÃ,11/2022,60684
352070,INDIAPORÃ,03/2022,20904
352070,INDIAPORÃ,12/2022,60579
352070,INDIAPORÃ,08/2022,60463
352070,INDIAPORÃ,05/2022,21263
352070,INDIAPORÃ,10/2022,60753
352070,INDIAPORÃ,07/2022,40503
352070,INDIAPORÃ,09/2022,60528
352080,INÚBIA PAULISTA,10/2022,60189
352080,INÚBIA PAULISTA,05/2022,20809
352080,INÚBIA PAULISTA,06/2022,20982
352080,INÚBIA PAULISTA,07/2022,40308
352080,INÚBIA PAULISTA,09/2022,60222
352080,INÚBIA PAULISTA,02/2022,20784
352080,INÚBIA PAULISTA,01/2022,20210
352080,INÚBIA PAULISTA,04/2022,20647
352080,INÚBIA PAULISTA,11/2022,60183
352080,INÚBIA PAULISTA,12/2022,60147
352080,INÚBIA PAULISTA,03/2022,20808
352080,INÚBIA PAULISTA,08/2022,60264
352090,IPAUSSU,08/2022,61023
352090,IPAUSSU,11/2022,60995
352090,IPAUSSU,12/2022,60923
352090,IPAUSSU,04/2022,24176
352090,IPAUSSU,09/2022,61024
352090,IPAUSSU,05/2022,24195
352090,IPAUSSU,10/2022,60981
352090,IPAUSSU,06/2022,23677
352090,IPAUSSU,03/2022,24186
352090,IPAUSSU,07/2022,41117
352090,IPAUSSU,02/2022,23969
352090,IPAUSSU,01/2022,22919
352100,IPERÓ,01/2022,19418
352100,IPERÓ,02/2022,19895
352100,IPERÓ,12/2022,60599
352100,IPERÓ,03/2022,20052
352100,IPERÓ,04/2022,20098
352100,IPERÓ,11/2022,60672
352100,IPERÓ,08/2022,60553
352100,IPERÓ,07/2022,40583
352100,IPERÓ,09/2022,60558
352100,IPERÓ,10/2022,60637
352100,IPERÓ,05/2022,20190
352100,IPERÓ,06/2022,19749
352110,IPEÚNA,09/2022,60690
352110,IPEÚNA,06/2022,22000
352110,IPEÚNA,10/2022,60643
352110,IPEÚNA,05/2022,22588
352110,IPEÚNA,07/2022,40692
352110,IPEÚNA,01/2022,21695
352110,IPEÚNA,02/2022,22397
352110,IPEÚNA,11/2022,60661
352110,IPEÚNA,12/2022,60542
352110,IPEÚNA,08/2022,60569
352110,IPEÚNA,03/2022,22459
352110,IPEÚNA,04/2022,22335
352115,IPIGUÁ,08/2022,60194
352115,IPIGUÁ,03/2022,19429
352115,IPIGUÁ,06/2022,18508
352115,IPIGUÁ,12/2022,60210
352115,IPIGUÁ,11/2022,60419
352115,IPIGUÁ,04/2022,19377
352115,IPIGUÁ,09/2022,60219
352115,IPIGUÁ,05/2022,19064
352115,IPIGUÁ,10/2022,60419
352115,IPIGUÁ,07/2022,40237
352115,IPIGUÁ,01/2022,18765
352115,IPIGUÁ,02/2022,19243
352120,IPORANGA,02/2022,24159
352120,IPORANGA,01/2022,23113
352120,IPORANGA,04/2022,23898
352120,IPORANGA,08/2022,61343
352120,IPORANGA,03/2022,24204
352120,IPORANGA,06/2022,23106
352120,IPORANGA,11/2022,61170
352120,IPORANGA,12/2022,61161
352120,IPORANGA,10/2022,61267
352120,IPORANGA,09/2022,61253
352120,IPORANGA,07/2022,41380
352120,IPORANGA,05/2022,23742
352130,IPUÃ,09/2022,60506
352130,IPUÃ,05/2022,21286
352130,IPUÃ,03/2022,21318
352130,IPUÃ,10/2022,60651
352130,IPUÃ,07/2022,40594
352130,IPUÃ,04/2022,21251
352130,IPUÃ,01/2022,20576
352130,IPUÃ,02/2022,21320
352130,IPUÃ,06/2022,20869
352130,IPUÃ,11/2022,60480
352130,IPUÃ,08/2022,60561
352130,IPUÃ,12/2022,60483
352140,IRACEMÁPOLIS,03/2022,23245
352140,IRACEMÁPOLIS,08/2022,60718
352140,IRACEMÁPOLIS,11/2022,60613
352140,IRACEMÁPOLIS,04/2022,23060
352140,IRACEMÁPOLIS,05/2022,22621
352140,IRACEMÁPOLIS,07/2022,40728
352140,IRACEMÁPOLIS,09/2022,60697
352140,IRACEMÁPOLIS,10/2022,60662
352140,IRACEMÁPOLIS,12/2022,60568
352140,IRACEMÁPOLIS,06/2022,21960
352140,IRACEMÁPOLIS,02/2022,23124
352140,IRACEMÁPOLIS,01/2022,22491
352150,IRAPUÃ,01/2022,23208
352150,IRAPUÃ,06/2022,23584
352150,IRAPUÃ,02/2022,24156
352150,IRAPUÃ,03/2022,24237
352150,IRAPUÃ,04/2022,24329
352150,IRAPUÃ,12/2022,60814
352150,IRAPUÃ,11/2022,60808
352150,IRAPUÃ,08/2022,60897
352150,IRAPUÃ,10/2022,61070
352150,IRAPUÃ,05/2022,24109
352150,IRAPUÃ,07/2022,41005
352150,IRAPUÃ,09/2022,60923
352160,IRAPURU,10/2022,60696
352160,IRAPURU,09/2022,60714
352160,IRAPURU,07/2022,40914
352160,IRAPURU,05/2022,19598
352160,IRAPURU,01/2022,19458
352160,IRAPURU,02/2022,20250
352160,IRAPURU,06/2022,19517
352160,IRAPURU,12/2022,60984
352160,IRAPURU,08/2022,60844
352160,IRAPURU,11/2022,60905
352160,IRAPURU,03/2022,19592
352160,IRAPURU,04/2022,19958
352170,ITABERÁ,04/2022,18479
352170,ITABERÁ,11/2022,60404
352170,ITABERÁ,03/2022,18568
352170,ITABERÁ,08/2022,60242
352170,ITABERÁ,12/2022,60339
352170,ITABERÁ,01/2022,18129
352170,ITABERÁ,09/2022,60214
352170,ITABERÁ,07/2022,40257
352170,ITABERÁ,05/2022,18619
352170,ITABERÁ,10/2022,60258
352170,ITABERÁ,02/2022,18763
352170,ITABERÁ,06/2022,18013
352180,ITAÍ,01/2022,18846
352180,ITAÍ,02/2022,19487
352180,ITAÍ,11/2022,60670
352180,ITAÍ,12/2022,60496
352180,ITAÍ,03/2022,19756
352180,ITAÍ,08/2022,60553
352180,ITAÍ,04/2022,19752
352180,ITAÍ,06/2022,19950
352180,ITAÍ,10/2022,60554
352180,ITAÍ,05/2022,20201
352180,ITAÍ,09/2022,60527
352180,ITAÍ,07/2022,40706
352190,ITAJOBI,06/2022,19471
352190,ITAJOBI,09/2022,60461
352190,ITAJOBI,07/2022,40632
352190,ITAJOBI,10/2022,60527
352190,ITAJOBI,05/2022,19980
352190,ITAJOBI,01/2022,20131
352190,ITAJOBI,02/2022,20639
352190,ITAJOBI,12/2022,60453
352190,ITAJOBI,04/2022,20522
352190,ITAJOBI,08/2022,60484
352190,ITAJOBI,03/2022,20645
352190,ITAJOBI,11/2022,60385
352200,ITAJU,08/2022,61688
352200,ITAJU,04/2022,24614
352200,ITAJU,11/2022,61275
352200,ITAJU,06/2022,25040
352200,ITAJU,03/2022,24389
352200,ITAJU,12/2022,60925
352200,ITAJU,05/2022,24974
352200,ITAJU,10/2022,61569
352200,ITAJU,09/2022,61507
352200,ITAJU,07/2022,41585
352200,ITAJU,01/2022,23090
352200,ITAJU,02/2022,24136
352210,ITANHAÉM,01/2022,21841
352210,ITANHAÉM,02/2022,22772
352210,ITANHAÉM,04/2022,23015
352210,ITANHAÉM,12/2022,60858
352210,ITANHAÉM,11/2022,60880
352210,ITANHAÉM,03/2022,23031
352210,ITANHAÉM,08/2022,60951
352210,ITANHAÉM,10/2022,60930
352210,ITANHAÉM,07/2022,41111
352210,ITANHAÉM,09/2022,60923
352210,ITANHAÉM,05/2022,23098
352210,ITANHAÉM,06/2022,22866
352215,ITAÓCA,10/2022,60311
352215,ITAÓCA,05/2022,18169
352215,ITAÓCA,09/2022,60123
352215,ITAÓCA,07/2022,40134
352215,ITAÓCA,02/2022,17966
352215,ITAÓCA,01/2022,17245
352215,ITAÓCA,03/2022,18011
352215,ITAÓCA,08/2022,60121
352215,ITAÓCA,11/2022,60106
352215,ITAÓCA,04/2022,17864
352215,ITAÓCA,12/2022,60093
352215,ITAÓCA,06/2022,17424
352220,ITAPECERICA DA SERRA,04/2022,19412
352220,ITAPECERICA DA SERRA,08/2022,60449
352220,ITAPECERICA DA SERRA,03/2022,19422
352220,ITAPECERICA DA SERRA,12/2022,60419
352220,ITAPECERICA DA SERRA,11/2022,60434
352220,ITAPECERICA DA SERRA,06/2022,19217
352220,ITAPECERICA DA SERRA,09/2022,60422
352220,ITAPECERICA DA SERRA,10/2022,60410
352220,ITAPECERICA DA SERRA,05/2022,19478
352220,ITAPECERICA DA SERRA,07/2022,40520
352220,ITAPECERICA DA SERRA,02/2022,19660
352220,ITAPECERICA DA SERRA,01/2022,18998
352230,ITAPETININGA,01/2022,18653
352230,ITAPETININGA,02/2022,19048
352230,ITAPETININGA,03/2022,18935
352230,ITAPETININGA,11/2022,60395
352230,ITAPETININGA,12/2022,60384
352230,ITAPETININGA,04/2022,18764
352230,ITAPETININGA,08/2022,60462
352230,ITAPETININGA,07/2022,40494
352230,ITAPETININGA,06/2022,18166
352230,ITAPETININGA,10/2022,60462
352230,ITAPETININGA,09/2022,60426
352230,ITAPETININGA,05/2022,18664
352240,ITAPEVA,07/2022,40226
352240,ITAPEVA,09/2022,60217
352240,ITAPEVA,10/2022,60280
352240,ITAPEVA,06/2022,16118
352240,ITAPEVA,05/2022,16634
352240,ITAPEVA,01/2022,16496
352240,ITAPEVA,11/2022,60260
352240,ITAPEVA,03/2022,16736
352240,ITAPEVA,02/2022,16878
352240,ITAPEVA,04/2022,16628
352240,ITAPEVA,08/2022,60234
352240,ITAPEVA,12/2022,60253
352250,ITAPEVI,04/2022,22133
352250,ITAPEVI,12/2022,60802
352250,ITAPEVI,11/2022,60831
352250,ITAPEVI,08/2022,60806
352250,ITAPEVI,10/2022,60826
352250,ITAPEVI,05/2022,22061
352250,ITAPEVI,06/2022,21676
352250,ITAPEVI,09/2022,60806
352250,ITAPEVI,03/2022,22234
352250,ITAPEVI,07/2022,40835
352250,ITAPEVI,01/2022,21318
352250,ITAPEVI,02/2022,22118
352260,ITAPIRA,06/2022,18692
352260,ITAPIRA,01/2022,18918
352260,ITAPIRA,02/2022,19539
352260,ITAPIRA,08/2022,60405
352260,ITAPIRA,04/2022,19321
352260,ITAPIRA,12/2022,60387
352260,ITAPIRA,11/2022,60355
352260,ITAPIRA,03/2022,19439
352260,ITAPIRA,09/2022,60383
352260,ITAPIRA,10/2022,60412
352260,ITAPIRA,07/2022,40417
352260,ITAPIRA,05/2022,19078
352265,ITAPIRAPUÃ PAULISTA,09/2022,60280
352265,ITAPIRAPUÃ PAULISTA,10/2022,60346
352265,ITAPIRAPUÃ PAULISTA,05/2022,18961
352265,ITAPIRAPUÃ PAULISTA,07/2022,40312
352265,ITAPIRAPUÃ PAULISTA,02/2022,19311
352265,ITAPIRAPUÃ PAULISTA,01/2022,18246
352265,ITAPIRAPUÃ PAULISTA,06/2022,18575
352265,ITAPIRAPUÃ PAULISTA,08/2022,60242
352265,ITAPIRAPUÃ PAULISTA,03/2022,18892
352265,ITAPIRAPUÃ PAULISTA,11/2022,60257
352265,ITAPIRAPUÃ PAULISTA,12/2022,60285
352265,ITAPIRAPUÃ PAULISTA,04/2022,18948
352270,ITÁPOLIS,08/2022,60586
352270,ITÁPOLIS,04/2022,21180
352270,ITÁPOLIS,12/2022,60593
352270,ITÁPOLIS,11/2022,60548
352270,ITÁPOLIS,07/2022,40594
352270,ITÁPOLIS,10/2022,60607
352270,ITÁPOLIS,03/2022,21356
352270,ITÁPOLIS,09/2022,60539
352270,ITÁPOLIS,05/2022,21372
352270,ITÁPOLIS,01/2022,20853
352270,ITÁPOLIS,06/2022,20563
352270,ITÁPOLIS,02/2022,21438
352280,ITAPORANGA,02/2022,20222
352280,ITAPORANGA,01/2022,19435
352280,ITAPORANGA,12/2022,60735
352280,ITAPORANGA,11/2022,60728
352280,ITAPORANGA,04/2022,20003
352280,ITAPORANGA,08/2022,60672
352280,ITAPORANGA,03/2022,20117
352280,ITAPORANGA,10/2022,60899
352280,ITAPORANGA,06/2022,19054
352280,ITAPORANGA,05/2022,19647
352280,ITAPORANGA,07/2022,40687
352280,ITAPORANGA,09/2022,60664
352290,ITAPUÍ,07/2022,41358
352290,ITAPUÍ,10/2022,61438
352290,ITAPUÍ,09/2022,61157
352290,ITAPUÍ,03/2022,23282
352290,ITAPUÍ,06/2022,23497
352290,ITAPUÍ,04/2022,23177
352290,ITAPUÍ,05/2022,23415
352290,ITAPUÍ,01/2022,22708
352290,ITAPUÍ,02/2022,23620
352290,ITAPUÍ,12/2022,61158
352290,ITAPUÍ,08/2022,61233
352290,ITAPUÍ,11/2022,61162
352300,ITAPURA,12/2022,60599
352300,ITAPURA,11/2022,61639
352300,ITAPURA,08/2022,60777
352300,ITAPURA,01/2022,22287
352300,ITAPURA,10/2022,61356
352300,ITAPURA,07/2022,40845
352300,ITAPURA,09/2022,60789
352300,ITAPURA,03/2022,22986
352300,ITAPURA,04/2022,22561
352300,ITAPURA,05/2022,23183
352300,ITAPURA,06/2022,23208
352300,ITAPURA,02/2022,23086
352310,ITAQUAQUECETUBA,02/2022,19087
352310,ITAQUAQUECETUBA,04/2022,19090
352310,ITAQUAQUECETUBA,05/2022,19096
352310,ITAQUAQUECETUBA,01/2022,18566
352310,ITAQUAQUECETUBA,08/2022,60334
352310,ITAQUAQUECETUBA,12/2022,60344
352310,ITAQUAQUECETUBA,11/2022,60404
352310,ITAQUAQUECETUBA,06/2022,18684
352310,ITAQUAQUECETUBA,03/2022,19166
352310,ITAQUAQUECETUBA,10/2022,60423
352310,ITAQUAQUECETUBA,07/2022,40341
352310,ITAQUAQUECETUBA,09/2022,60355
352320,ITARARÉ,06/2022,19538
352320,ITARARÉ,07/2022,40575
352320,ITARARÉ,03/2022,20347
352320,ITARARÉ,10/2022,60555
352320,ITARARÉ,09/2022,60486
352320,ITARARÉ,05/2022,19960
352320,ITARARÉ,04/2022,20144
352320,ITARARÉ,01/2022,19634
352320,ITARARÉ,02/2022,20313
352320,ITARARÉ,08/2022,60513
352320,ITARARÉ,12/2022,60463
352320,ITARARÉ,11/2022,60499
352330,ITARIRI,11/2022,60902
352330,ITARIRI,12/2022,60793
352330,ITARIRI,08/2022,60947
352330,ITARIRI,07/2022,41014
352330,ITARIRI,09/2022,60907
352330,ITARIRI,03/2022,22688
352330,ITARIRI,05/2022,22373
352330,ITARIRI,01/2022,22245
352330,ITARIRI,10/2022,61006
352330,ITARIRI,04/2022,22605
352330,ITARIRI,06/2022,22066
352330,ITARIRI,02/2022,22990
352340,ITATIBA,05/2022,20159
352340,ITATIBA,04/2022,20061
352340,ITATIBA,10/2022,60555
352340,ITATIBA,02/2022,20162
352340,ITATIBA,11/2022,60435
352340,ITATIBA,06/2022,19776
352340,ITATIBA,12/2022,60398
352340,ITATIBA,08/2022,60494
352340,ITATIBA,07/2022,40498
352340,ITATIBA,09/2022,60461
352340,ITATIBA,03/2022,20052
352340,ITATIBA,01/2022,19598
352350,ITATINGA,03/2022,25286
352350,ITATINGA,09/2022,61451
352350,ITATINGA,04/2022,25753
352350,ITATINGA,01/2022,24313
352350,ITATINGA,06/2022,25782
352350,ITATINGA,02/2022,25416
352350,ITATINGA,10/2022,61420
352350,ITATINGA,05/2022,25339
352350,ITATINGA,11/2022,61740
352350,ITATINGA,12/2022,61732
352350,ITATINGA,08/2022,61474
352350,ITATINGA,07/2022,41610
352360,ITIRAPINA,06/2022,25579
352360,ITIRAPINA,08/2022,61247
352360,ITIRAPINA,11/2022,63160
352360,ITIRAPINA,12/2022,61257
352360,ITIRAPINA,02/2022,25795
352360,ITIRAPINA,07/2022,41455
352360,ITIRAPINA,03/2022,25932
352360,ITIRAPINA,09/2022,61101
352360,ITIRAPINA,05/2022,25563
352360,ITIRAPINA,01/2022,24550
352360,ITIRAPINA,10/2022,61128
352360,ITIRAPINA,04/2022,25941
352370,ITIRAPUÃ,10/2022,62299
352370,ITIRAPUÃ,01/2022,28923
352370,ITIRAPUÃ,02/2022,30465
352370,ITIRAPUÃ,05/2022,30585
352370,ITIRAPUÃ,04/2022,30733
352370,ITIRAPUÃ,08/2022,62312
