codigo_municipio_ibge,nome_municipio,pib_preco_corrente,atividade_maior_valor_ad_bruto
221063,Sebastião Leal,40903.41,"Agricultura, inclusive apoio à agricultura e a pós colheita"
221065,Sigefredo Pacheco,7520.14,"Administração, defesa, educação e saúde públicas e seguridade social"
221070,Simões,19456.17,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
221080,Simplício Mendes,15128.68,"Administração, defesa, educação e saúde públicas e seguridade social"
221090,Socorro do Piauí,8935.91,"Administração, defesa, educação e saúde públicas e seguridade social"
221093,Sussuapara,10800.55,"Administração, defesa, educação e saúde públicas e seguridade social"
221095,Tamboril do Piauí,10218.68,"Administração, defesa, educação e saúde públicas e seguridade social"
221097,Tanque do Piauí,11869.59,"Administração, defesa, educação e saúde públicas e seguridade social"
221100,Teresina,24858.31,Demais serviços
221110,União,9139.08,"Administração, defesa, educação e saúde públicas e seguridade social"
221120,Uruçuí,88333.18,"Agricultura, inclusive apoio à agricultura e a pós colheita"
221130,Valença do Piauí,12566.07,"Administração, defesa, educação e saúde públicas e seguridade social"
221135,Várzea Branca,9398.92,"Administração, defesa, educação e saúde públicas e seguridade social"
221140,Várzea Grande,9115.19,"Administração, defesa, educação e saúde públicas e seguridade social"
221150,Vera Mendes,9707.5,"Administração, defesa, educação e saúde públicas e seguridade social"
221160,Vila Nova do Piauí,11939.48,"Administração, defesa, educação e saúde públicas e seguridade social"
221170,Wall Ferraz,8382.7,"Administração, defesa, educação e saúde públicas e seguridade social"
230010,Abaiara,9158.04,"Administração, defesa, educação e saúde públicas e seguridade social"
230015,Acarape,10317.47,"Administração, defesa, educação e saúde públicas e seguridade social"
230020,Acaraú,13261.89,"Administração, defesa, educação e saúde públicas e seguridade social"
230030,Acopiara,9432.25,"Administração, defesa, educação e saúde públicas e seguridade social"
230040,Aiuaba,8642.9,"Administração, defesa, educação e saúde públicas e seguridade social"
230050,Alcântaras,7674.08,"Administração, defesa, educação e saúde públicas e seguridade social"
230060,Altaneira,8560.21,"Administração, defesa, educação e saúde públicas e seguridade social"
230070,Alto Santo,11725.03,"Administração, defesa, educação e saúde públicas e seguridade social"
230075,Amontada,12195.24,"Administração, defesa, educação e saúde públicas e seguridade social"
230080,Antonina do Norte,9279.79,"Administração, defesa, educação e saúde públicas e seguridade social"
230090,Apuiarés,7642.48,"Administração, defesa, educação e saúde públicas e seguridade social"
230100,Aquiraz,42147.15,Demais serviços
230110,Aracati,19713.63,Demais serviços
230120,Aracoiaba,9885.68,"Administração, defesa, educação e saúde públicas e seguridade social"
230125,Ararendá,8097.17,"Administração, defesa, educação e saúde públicas e seguridade social"
230130,Araripe,8762.18,"Administração, defesa, educação e saúde públicas e seguridade social"
230140,Aratuba,13301.76,"Agricultura, inclusive apoio à agricultura e a pós colheita"
230150,Arneiroz,8467.35,"Administração, defesa, educação e saúde públicas e seguridade social"
230160,Assaré,11597.22,"Administração, defesa, educação e saúde públicas e seguridade social"
230170,Aurora,8649.66,"Administração, defesa, educação e saúde públicas e seguridade social"
230180,Baixio,10232.14,"Administração, defesa, educação e saúde públicas e seguridade social"
230185,Banabuiú,11453.61,"Administração, defesa, educação e saúde públicas e seguridade social"
230190,Barbalha,19552.45,Demais serviços
230195,Barreira,9089.71,"Administração, defesa, educação e saúde públicas e seguridade social"
230200,Barro,9940.27,"Administração, defesa, educação e saúde públicas e seguridade social"
230205,Barroquinha,8169.54,"Administração, defesa, educação e saúde públicas e seguridade social"
230210,Baturité,11616.09,Demais serviços
230220,Beberibe,17933.94,"Administração, defesa, educação e saúde públicas e seguridade social"
230230,Bela Cruz,8152.92,"Administração, defesa, educação e saúde públicas e seguridade social"
230240,Boa Viagem,9284.37,"Administração, defesa, educação e saúde públicas e seguridade social"
230250,Brejo Santo,14200.26,"Administração, defesa, educação e saúde públicas e seguridade social"
230260,Camocim,11558.46,"Administração, defesa, educação e saúde públicas e seguridade social"
230270,Campos Sales,11256.58,"Administração, defesa, educação e saúde públicas e seguridade social"
230280,Canindé,12879.01,Demais serviços
230290,Capistrano,10611.27,"Administração, defesa, educação e saúde públicas e seguridade social"
230300,Caridade,7855.74,"Administração, defesa, educação e saúde públicas e seguridade social"
230310,Cariré,9460.38,"Administração, defesa, educação e saúde públicas e seguridade social"
230320,Caririaçu,9186.37,"Administração, defesa, educação e saúde públicas e seguridade social"
230330,Cariús,8778.94,"Administração, defesa, educação e saúde públicas e seguridade social"
230340,Carnaubal,8613.36,"Administração, defesa, educação e saúde públicas e seguridade social"
230350,Cascavel,13215.06,"Administração, defesa, educação e saúde públicas e seguridade social"
230360,Catarina,6695.21,"Administração, defesa, educação e saúde públicas e seguridade social"
230365,Catunda,10064.47,"Administração, defesa, educação e saúde públicas e seguridade social"
230370,Caucaia,19873.31,Demais serviços
230380,Cedro,8835.04,"Administração, defesa, educação e saúde públicas e seguridade social"
230390,Chaval,7770.61,"Administração, defesa, educação e saúde públicas e seguridade social"
230393,Choró,12734.33,Demais serviços
230395,Chorozinho,16662.27,"Administração, defesa, educação e saúde públicas e seguridade social"
230400,Coreaú,8215.03,"Administração, defesa, educação e saúde públicas e seguridade social"
230410,Crateús,11910.99,Demais serviços
230420,Crato,12922.73,Demais serviços
230423,Croatá,11348,"Administração, defesa, educação e saúde públicas e seguridade social"
230425,Cruz,11839.21,"Administração, defesa, educação e saúde públicas e seguridade social"
230426,Deputado Irapuan Pinheiro,9105.25,"Administração, defesa, educação e saúde públicas e seguridade social"
230427,Ereré,9259.84,"Administração, defesa, educação e saúde públicas e seguridade social"
230428,Eusébio,58604.18,Demais serviços
230430,Farias Brito,10748.94,"Administração, defesa, educação e saúde públicas e seguridade social"
230435,Forquilha,10153.68,"Administração, defesa, educação e saúde públicas e seguridade social"
230440,Fortaleza,24253.93,Demais serviços
230445,Fortim,14311.56,"Administração, defesa, educação e saúde públicas e seguridade social"
230450,Frecheirinha,16530.18,"Administração, defesa, educação e saúde públicas e seguridade social"
230460,General Sampaio,10022.93,"Administração, defesa, educação e saúde públicas e seguridade social"
230465,Graça,8107.93,"Administração, defesa, educação e saúde públicas e seguridade social"
230470,Granja,7976.43,"Administração, defesa, educação e saúde públicas e seguridade social"
230480,Granjeiro,9762.29,"Administração, defesa, educação e saúde públicas e seguridade social"
230490,Groaíras,8666.22,"Administração, defesa, educação e saúde públicas e seguridade social"
230495,Guaiúba,8231.8,"Administração, defesa, educação e saúde públicas e seguridade social"
230500,Guaraciaba do Norte,15609.13,"Agricultura, inclusive apoio à agricultura e a pós colheita"
230510,Guaramiranga,14182.54,"Administração, defesa, educação e saúde públicas e seguridade social"
230520,Hidrolândia,8390.94,"Administração, defesa, educação e saúde públicas e seguridade social"
230523,Horizonte,25074.33,Indústrias de transformação
230526,Ibaretama,9285.37,"Administração, defesa, educação e saúde públicas e seguridade social"
230530,Ibiapina,13413.88,"Administração, defesa, educação e saúde públicas e seguridade social"
230533,Ibicuitinga,8893.02,"Administração, defesa, educação e saúde públicas e seguridade social"
230535,Icapuí,18804.37,"Administração, defesa, educação e saúde públicas e seguridade social"
230540,Icó,9974.63,"Administração, defesa, educação e saúde públicas e seguridade social"
230550,Iguatu,17001.56,Demais serviços
230560,Independência,11360.79,"Administração, defesa, educação e saúde públicas e seguridade social"
230565,Ipaporanga,8278.73,"Administração, defesa, educação e saúde públicas e seguridade social"
230570,Ipaumirim,10722.96,"Administração, defesa, educação e saúde públicas e seguridade social"
230580,Ipu,11170.26,"Administração, defesa, educação e saúde públicas e seguridade social"
230590,Ipueiras,8142.13,"Administração, defesa, educação e saúde públicas e seguridade social"
230600,Iracema,12240.15,"Administração, defesa, educação e saúde públicas e seguridade social"
230610,Irauçuba,7899.33,"Administração, defesa, educação e saúde públicas e seguridade social"
230620,Itaiçaba,9726.35,"Administração, defesa, educação e saúde públicas e seguridade social"
230625,Itaitinga,23330.76,Demais serviços
230630,Itapajé,10655.6,"Administração, defesa, educação e saúde públicas e seguridade social"
230640,Itapipoca,12210.38,"Administração, defesa, educação e saúde públicas e seguridade social"
230650,Itapiúna,7944.2,"Administração, defesa, educação e saúde públicas e seguridade social"
230655,Itarema,16498.65,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
230660,Itatira,7302.96,"Administração, defesa, educação e saúde públicas e seguridade social"
230670,Jaguaretama,11306.81,"Administração, defesa, educação e saúde públicas e seguridade social"
230680,Jaguaribara,12327.89,"Administração, defesa, educação e saúde públicas e seguridade social"
