"","cod_municipio_ibge","qtd_ativas","qtd_ativas_Consórcio de Sociedades","qtd_ativas_Consórcio Simples","qtd_ativas_Cooperativa","qtd_ativas_EIRELI","qtd_ativas_Empresa Pública","qtd_ativas_Empresário Individual","qtd_ativas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_ativas_Grupo de Sociedades","qtd_ativas_Sociedade Anônima","qtd_ativas_Sociedade de Economia Mista","qtd_ativas_Sociedade em Comandita por Ações","qtd_ativas_Sociedade em Comandita Simples","qtd_ativas_Sociedade em Conta de Participação","qtd_ativas_Sociedade em Nome Coletivo","qtd_ativas_Sociedade Limitada","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Consórcio Simples","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada","qtd_tempo_horas","qtd_horas_Consórcio de Sociedades","qtd_horas_Consórcio Simples","qtd_horas_Cooperativa","qtd_horas_EIRELI","qtd_horas_Empresa Pública","qtd_horas_Empresário Individual","qtd_horas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_horas_Sociedade Anônima","qtd_horas_Sociedade de Economia Mista","qtd_horas_Sociedade em Comandita por Ações","qtd_horas_Sociedade em Comandita Simples","qtd_horas_Sociedade em Nome Coletivo","qtd_horas_Sociedade Limitada"
"119","130330",452,0,0,3,0,1,306,0,1,3,0,0,0,0,0,138,42,0,0,0,0,0,25,0,0,0,0,0,0,0,0,17,19.5282608695652,0,0,0,31.27,0,23.94,0,0,0,0,0,0,16.17
"120","130340",3732,0,0,9,0,2,2825,0,0,24,2,0,0,0,0,870,631,0,0,1,0,0,506,0,0,1,0,0,0,0,0,123,119.6432,0,0,505.29,78.05,0,73.01,0,0,0,0,0,0,147.58
"121","130350",432,0,0,2,0,1,406,0,0,4,0,0,0,0,0,19,48,0,0,0,0,0,47,0,0,0,0,0,0,0,0,1,12.424,0,0,0,0,0,15.53,0,0,0,0,0,0,0
"122","130353",1866,0,0,9,0,2,1529,0,1,16,1,0,0,0,0,308,313,0,0,0,0,0,286,0,0,0,0,0,0,0,0,27,38.2866666666667,0,0,29.35,0,0,25,0,0,0,0,0,0,46.04
"123","130356",1240,0,0,8,0,2,971,0,0,5,0,0,0,0,0,254,305,0,0,1,0,0,282,0,0,0,0,0,0,0,0,22,30.7417142857143,0,0,142.58,13.69,0,16.45,0,0,0,0,0,0,33.58
"124","130360",255,0,0,1,0,1,221,0,0,3,0,0,0,0,0,29,39,0,0,1,0,0,33,0,0,0,0,0,0,0,0,5,51.0416666666667,0,0,370.03,0,0,19.05,0,0,0,0,0,0,30.01
"125","130370",354,0,0,1,0,1,306,0,0,5,0,0,0,0,0,41,40,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2,37.3778571428571,0,0,0,0,0,42.2,0,0,0,0,0,0,25.33
"126","130380",877,0,0,5,0,3,723,0,0,7,1,0,0,0,0,138,132,0,0,1,0,0,116,0,0,0,0,0,0,0,0,15,33.2736363636364,0,0,65.88,31.75,0.76,33.07,0,0,0,0,0,0,33.45
"127","130390",325,0,0,0,0,2,275,0,0,3,1,0,0,0,0,44,44,0,0,0,0,0,37,0,0,0,0,0,0,0,0,7,25.6292857142857,0,0,0,0,0,27.38,0,0,0,0,0,0,24.32
"128","130395",281,0,0,1,0,1,228,0,0,7,0,0,0,0,0,44,50,0,0,1,0,0,42,0,0,0,0,0,0,0,0,7,25.2190909090909,0,0,30.89,0,0,19.7,0,0,0,0,0,0,26.77
"129","130400",248,1,0,1,0,1,212,0,0,11,0,0,0,0,1,21,33,0,0,0,0,0,28,0,0,1,0,0,0,0,0,4,44.8211111111111,0,0,0,0,0,46.1,0,75.59,0,0,0,0,22.61
"130","130406",1647,0,0,2,0,3,1303,0,3,15,3,0,0,0,0,318,203,0,0,0,0,0,160,0,0,1,0,0,0,0,0,42,55.4540909090909,0,0,0,38.76,0,59.17,0,2.73,0,0,0,0,55.4
"131","130410",223,0,0,1,0,1,173,0,0,4,0,0,0,0,0,44,35,0,0,0,0,0,28,0,0,0,0,0,0,0,0,7,19.254375,0,0,0,22.18,0,20.41,0,0,0,0,0,0,17.51
"132","130420",2105,0,0,3,0,4,1562,0,8,14,2,0,0,0,0,512,330,0,0,0,0,0,262,0,0,1,0,0,0,0,0,67,88.1935416666667,0,0,0,0,0,79.39,0,18.84,0,0,0,0,96.64
"133","130423",222,0,0,0,0,1,198,0,0,2,0,0,0,0,0,21,36,0,0,0,0,0,31,0,0,0,0,0,0,0,0,5,20.9976923076923,0,0,0,0,0,23.38,0,0,0,0,0,0,15.63
"134","130426",182,0,0,1,0,1,147,0,0,2,0,0,0,0,0,31,24,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,31.5714285714286,0,0,0,57.13,0,27.94,0,0,0,0,0,0,24.17
"135","130430",480,0,0,1,0,1,424,0,0,6,0,0,0,0,1,47,59,0,0,0,0,0,52,0,0,0,0,0,0,0,0,7,96.7429411764706,0,0,0,0,0,85.45,0,0,0,0,0,0,149.42
"136","130440",288,0,0,0,0,1,216,0,0,6,0,0,0,0,0,65,26,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,8.91461538461538,0,0,0,0,0,12.72,0,0,0,0,0,0,6.54
"137","140002",193,0,0,2,0,1,146,0,0,3,4,0,0,0,0,37,37,0,0,0,0,0,31,0,0,1,0,0,0,0,0,5,53.752,0,0,0,120.83,0,24.67,0,23,0,0,0,0,73.49
"138","140005",378,0,0,2,0,2,290,0,0,2,4,0,0,0,0,78,58,0,0,1,0,0,50,0,0,0,0,0,0,0,0,7,129.193076923077,0,0,18.47,0,0,177.13,0,0,0,0,0,0,125.52
"139","140010",30060,22,0,85,0,33,21619,4,1,213,32,0,0,10,0,8041,6604,2,0,14,0,1,5474,1,0,20,0,0,0,5,0,1087,292.834528301887,106.92,0,43.12,60.41,21.91,170.48,22.24,47.55,0,0,0,0,537.94
"140","140015",376,0,0,2,0,2,264,0,0,3,4,0,0,0,0,101,68,0,0,1,0,1,46,0,0,0,0,0,0,0,0,20,42.1972413793103,0,0,23,0,31.58,18.71,0,0,0,0,0,0,53.66
"141","140017",414,0,0,4,0,1,258,0,0,6,3,0,0,0,0,142,81,0,0,0,0,0,68,0,0,0,0,0,0,0,0,13,48.4944444444444,0,0,0,0,0,37.15,0,0,0,0,0,0,55.72
"142","140020",759,1,0,5,0,2,613,0,0,9,6,0,0,0,0,123,133,0,0,2,0,0,114,0,0,0,0,0,0,0,0,17,45.2404347826087,0,0,90.88,0,0,44.69,0,0,0,0,0,0,37.44
"143","140023",346,0,0,1,0,1,282,0,0,2,1,0,0,0,0,59,55,0,0,0,0,0,51,0,0,0,0,0,0,0,0,4,38.6992857142857,0,0,91.52,0,0,34.76,0,0,0,0,0,0,34.21
"144","140028",226,0,0,3,0,1,177,0,0,2,1,0,0,0,0,42,40,0,0,1,0,0,33,0,0,0,0,0,0,0,0,6,39.6023076923077,0,0,82.12,0,0,24.96,0,0,0,0,0,0,47.15
"145","140030",665,0,0,3,0,2,515,0,0,3,4,0,0,0,0,138,114,0,0,0,0,0,98,0,0,0,0,0,0,0,0,16,72.2382142857143,0,0,68.85,0,0,35.11,0,0,0,0,0,0,90.99
"146","140040",151,0,0,3,0,1,126,0,0,2,3,0,0,0,0,16,36,0,0,1,0,0,32,0,0,0,0,0,0,0,0,3,51.2116666666667,0,0,159.86,0,0,10.88,0,0,0,0,0,0,57.38
"147","140045",670,0,0,8,0,2,524,0,0,3,3,0,0,0,0,130,158,0,0,0,0,0,129,0,0,1,0,0,0,0,0,28,119.0225,0,0,0,0,0,108.83,0,121.63,0,0,0,0,123.98
"148","140047",1485,0,0,10,0,2,1098,0,0,10,5,0,0,0,0,360,283,0,0,1,0,0,238,0,0,0,0,0,0,0,0,44,116.796944444444,0,0,3.44,0,0,84.24,0,0,0,0,0,0,141.19
"149","140050",337,0,0,1,0,1,273,0,0,3,4,0,0,0,0,55,64,0,0,0,0,0,59,0,0,0,0,0,0,0,0,5,31.4838461538462,0,0,0,109.65,0,23.86,0,0,0,0,0,0,28.31
"150","140060",247,0,0,0,0,2,181,0,0,1,2,0,0,0,0,61,43,0,0,0,0,0,36,0,0,0,0,0,0,0,0,7,49.1871428571429,0,0,0,0,0,53.57,0,0,0,0,0,0,44.8
"151","140070",115,0,0,2,0,1,86,0,0,3,2,0,0,0,0,21,25,0,0,2,0,0,19,0,0,1,0,0,0,0,0,3,54.2877777777778,0,0,84.98,0,0,36.24,0,98.76,0,0,0,0,37.05
"152","150010",4621,1,0,21,0,3,3355,0,0,31,5,0,0,1,1,1203,819,0,0,3,0,0,668,0,0,6,0,0,0,0,0,142,82.66,0,0,0,53.07,0,67.03,0,0,0,0,0,0,97.2
"153","150013",258,0,0,1,0,1,178,0,0,4,1,0,0,0,0,73,52,0,0,0,0,0,43,0,0,0,0,0,0,0,0,9,42.6366666666667,0,0,0,0,0,23.91,0,0,0,0,0,0,52
"154","150020",883,1,0,6,0,1,621,0,0,9,2,0,0,0,0,243,152,0,0,2,0,0,123,0,0,0,0,0,0,0,0,27,47.997,0,0,0,0,0,63.94,0,0,0,0,0,0,44.01
"155","150030",513,0,0,3,0,1,403,0,0,3,3,0,0,0,0,100,94,0,0,0,0,0,72,0,0,0,0,0,0,0,0,22,73.762,0,0,0,0,0,61.11,0,0,0,0,0,0,82.2
"156","150034",528,0,0,4,0,1,319,0,0,9,1,0,0,0,0,194,95,0,0,2,0,0,66,0,0,1,0,0,0,0,0,26,38.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,38.93
"157","150040",1627,0,0,3,0,2,1307,0,0,8,4,0,0,0,1,302,275,0,0,0,0,1,238,0,0,0,0,0,0,0,0,36,67.21125,0,0,0,0,44.03,75.24,0,0,0,0,0,0,59.03
"158","150050",1256,1,0,4,0,3,910,0,0,37,2,0,0,14,0,285,154,0,0,0,0,0,133,0,0,0,0,0,0,0,0,21,34.3046666666667,0,0,0,22.76,0,42.71,0,0,0,0,0,0,21.48
"159","150060",8933,7,0,30,0,8,6114,0,0,74,5,0,0,0,1,2694,1874,0,0,2,0,0,1586,0,0,2,0,0,0,0,0,284,33.7914814814815,0,0,48.55,12.83,0,23.67,0,0,0,0,0,0,39.51
"160","150070",425,0,0,2,0,1,247,0,0,5,2,0,0,0,0,168,59,0,0,0,0,0,45,0,0,1,0,0,0,0,0,13,85.2485714285714,0,0,0,0,0,71.68,0,0,0,0,0,0,119.17
"161","150080",37793,20,0,26,0,11,29687,0,1,246,7,0,0,4,2,7789,7631,2,0,1,0,0,6766,0,0,20,0,0,0,0,0,842,207.821805555556,0,0,0,73.08,0,153.42,0,317.72,0,0,0,0,255.54
"162","150085",1208,1,0,9,0,1,755,0,0,10,1,0,0,0,0,431,282,0,0,1,0,0,194,0,0,0,0,0,0,0,0,87,18.24,0,0,0,0,0,18.33,0,0,0,0,0,0,18.2
"163","150090",779,0,0,2,0,1,640,0,0,2,3,0,0,0,0,131,113,0,0,0,0,0,97,0,0,0,0,0,0,0,0,16,66.34,0,0,0,0,0,61.44,0,0,0,0,0,0,68.79
"164","150095",408,0,0,5,0,1,303,0,0,3,1,0,0,0,0,95,66,0,0,1,0,0,53,0,0,0,0,0,0,0,0,12,73.9566666666667,0,0,0,80.37,0,54.44,0,0,0,0,0,0,84.83
"165","150100",253,0,0,5,0,1,192,0,0,6,1,0,0,0,0,48,43,0,0,2,0,0,37,0,0,0,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","150110",324,0,0,1,0,1,260,0,0,3,1,0,0,1,0,57,57,0,0,0,0,0,50,0,0,0,0,0,0,0,0,7,118.2075,0,0,0,0,0,153.63,0,0,0,0,0,0,82.78
"167","150120",506,0,0,4,0,1,354,0,0,4,2,0,0,0,0,141,75,0,0,1,0,0,56,0,0,0,0,0,0,0,0,18,74.4385714285714,0,0,0,0,0,84.36,0,0,0,0,0,0,70.47
"168","150125",137,0,0,1,0,1,82,0,0,3,1,0,0,0,0,49,33,0,0,0,0,0,27,0,0,0,0,0,0,0,0,6,61.04,0,0,0,0,0,60.3,0,0,0,0,0,0,61.29
"169","150130",6865,3,0,18,0,8,4823,0,0,91,6,0,0,0,0,1916,1345,0,0,1,0,0,1157,0,0,8,0,0,0,0,0,179,109.989459459459,0,0,83.28,85.33,0,69.92,0,78.91,0,0,0,0,123.96
"170","150140",110155,101,0,182,0,79,81308,5,4,1008,69,0,0,51,13,27335,20605,27,0,6,0,4,17552,1,0,44,0,0,0,20,0,2951,916.856338028169,5.2,0,0,245.87,0,362.22,0,227.16,0,0,0,0,1629.69
"171","150145",839,0,0,13,0,1,715,0,0,3,1,0,0,0,0,106,186,0,0,2,0,0,169,0,0,0,1,0,0,0,0,14,42.65,0,0,11.24,0,0,87.35,0,0,0,0,0,0,23.32
"172","150150",3885,9,0,8,0,2,2835,0,0,54,2,0,0,9,0,966,730,0,0,1,0,0,612,0,0,6,0,0,0,3,0,108,16.4126923076923,0,0,0,20.85,0,6.69,0,20.33,0,0,0,0,17.4
"173","150157",465,0,0,3,0,1,303,0,0,4,2,0,0,0,0,152,102,0,0,0,0,0,87,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,25
"174","150160",292,0,0,0,0,1,226,0,0,1,1,0,0,0,0,63,47,0,0,0,0,0,41,0,0,0,0,0,0,0,0,6,86.0225,0,0,0,0,0,91.25,0,0,0,0,0,0,80.79
"175","150170",4205,1,0,11,0,3,3111,0,0,22,5,0,0,0,0,1052,715,0,0,2,0,0,588,0,0,2,0,0,0,0,0,123,36.3271428571429,0,0,0,41.53,0,32.1,0,0,0,0,0,0,36.89
"176","150172",842,0,0,7,0,1,571,0,0,3,2,0,0,0,0,258,161,0,0,0,0,0,127,0,0,0,0,0,0,0,0,34,56.5971428571429,0,0,0,75.98,0,27.3,0,0,0,0,0,0,66.4
"177","150175",177,0,0,0,0,1,119,0,0,3,1,0,0,0,0,53,31,0,0,0,0,0,20,0,0,0,0,0,0,0,0,11,54.62,0,0,0,0,0,0,0,0,0,0,0,0,54.62
"178","150178",1336,0,0,3,0,2,890,0,0,9,2,0,0,0,0,430,283,0,0,0,0,0,222,0,0,1,0,0,0,0,0,60,65.49,0,0,0,0,0,53.92,0,64.58,0,0,0,0,69.19
"179","150180",2607,0,0,7,0,3,1999,0,0,7,3,0,0,1,0,587,381,0,0,1,0,0,318,0,0,0,0,0,0,0,0,62,49.7853333333333,0,0,2.54,65.21,0,52.38,0,0,0,0,0,0,49.82
"180","150190",412,0,0,2,0,1,289,0,0,3,1,0,0,0,0,116,65,0,0,0,0,0,52,0,0,0,0,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","150195",333,0,0,3,0,1,213,0,0,1,1,0,0,0,0,114,74,0,0,1,0,0,53,0,0,0,0,0,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","150200",315,0,0,3,0,1,251,0,0,3,2,0,0,0,0,55,45,0,0,0,0,0,39,0,0,0,0,0,0,0,0,6,94.9733333333333,0,0,0,0,0,97.82,0,0,0,0,0,0,89.28
"183","150210",2417,0,0,28,0,2,1688,0,0,15,3,0,0,0,1,680,429,0,0,3,0,0,344,0,0,2,0,0,0,0,0,80,44.69,0,0,71.1,0,0,59.67,0,0,0,0,0,0,38.43
"184","150215",5269,9,0,27,0,2,2992,0,0,57,3,0,0,6,0,2173,1176,4,0,3,0,0,851,0,0,11,0,0,0,2,0,305,109.78347826087,22.96,0,178.52,40.24,0,35.92,0,76.4,0,0,0,0,127.65
"185","150220",4887,0,0,6,0,3,3559,0,0,32,5,0,0,1,1,1280,813,0,0,1,0,0,674,0,0,2,0,0,0,1,0,135,56.3755882352941,0,0,0,27.94,0,45.69,0,0,0,0,0,0,62.31
"186","150230",1827,0,0,3,0,2,1290,0,0,6,3,0,0,0,0,523,328,0,0,0,0,0,275,0,0,0,0,0,0,0,0,53,32.5163636363636,0,0,0,16.59,0,22.35,0,0,0,0,0,0,36.69
"187","150240",13970,2,0,22,0,4,9518,0,0,76,9,0,0,0,0,4339,2915,0,0,0,0,0,2426,0,0,2,0,0,0,0,0,487,115.3321875,0,0,0,31.67,0,71.48,0,111.81,0,0,0,0,152.7
"188","150250",119,0,0,3,0,1,75,0,0,8,0,0,0,0,0,32,18,0,0,1,0,0,12,0,0,0,0,0,0,0,0,5,84.2,0,0,85.83,0,0,0,0,0,0,0,0,0,82.57
"189","150260",250,0,0,0,0,1,204,0,0,2,1,0,0,0,0,42,37,0,0,0,0,0,33,0,0,0,0,0,0,0,0,4,55.45,0,0,0,0,0,76.19,0,0,0,0,0,0,13.97
"190","150270",2877,1,0,9,0,2,2007,0,0,20,4,0,0,0,0,834,615,1,0,2,0,0,480,0,0,2,0,0,0,0,0,130,59.4948648648649,0,0,23.7,68.52,0,59.14,0,45.51,0,0,0,0,61.51
"191","150275",903,1,0,3,0,1,675,0,0,5,1,0,0,0,0,217,170,0,0,0,0,0,141,0,0,0,0,0,0,0,0,29,38.7807692307692,0,0,0,0,0,71.03,0,0,0,0,0,0,24.45
"192","150276",416,0,0,5,0,1,180,0,0,17,1,0,0,0,0,212,100,0,0,1,0,0,57,0,0,0,0,0,0,0,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","150277",894,0,0,21,0,1,525,0,0,17,2,0,0,0,0,328,179,0,0,1,0,0,128,0,0,2,0,0,0,0,0,48,28.5938095238095,0,0,0,5.69,0,14.29,0,28.32,0,0,0,0,32.72
"194","150280",436,0,0,3,0,1,353,0,0,3,1,0,0,0,0,75,86,0,0,0,0,0,77,0,0,0,0,0,0,0,0,9,77,0,0,0,0,0,41.17,0,0,0,0,0,0,136.72
"195","150285",308,0,0,0,0,1,269,0,0,2,1,0,0,0,0,35,47,0,0,0,0,0,44,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","150290",923,0,0,5,0,1,719,0,0,2,1,0,0,0,0,195,205,0,0,1,0,0,189,0,0,0,0,0,0,0,0,15,65.855,0,0,0,0,0,54.26,0,0,0,0,0,0,100.63
"197","150293",2382,0,0,7,0,2,1546,0,0,18,4,0,0,0,0,805,414,0,0,1,0,0,322,0,0,2,0,0,0,0,0,89,33.9624,0,0,0,0,0,56,0,0,0,0,0,0,28.45
"198","150295",1079,1,0,11,0,1,617,0,0,7,2,0,0,0,0,440,225,0,0,1,0,0,164,0,0,0,0,0,0,0,0,60,54.105625,0,0,0,0,0,91.55,0,0,0,0,0,0,51.61
"199","150300",162,0,0,0,0,2,109,0,0,3,2,0,0,0,0,46,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","150304",650,0,0,6,0,1,379,0,0,2,2,0,0,0,0,260,136,0,0,2,0,0,86,0,0,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","150307",560,0,0,1,0,2,395,0,0,3,1,0,0,0,0,158,93,0,0,0,0,0,74,0,0,0,0,0,0,0,0,19,104.471666666667,0,0,0,0,0,149.71,0,0,0,0,0,0,59.23
"202","150309",1005,0,0,4,0,1,556,0,0,7,2,0,0,0,0,435,193,0,0,0,0,0,140,0,0,0,0,0,0,0,0,53,73.4133333333333,0,0,0,0,0,16.29,0,0,0,0,0,0,84.84
"203","150310",520,0,0,2,0,1,313,0,0,4,2,0,0,0,0,198,95,0,0,1,0,0,57,0,0,0,1,0,0,0,0,36,81.2833333333333,0,0,0,0,0,80.32,0,0,0,0,0,0,81.76
"204","150320",1040,0,0,4,0,1,809,0,0,6,2,0,0,0,0,218,173,0,0,0,0,0,155,0,0,0,0,0,0,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","150330",1506,0,0,16,0,2,1152,0,0,9,5,0,0,1,0,321,235,0,0,2,0,0,187,0,0,0,0,0,0,0,0,46,83.7475,0,0,43.51,0,0,77.49,0,0,0,0,0,0,91.96
"206","150340",187,0,0,2,0,1,140,0,0,2,2,0,0,0,0,40,32,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","150345",862,0,0,4,0,2,554,0,0,6,2,0,0,0,0,294,175,0,0,2,0,0,131,0,0,0,0,0,0,0,0,42,33.6133333333333,0,0,28.79,45.91,0,18.85,0,0,0,0,0,0,34.83
"208","150350",542,0,0,3,0,1,435,0,0,2,2,0,0,0,0,99,126,0,0,0,0,0,112,0,0,0,0,0,0,0,0,14,120.71625,0,0,0,0,0,33.69,0,0,0,0,0,0,207.74
"209","150360",8613,5,0,68,0,6,5284,0,0,81,5,0,0,40,0,3124,1605,2,0,17,0,0,1142,0,0,12,0,0,0,11,0,421,78.7761666666667,0,0,183.37,17.46,0,43.29,0,0,0,0,0,0,81.58
"210","150370",1084,1,0,7,0,2,650,0,0,11,4,0,0,0,0,409,206,0,0,0,0,1,147,0,0,0,0,0,0,0,0,58,26.9936842105263,0,0,0,25.6,42.69,2.92,0,0,0,0,0,0,29.51
"211","150375",670,1,0,3,0,2,412,0,0,8,1,0,0,0,0,243,112,0,0,0,0,0,72,0,0,1,0,0,0,0,0,39,16.3113043478261,0,0,0,33.37,0,9.15,0,0,0,0,0,0,16.9
"212","150380",1523,0,0,4,0,2,959,0,0,13,4,0,0,0,0,541,285,0,0,1,0,0,221,0,0,0,0,0,0,0,0,63,45.160625,0,0,0,0,0,31.27,0,0,0,0,0,0,48.37
"213","150390",1925,3,0,7,0,2,1510,0,0,12,3,0,0,0,0,388,376,0,0,0,0,0,343,0,0,0,0,0,0,0,0,33,52.8671428571429,0,0,0,80.43,0,50.65,0,0,0,0,0,0,50.83
"214","150400",277,0,0,5,0,1,211,0,0,3,2,0,0,0,0,55,39,0,0,0,0,0,30,0,0,0,0,0,0,0,0,9,43.48,0,0,0,83.97,0,38.92,0,0,0,0,0,0,32.36
"215","150405",1305,0,0,8,0,2,852,0,0,7,2,0,0,0,1,433,216,0,0,2,0,0,167,0,0,0,1,0,0,0,0,46,34.47,0,0,0,28.76,0,23.84,0,0,0,0,0,0,38.67
"216","150410",140,0,0,0,0,1,118,0,0,2,3,0,0,0,0,16,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","150420",19413,13,0,54,0,13,11806,1,0,226,14,0,0,2,0,7284,3961,1,0,3,0,0,2997,0,0,16,0,0,0,0,0,944,307.527625,0,0,25.99,39.31,0,90.62,0,70.34,0,0,0,0,496.69
"218","150430",631,0,0,8,0,1,554,0,0,2,1,0,0,0,0,65,121,0,0,0,0,0,116,0,0,0,0,0,0,0,0,5,80.8,0,0,0,0,0,80.16,0,0,0,0,0,0,82.09
"219","150440",533,0,0,5,0,1,395,0,0,2,4,0,0,0,0,126,100,0,0,0,0,0,82,0,0,0,0,0,0,0,0,18,88.64875,0,0,0,0,0,141.12,0,0,0,0,0,0,71.16
"220","150442",5682,3,0,12,0,4,4241,0,0,55,2,0,0,1,0,1364,1013,1,0,1,0,0,865,0,0,3,0,0,0,0,0,143,93.9453658536585,0,0,0,84.91,0,73.34,0,87.59,0,0,0,0,100.69
"221","150445",854,0,0,10,0,1,600,0,0,9,2,0,0,0,0,232,157,0,0,1,0,0,124,0,0,0,0,0,0,0,0,32,29.3561538461538,0,0,0,0,0,35.62,0,0,0,0,0,0,23.98
"222","150450",279,0,0,2,0,1,200,0,0,3,1,0,0,1,0,71,43,0,0,0,0,0,27,0,0,0,0,0,0,0,0,16,26.926,0,0,0,0,0,24.99,0,0,0,0,0,0,27.41
"223","150460",542,0,0,3,0,1,340,0,0,5,3,0,0,0,0,190,108,0,0,1,0,0,76,0,0,0,0,0,0,0,0,31,110.35,0,0,0,0,0,82.36,0,0,0,0,0,0,115.01
"224","150470",1695,1,0,11,0,2,1014,0,0,27,3,0,0,0,0,637,303,0,0,1,0,0,237,0,0,4,0,0,0,0,0,61,72.7357894736842,0,0,0,76.91,0,57.8,0,0,0,0,0,0,75.45
"225","150475",510,0,0,3,0,0,410,0,0,2,1,0,0,0,0,94,85,0,0,0,0,0,77,0,0,0,0,0,0,0,0,8,87.2,0,0,0,0,0,59.24,0,0,0,0,0,0,98.39
"226","150480",1851,1,0,3,0,2,1519,0,0,9,4,0,0,0,0,313,322,0,0,0,0,1,284,0,0,0,0,0,0,0,0,37,44.6946666666667,0,0,0,0,47.01,47.48,0,0,0,0,0,0,43.35
"227","150490",457,0,0,3,0,1,358,0,0,5,1,0,0,0,0,89,79,0,0,0,0,0,72,0,0,0,0,0,0,0,0,7,84.65,0,0,0,0,0,84.77,0,0,0,0,0,0,84.29
"228","150495",468,0,0,2,0,1,369,0,0,4,1,0,0,0,0,91,77,0,0,0,0,0,75,0,0,0,0,0,0,0,0,2,49.1514285714286,0,0,0,0,0,38.04,0,0,0,0,0,0,76.93
"229","150497",386,0,0,2,0,1,243,0,0,4,1,0,0,0,0,135,52,0,0,1,0,0,42,0,0,0,0,0,0,0,0,9,31.1533333333333,0,0,0,0,0,3.93,0,0,0,0,0,0,44.76
"230","150500",418,0,0,0,0,1,338,0,0,3,3,0,0,0,0,73,53,0,0,0,0,0,44,0,0,0,0,0,0,0,0,9,44.05,0,0,0,0,0,72.28,0,0,0,0,0,0,34.64
"231","150503",3572,2,0,13,0,1,2459,0,0,15,3,0,0,1,0,1078,628,0,0,4,0,0,481,0,0,2,0,0,0,1,0,140,59.3693333333333,0,0,0,0,0,52.08,0,0,0,0,0,0,62.02
"232","150506",1915,1,0,9,0,2,1251,0,0,22,3,0,0,0,0,627,407,1,0,1,0,0,327,0,0,0,1,0,0,0,0,77,27.5075,0,0,0,0,0,34.45,0,0,0,0,0,0,24.04
"233","150510",1639,0,0,1,0,4,1415,0,0,10,4,0,0,0,3,202,224,0,0,0,0,1,211,0,0,0,0,0,0,0,0,12,50.1266666666667,0,0,0,0,33.42,69.98,0,0,0,0,0,0,40.95
"234","150520",532,0,0,4,0,1,411,0,0,3,2,0,0,0,0,111,86,0,0,0,0,0,74,0,0,0,0,0,0,0,0,12,46.4875,0,0,0,0,0,24.05,0,0,0,0,0,0,83.88
"235","150530",2366,0,0,9,0,3,1867,0,0,21,4,0,0,0,1,461,364,0,0,0,0,0,330,0,0,0,0,0,0,0,0,34,68.645,0,0,0,0,0,72.8,0,0,0,0,0,0,65.32
"236","150540",477,0,0,2,0,1,364,0,0,3,2,0,0,0,0,105,74,0,0,1,0,0,60,0,0,0,0,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","150543",1535,1,0,10,0,2,957,1,0,19,1,0,0,1,0,543,305,0,0,2,0,0,230,0,0,5,0,0,0,0,0,68,59.2095454545455,0,0,0,52.92,0,40.56,0,95.32,0,0,0,0,55.31
