SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,bolsonaro,lula,branco,nulo,bolsonaro_perc,lula_perc,codigo_ibge,cod_uf,codigo_ibge_dv
PI,10219,AVELINO LOPES,1535,5290,104,187,0.215711073636875,0.743395165823496,10219,22,221021
PI,10227,COLÔNIA DO PIAUÍ,603,3941,44,97,0.128708644610459,0.84119530416222,10227,22,221022
PI,10235,BARRAS,5883,21341,264,707,0.208654016669622,0.756907253059053,10235,22,221023
PI,10243,CORONEL JOSÉ DIAS,315,3597,13,57,0.0791059768960322,0.903314917127072,10243,22,221024
PI,10251,BARREIRAS DO PIAUÍ,475,1971,16,64,0.188044338875693,0.780285035629454,10251,22,221025
PI,10260,FARTURA DO PIAUÍ,264,3266,15,82,0.0727874276261373,0.90046870692032,10260,22,221026
PI,10278,BARRO DURO,1103,3294,40,64,0.245056654076872,0.73183736947345,10278,22,221027
PI,10286,JACOBINA DO PIAUÍ,577,3606,39,137,0.132369809589355,0.827253957329663,10286,22,221028
PI,10294,BATALHA,3707,11939,187,472,0.227353572523766,0.732229377491567,10294,22,221029
PI,10308,JARDIM DO MULATO,704,2598,16,73,0.207608375110587,0.76614567974049,10308,22,221030
PI,10316,BENEDITINOS,1005,6305,59,223,0.132376185458377,0.830479452054795,10316,22,221031
PI,10324,LAGOA ALEGRE,845,5478,29,111,0.130744236422714,0.847593996596008,10324,22,221032
PI,10332,BERTOLÍNIA,933,2609,34,101,0.253739461517541,0.709545825401142,10332,22,221033
PI,10340,LAGOA DO BARRO DO PIAUÍ,400,3109,51,110,0.108991825613079,0.847138964577657,10340,22,221034
PI,10359,BOCAINA,942,3307,19,73,0.217000691085003,0.761806035475697,10359,22,221035
PI,10367,MARCOLÂNDIA,1517,4547,60,199,0.239917760556698,0.719120670567769,10367,22,221036
PI,10375,BOM JESUS,4623,10554,145,301,0.295909876464187,0.675542469436088,10375,22,221037
PI,10383,PATOS DO PIAUÍ,499,3586,50,173,0.115831012070566,0.832404828226555,10383,22,221038
PI,10391,BURITI DOS LOPES,3349,9715,111,323,0.248110831234257,0.719736257223292,10391,22,221039
PI,10405,PASSAGEM FRANCA DO PIAUÍ,623,2141,16,51,0.220063581773225,0.756269869304133,10405,22,221040
PI,10413,CAMPINAS DO PIAUÍ,272,3674,19,90,0.0670776818742293,0.906041923551171,10413,22,221041
PI,10421,QUEIMADA NOVA,718,4975,44,186,0.121222353537059,0.839945973324329,10421,22,221042
PI,10430,CAMPO MAIOR,7034,21073,218,725,0.242134251290878,0.725404475043029,10430,22,221043
PI,10448,SANTA CRUZ DOS MILAGRES,402,2107,18,46,0.156237854644384,0.818888457054023,10448,22,221044
PI,10456,CANTO DO BURITI,2275,9259,139,329,0.189551741376437,0.77145475754041,10456,22,221045
PI,10464,SANTA ROSA DO PIAUÍ,745,2626,20,69,0.215317919075145,0.758959537572254,10464,22,221046
PI,10472,CAPITÃO DE CAMPOS,1264,6397,70,236,0.158654449604619,0.802937115601858,10472,22,221047
PI,10480,SANTANA DO PIAUÍ,589,2720,20,100,0.171770195392243,0.793234179060951,10480,22,221048
PI,10499,CARACOL,831,5493,42,153,0.127473538886332,0.842613897837092,10499,22,221049
PI,10502,SÃO BRAZ DO PIAUÍ,242,2921,24,52,0.0747144180302563,0.901821549861068,10502,22,221050
PI,10510,CASTELO DO PIAUÍ,2706,9018,150,293,0.22240486562012,0.741185173008959,10510,22,221051
PI,10529,SÃO JOSÉ DO DIVINO,610,3308,49,155,0.14798641436196,0.802523047064532,10529,22,221052
PI,10537,COCAL,3634,13174,167,486,0.208120955271749,0.754481415726476,10537,22,221053
PI,10545,SIGEFREDO PACHECO,1039,5755,62,152,0.148259132420091,0.821204337899543,10545,22,221054
PI,10553,CONCEIÇÃO DO CANINDÉ,483,3002,35,123,0.132583035959374,0.824046115838595,10553,22,221055
PI,10561,SÃO LOURENÇO DO PIAUÍ,331,3647,28,84,0.0809290953545232,0.891687041564792,10561,22,221056
PI,10570,CORRENTE,3968,11554,123,386,0.247520429168486,0.720728588360052,10570,22,221057
PI,10588,VÁRZEA BRANCA,350,3255,24,76,0.0944669365721997,0.878542510121458,10588,22,221058
PI,10596,CRISTALÂNDIA DO PIAUÍ,761,3523,26,79,0.173388015493279,0.802688539530645,10596,22,221059
PI,10600,BARRA D ALCÂNTARA,375,2178,30,63,0.14172335600907,0.82312925170068,10600,22,221060
PI,10618,CRISTINO CASTRO,1115,4748,48,164,0.183539094650206,0.78156378600823,10618,22,221061
PI,10626,BELA VISTA DO PIAUÍ,442,2387,74,171,0.143786597267404,0.7765126870527,10626,22,221062
PI,10634,CURIMATÁ,1786,5068,61,126,0.253657150972873,0.71978412157364,10634,22,221063
PI,10642,BREJO DO PIAUÍ,291,2745,14,54,0.09375,0.884342783505155,10642,22,221064
PI,10650,DEMERVAL LOBÃO,2189,7498,85,229,0.218878112188781,0.74972502749725,10650,22,221065
PI,10669,BOA HORA,902,3877,45,86,0.183706720977597,0.789613034623218,10669,22,221066
PI,10677,DOM EXPEDITO LOPES,1007,4200,63,106,0.187313988095238,0.78125,10677,22,221067
PI,10685,DOM INOCÊNCIO,562,5252,32,153,0.0936822803800633,0.87547924654109,10685,22,221068
PI,10693,ELESBÃO VELOSO,1370,7845,81,229,0.143832020997375,0.823622047244094,10693,22,221069
PI,10707,CAPITÃO GERVÁSIO OLIVEIRA,226,2765,15,86,0.073091849935317,0.894243208279431,10707,22,221070
PI,10715,ELISEU MARTINS,486,2270,21,62,0.171187037689327,0.799577315956323,10715,22,221071
PI,10723,CAMPO GRANDE DO PIAUÍ,476,3391,40,151,0.117299162148842,0.835633316904879,10723,22,221072
PI,10731,ESPERANTINA,6006,16876,264,634,0.252565180824222,0.709671993271657,10731,22,221073
PI,10740,CAMPO LARGO DO PIAUÍ,710,3261,32,96,0.173212978775311,0.795559892656746,10740,22,221074
PI,10758,FLORES DO PIAUÍ,479,2538,28,77,0.153427290198591,0.812940422805894,10758,22,221075
PI,10766,CURRAIS,693,3470,36,83,0.161840261560019,0.810368986454928,10766,22,221076
PI,10774,FLORIANO,8425,26202,366,715,0.235941525708525,0.733785146185729,10774,22,221077
PI,10782,GEMINIANO,719,4226,41,146,0.140101325019486,0.823460639127046,10782,22,221078
PI,10790,FRANCINÓPOLIS,393,2783,20,68,0.120404411764706,0.852634803921569,10790,22,221079
PI,10804,GUARIBAS,193,2949,20,33,0.0604068857589984,0.923004694835681,10804,22,221080
PI,10812,FRANCISCO AYRES,510,2857,28,67,0.147313691507799,0.82524552281918,10812,22,221081
PI,10820,ILHA GRANDE,1256,5493,62,198,0.179198173776573,0.783706662862035,10820,22,221082
PI,10839,FRANCISCO SANTOS,867,4616,67,127,0.152721507838647,0.813105513475427,10839,22,221083
PI,10847,JUREMA,445,3287,31,69,0.116127348643006,0.857776617954071,10847,22,221084
PI,10855,FRONTEIRAS,1381,5704,65,198,0.187942297223734,0.776265650517148,10855,22,221085
PI,10863,LAGOA DE SÃO FRANCISCO,683,3741,27,123,0.14932225623087,0.817883690424137,10863,22,221086
PI,10871,GILBUÉS,1129,5033,33,137,0.178300694883133,0.794851547694251,10871,22,221087
PI,10880,MORRO CABEÇA NO TEMPO,554,2131,14,106,0.197504456327986,0.759714795008913,10880,22,221088
PI,10898,GUADALUPE,1206,4943,47,153,0.189951173413136,0.778547802803591,10898,22,221089
PI,10901,NOVO SANTO ANTÔNIO,414,3005,18,44,0.118931341568515,0.863257684573398,10901,22,221090
PI,10910,HUGO NAPOLEÃO,574,2554,29,75,0.17759900990099,0.790222772277228,10910,22,221091
PI,10928,NOSSA SENHORA DE NAZARÉ,557,3869,24,79,0.122985206447339,0.854272466328108,10928,22,221092
PI,10936,INHUMA,1646,8009,70,269,0.164698819291575,0.801380828497098,10936,22,221093
PI,10944,PAQUETÁ,544,2676,13,70,0.164698758704208,0.810172570390554,10944,22,221094
PI,10952,IPIRANGA DO PIAUÍ,675,5159,55,202,0.110819241503858,0.846987358397636,10952,22,221095
PI,10960,NOVA SANTA RITA,254,2934,13,69,0.0776758409785933,0.897247706422018,10960,22,221096
PI,10979,ISAÍAS COELHO,384,4469,43,181,0.0756352176482175,0.880244238723656,10979,22,221097
PI,10987,SÃO JOÃO DO ARRAIAL,1454,4059,50,135,0.255177255177255,0.712355212355212,10987,22,221098
PI,10995,ITAINÓPOLIS,1256,6314,87,250,0.158846591627672,0.798532945491337,10995,22,221099
PI,11010,ITAUEIRA,1330,5292,94,184,0.192753623188406,0.76695652173913,11010,22,221101
PI,11037,JAICÓS,1614,8170,123,365,0.157126168224299,0.795366043613707,11037,22,221103
PI,11053,JERUMENHA,654,2788,29,88,0.183759483000843,0.783366114076988,11053,22,221105
PI,11070,JOAQUIM PIRES,1956,6896,82,202,0.214098073555166,0.754816112084063,11070,22,221107
PI,11088,SÃO JOÃO DA CANABRAVA,479,3171,23,62,0.128246318607764,0.848995983935743,11088,22,221108
PI,11096,JOSÉ DE FREITAS,3840,23601,197,603,0.135972522219468,0.835699868984809,11096,22,221109
PI,11118,LANDRI SALES,507,2828,17,86,0.147469458987784,0.822571262361838,11118,22,221111
PI,11134,LUIS CORREIA,4364,15651,167,596,0.210029839253056,0.753248628356916,11134,22,221113
PI,11150,LUZILÂNDIA,3183,11551,153,395,0.208284255987436,0.755856563277058,11150,22,221115
PI,11177,MANOEL EMÍDIO,527,2985,21,92,0.145379310344828,0.823448275862069,11177,22,221117
PI,11193,MARCOS PARENTE,834,2168,16,70,0.270077720207254,0.702072538860104,11193,22,221119
PI,11215,MATIAS OLÍMPIO,1251,5074,79,183,0.189919538484895,0.770305146500683,11215,22,221121
PI,11231,MIGUEL ALVES,2991,15287,179,500,0.157778129450862,0.806403966872395,11231,22,221123
PI,11258,MIGUEL LEÃO,467,767,9,18,0.370340999206979,0.608247422680412,11258,22,221125
PI,11274,MONSENHOR GIL,1492,6538,50,154,0.181199902841875,0.794024775321836,11274,22,221127
PI,11290,MONSENHOR HIPÓLITO,792,4734,53,174,0.137667304015296,0.822875021727794,11290,22,221129
PI,11312,MONTE ALEGRE DO PIAUÍ,952,5704,36,137,0.139405476643725,0.835261385268707,11312,22,221131
PI,11339,NAZARÉ DO PIAUÍ,470,4484,35,97,0.092410538733779,0.881635863153755,11339,22,221133
PI,11355,NOSSA SENHORA DOS REMÉDIOS,1267,5058,40,126,0.195193344631028,0.779232783854568,11355,22,221135
PI,11371,NOVO ORIENTE DO PIAUÍ,416,3394,30,106,0.105423213380639,0.860111505321845,11371,22,221137
PI,11398,OEIRAS,5162,17777,212,536,0.217925444336556,0.750496052687128,11398,22,221139
PI,11410,DOMINGOS MOURÃO,392,2815,23,53,0.119402985074627,0.857447456594578,11410,22,221141
PI,11436,PADRE MARCOS,774,3893,59,127,0.159488975891201,0.802184215948898,11436,22,221143
PI,11452,PAES LANDIM,812,2187,17,77,0.262528289686389,0.707080504364695,11452,22,221145
PI,11479,PALMEIRA DO PIAUÍ,733,2689,43,77,0.206945228684359,0.759175607001694,11479,22,221147
PI,11495,PALMEIRAIS,1279,8211,48,196,0.131395109923978,0.84353811382782,11495,22,221149
PI,11517,PARNAGUÁ,820,4577,29,136,0.147428982380439,0.822905429701546,11517,22,221151
PI,11533,PARNAÍBA,30185,57757,995,2196,0.33121920709293,0.633766034257624,11533,22,221153
PI,11550,PAULISTANA,1891,10781,126,416,0.143105796882095,0.815877100045406,11550,22,221155
PI,11576,PEDRO II,5641,18543,234,609,0.225396571702561,0.740919806608862,11576,22,221157
PI,11592,PICOS,11563,31661,337,1128,0.258743762447135,0.708474121148381,11592,22,221159
PI,11614,PIMENTEIRAS,1141,5701,49,169,0.161614730878187,0.807507082152975,11614,22,221161
PI,11630,PIO IX,1576,9647,107,348,0.134954615516356,0.826083233430382,11630,22,221163
PI,11657,PIRACURUCA,4130,14610,169,538,0.212372088239831,0.751272689875045,11657,22,221165
PI,11673,PIRIPIRI,9279,28281,462,927,0.238234614495879,0.726103365940076,11673,22,221167
PI,11690,PORTO,1527,4930,60,147,0.229141656662665,0.739795918367347,11690,22,221169
PI,11711,PRATA DO PIAUÍ,287,2181,15,73,0.112284820031299,0.853286384976526,11711,22,221171
PI,11738,REDENÇÃO DO GURGUÉIA,1367,3566,36,105,0.26941269215609,0.702798581001183,11738,22,221173
PI,11754,REGENERAÇÃO,1365,8683,80,280,0.131149116064566,0.834262106072252,11754,22,221175
PI,11770,RIBEIRO GONÇALVES,989,2979,22,77,0.243176788787804,0.732480944184903,11770,22,221177
PI,11797,RIO GRANDE DO PIAUÍ,559,3486,25,86,0.134504331087584,0.83878729547642,11797,22,221179
PI,11819,SANTA CRUZ DO PIAUÍ,628,3709,28,126,0.139835226007571,0.825873970162547,11819,22,221181
PI,11835,SANTA FILOMENA,1036,2927,28,82,0.254357967100417,0.718634912840658,11835,22,221183
PI,11851,SANTA LUZ,959,3023,46,62,0.234474327628362,0.739119804400978,11851,22,221185
PI,11878,SANTO ANTÔNIO DE LISBOA,1031,3617,47,89,0.215510033444816,0.756061872909699,11878,22,221187
PI,11894,SANTO INÁCIO DO PIAUÍ,360,2263,18,59,0.133333333333333,0.838148148148148,11894,22,221189
PI,11916,SÃO FÉLIX DO PIAUÍ,712,1953,12,57,0.260424286759327,0.714337966349671,11916,22,221191
PI,11932,SÃO FRANCISCO DO PIAUÍ,1227,3074,47,111,0.275173805786051,0.689392240412649,11932,22,221193
PI,11959,SÃO GONÇALO DO PIAUÍ,840,2642,23,98,0.233139050791007,0.733277824035526,11959,22,221195
PI,11975,SÃO JOÃO DA SERRA,856,4008,49,113,0.170314365300438,0.797453243135695,11975,22,221197
PI,11991,SÃO JOÃO DO PIAUÍ,2220,9359,92,300,0.185448166402139,0.781806031242169,11991,22,221199
PI,12009,SÃO JOÃO DA FRONTEIRA,652,3039,39,114,0.169614984391259,0.790582726326743,12009,22,221200
PI,12017,SÃO JOSÉ DO PEIXE,319,1943,40,57,0.135226791013141,0.823654090716405,12017,22,221201
PI,12025,SÃO JOÃO DA VARJOTA,533,2454,27,75,0.172547750080932,0.794431854969246,12025,22,221202
PI,12033,SÃO JOSÉ DO PIAUÍ,666,3947,24,113,0.140210526315789,0.830947368421053,12033,22,221203
PI,12041,SEBASTIÃO BARROS,534,2800,20,73,0.155821418149985,0.817041143857601,12041,22,221204
PI,12050,SÃO JULIÃO,1227,2860,23,104,0.291172282866635,0.678690080683436,12050,22,221205
PI,12068,SEBASTIÃO LEAL,1121,2207,31,62,0.327681964337913,0.645133002046185,12068,22,221206
PI,12076,SÃO MIGUEL DO TAPUIO,1548,9604,92,398,0.132966844184848,0.824944167668786,12076,22,221207
PI,12084,ALVORADA DO GURGUÉIA,631,2823,24,70,0.177846674182638,0.795659526493799,12084,22,221208
PI,12092,SÃO PEDRO DO PIAUÍ,1905,6717,71,250,0.213015766521302,0.751090238175109,12092,22,221209
PI,12106,ASSUNÇÃO DO PIAUÍ,530,4459,39,140,0.102554179566563,0.86280959752322,12106,22,221210
PI,12114,SÃO RAIMUNDO NONATO,3159,17693,156,345,0.147941741207325,0.828595513510982,12114,22,221211
PI,12122,BETÂNIA DO PIAUÍ,377,3955,39,132,0.0837219631356873,0.878303353320009,12122,22,221212
PI,12130,SIMÕES,1290,7719,89,349,0.136551286122579,0.817084788821848,12130,22,221213
PI,12149,BOQUEIRÃO DO PIAUÍ,534,3473,45,90,0.12892322549493,0.838483824239498,12149,22,221214
PI,12157,SIMPLÍCIO MENDES,1241,6432,61,196,0.156494325346784,0.81109709962169,12157,22,221215
PI,12165,CARIDADE DO PIAUÍ,383,3133,31,103,0.104931506849315,0.858356164383562,12165,22,221216
PI,12173,SOCORRO DO PIAUÍ,513,2465,27,84,0.166073162835869,0.79799287795403,12173,22,221217
PI,12181,CURRAL NOVO DO PIAUÍ,292,3392,27,110,0.0764197853964931,0.887725726249673,12181,22,221218
PI,12190,TERESINA,160558,317918,5453,12262,0.323581040365504,0.640716981968637,12190,22,221219
PI,12203,JÚLIO BORGES,418,3040,38,52,0.117812852311161,0.856820744081172,12203,22,221220
PI,12211,UNIÃO,6079,22583,258,745,0.204921624810383,0.761267486937468,12211,22,221221
PI,12220,LAGOA DO SÍTIO,494,3011,21,108,0.135938359933957,0.828563566318107,12220,22,221222
PI,12238,URUÇUÍ,4218,9697,123,304,0.294101241110027,0.676126063310556,12238,22,221223
PI,12246,MILTON BRANDÃO,1560,3349,42,120,0.307631630842043,0.660422007493591,12246,22,221224
PI,12254,VALENÇA DO PIAUÍ,2661,10242,129,433,0.197623468251021,0.760638692907538,12254,22,221225
PI,12262,PAJEÚ DO PIAUÍ,390,2136,13,43,0.151045701006971,0.827265685515105,12262,22,221226
PI,12270,VÁRZEA GRANDE,500,2319,25,101,0.169779286926995,0.787436332767402,12270,22,221227
PI,12289,PAVUSSU,282,2534,16,69,0.0972078593588418,0.873491899345054,12289,22,221228
PI,12297,DIRCEU ARCOVERDE,462,4242,28,72,0.0961698584512906,0.883014154870941,12297,22,221229
PI,12300,RIACHO FRIO,340,2832,12,57,0.104905893242826,0.873804381363777,12300,22,221230
PI,12319,ALAGOINHA DO PIAUÍ,1086,3755,64,158,0.214497333596682,0.741655145170847,12319,22,221231
PI,12327,ACAUÃ,535,4694,42,133,0.09900074019245,0.868615840118431,12327,22,221232
PI,12335,BELÉM DO PIAUÍ,379,2062,17,71,0.14986160537762,0.815342032423883,12335,22,221233
PI,12343,CAJAZEIRAS DO PIAUÍ,368,2203,19,55,0.139130434782609,0.83289224952741,12343,22,221234
PI,12351,CAMPO ALEGRE DO FIDALGO,366,3196,18,93,0.0996460658861966,0.870133405935203,12351,22,221235
PI,12360,COCAL DE TELHA,406,2951,34,106,0.116099513869031,0.843866171003718,12360,22,221236
PI,12378,FRANCISCO MACEDO,322,1820,19,50,0.145635459068295,0.823156942559928,12378,22,221237
PI,12386,JOÃO COSTA,364,2311,15,55,0.132604735883424,0.841894353369763,12386,22,221238
PI,12394,JATOBÁ DO PIAUÍ,733,4294,29,86,0.142551536367172,0.835083625048619,12394,22,221239
PI,12408,JOCA MARQUES,683,2982,35,72,0.181071049840933,0.790562036055143,12408,22,221240
PI,12416,JUAZEIRO DO PIAUÍ,759,3420,40,118,0.17500576435324,0.7885635231727,12416,22,221241
PI,12424,LAGOA DO PIAUÍ,734,2875,22,66,0.198539356234785,0.777657560183933,12424,22,221242
PI,12432,LAGOINHA DO PIAUÍ,421,1960,22,43,0.172117743254293,0.80130825838103,12432,22,221243
PI,12440,MADEIRO,774,3798,44,116,0.16356720202874,0.80262045646661,12440,22,221244
PI,12459,MORRO DO CHAPÉU DO PIAUÍ,709,3304,36,104,0.170719961473634,0.795569467854563,12459,22,221245
PI,12467,MASSAPÊ DO PIAUÍ,415,4107,66,185,0.0869474125288079,0.86046511627907,12467,22,221246
PI,12475,MURICI DOS PORTELAS,802,3622,64,149,0.172956653008411,0.781108475307311,12475,22,221247
PI,12483,OLHO D ÁGUA DO PIAUÍ,330,1482,10,34,0.177801724137931,0.798491379310345,12483,22,221248
PI,12491,PEDRO LAURENTINO,654,1543,11,49,0.289765175011077,0.683650863978733,12491,22,221249
PI,12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ,844,2899,32,162,0.214376428752858,0.736347472694945,12505,22,221250
PI,12513,SUSSUAPARA,823,4398,38,138,0.152492125254771,0.814897165091718,12513,22,221251
PI,12521,TANQUE DO PIAUÍ,326,1524,15,74,0.168127900979887,0.785972150593089,12521,22,221252
PI,12530,TAMBORIL DO PIAUÍ,299,1770,21,54,0.139458955223881,0.825559701492537,12530,22,221253
PI,12548,VILA NOVA DO PIAUÍ,414,1849,16,75,0.175870858113849,0.785471537807986,12548,22,221254
PI,12556,VERA MENDES,306,2306,52,106,0.110469314079422,0.832490974729242,12556,22,221255
PI,12564,WALL FERRAZ,675,2576,18,94,0.2007136485281,0.765982753493904,12564,22,221256
PI,12572,CAJUEIRO DA PRAIA,1095,4418,45,100,0.193531283138918,0.780841286673736,12572,22,221257
PI,12580,CURRALINHOS,523,3344,14,58,0.132774815943133,0.848946433104849,12580,22,221258
PI,12599,PORTO ALEGRE DO PIAUÍ,312,1204,12,42,0.198726114649682,0.76687898089172,12599,22,221259
PI,12602,RIBEIRA DO PIAUÍ,357,2345,28,57,0.128094725511302,0.84140653031934,12602,22,221260
PI,12610,SÃO GONÇALO DO GURGUÉIA,361,1613,22,41,0.177221404025528,0.791850760922926,12610,22,221261
PI,12629,SÃO LUIS DO PIAUÍ,375,1831,20,30,0.166223404255319,0.811613475177305,12629,22,221262
PI,12637,FLORESTA DO PIAUÍ,228,1635,22,81,0.115971515768057,0.831637843336724,12637,22,221263
PI,12653,SANTO ANTÔNIO DOS MILAGRES,244,1223,9,36,0.161375661375661,0.808862433862434,12653,22,221265
PI,12661,SÃO MIGUEL DA BAIXA GRANDE,385,1516,9,45,0.19693094629156,0.775447570332481,12661,22,221266
PI,12670,CARAÚBAS DO PIAUÍ,872,3036,44,143,0.212942612942613,0.741391941391941,12670,22,221267
PI,12688,CAXINGÓ,628,3641,47,131,0.141218799190465,0.818754216325613,12688,22,221268
PI,12696,COCAL DOS ALVES,397,3912,41,97,0.0892736676411064,0.879694175848887,12696,22,221269
PI,12700,SÃO MIGUEL DO FIDALGO,194,1910,15,37,0.0899814471243043,0.885899814471243,12700,22,221270
PI,12718,PAU D ARCO DO PIAUÍ,594,3337,21,84,0.147175421209118,0.826808721506442,12718,22,221271
PI,12726,NAZÁRIA,1678,7156,63,156,0.18535292168342,0.790456202363857,12726,22,221272
PI,12734,AROEIRAS DO ITAIM,535,2652,26,69,0.163010359536868,0.808043875685558,12734,22,221273
PR,74004,GODOY MOREIRA,819,1251,23,41,0.383786316776007,0.58622305529522,74004,41,417400
PR,74012,ABATIÁ,2605,1941,62,84,0.555200341005968,0.413682864450128,74012,41,417401
PR,74020,IBEMA,1951,1932,38,53,0.490941117262204,0.486160040261701,74020,41,417402
PR,74039,ADRIANÓPOLIS,1537,2468,44,68,0.373330094729172,0.599465630313335,74039,41,417403
PR,74047,LINDOESTE,1718,2219,33,29,0.429607401850463,0.554888722180545,74047,41,417404
PR,74055,AGUDOS DO SUL,4051,2343,84,119,0.614067000151584,0.355161437016826,74055,41,417405
PR,74063,OURO VERDE DO OESTE,2490,1469,36,64,0.613451589061345,0.361911800936191,74063,41,417406
PR,74071,ALMIRANTE TAMANDARÉ,33534,24504,1050,1258,0.555695489344778,0.406058396579724,74071,41,417407
PR,74080,SANTA TEREZA DO OESTE,4469,2969,78,102,0.586636912575479,0.389734838540299,74080,41,417408
PR,74098,ALTO PARANÁ,4583,3731,91,150,0.535710111046172,0.436119228521333,74098,41,417409
